ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
137738,119128,38145,6781,5390,-0.0706030622247449,Biotransform,H1N1,0,0,C8H13N3O5,C8H14N4O5,107830,0,0,NA,NA,0,0
137738,119144,38147,6781,5392,-0.0706030622247449,Biotransform,H1N1,0,0,C8H13N3O5,C8H14N4O5,107834,0,0,NA,NA,0,0
165515,12184,38148,9465,564,-0.07059262103032359,Biotransform,H1N1,0,0,C9H17N3O4,C9H18N4O4,107836,0,0,NA,NA,0,0
165515,9874,38150,9465,396,0.7419754207240626,Biotransform,H1N1,0,0,C9H17N3O4,C9H18N4O4,107840,0,0,NA,NA,0,0
98655,34676,38159,4041,1484,-0.8830310352060012,Biotransform,H1N1,0,0,C10H21N3O3,C10H22N4O3,107853,0,0,NA,NA,0,0
98655,34678,38160,4041,1485,-0.47680642971053694,Biotransform,H1N1,0,0,C10H21N3O3,C10H22N4O3,107855,0,0,NA,NA,0,0
157932,78815,38180,8640,3008,-0.47501861750797286,Biotransform,H1N1,0,0,C12H12N2O3,C12H13N3O3,107898,0,0,NA,NA,0,0
157932,162434,38181,8640,9156,-0.47501861750797286,Biotransform,H1N1,0,0,C12H12N2O3,C12H13N3O3,107901,0,0,NA,NA,0,0
8310,104471,38186,330,4413,0.7390209373367632,Biotransform,H1N1,0,0,C9H16N2O5,C9H17N3O5,107922,0,0,NA,NA,0,0
8310,104480,38187,330,4414,0.7390209373367632,Biotransform,H1N1,0,0,C9H16N2O5,C9H17N3O5,107927,0,0,NA,NA,0,0
97031,145940,38190,3902,7432,-0.47495653181085,Biotransform,H1N1,0,0,C8H16N4O4,C8H17N5O4,107944,0,0,NA,NA,0,0
152093,41129,38204,7972,1718,-0.4730437090262439,Biotransform,H1N1,0,0,C12H15N3O2,C12H16N4O2,107969,0,0,NA,NA,0,0
152093,41140,38205,7972,1719,-0.4730437090262439,Biotransform,H1N1,0,0,C12H15N3O2,C12H16N4O2,107972,0,0,NA,NA,0,0
65638,72231,38211,2610,2811,0.33296476013757303,Biotransform,H1N1,0,0,C9H19N3O4,C9H20N4O4,107981,0,0,NA,NA,0,0
157073,98287,38235,8526,4008,0.33040063166045935,Biotransform,H1N1,0,0,C15H9N1O2,C15H10N2O2,108032,0,0,NA,NA,0,0
124240,157013,38273,5791,8518,-0.4655481097352432,Biotransform,H1N1,0,0,C11H15N3O3,C11H16N4O3,108094,0,0,NA,NA,0,0
56040,153132,38338,2220,8100,-1.2391797094818289,Biotransform,H1N1,0,0,C10H15N3O4,C10H16N4O4,108204,0,0,NA,NA,0,0
56040,15654,38339,2220,680,-0.06784066120436981,Biotransform,H1N1,0,0,C10H15N3O4,C10H16N4O4,108209,0,0,NA,NA,0,0
