id,mz,rt,rtmin,rtmax,n_glc,image,prediction,EVA_remove,peak_group,n,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
5693,100.0167,15.97,15.76,16.08,120000,F343.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
5773,100.0167,16.28,16.08,16.31,280000,F344.png,FALSE,TRUE,,,FALSE,280000,FALSE,FALSE,FALSE
1698,100.0227,5.02,4.67,5.79,4000000,F345.png,TRUE,FALSE,,,FALSE,4000000,FALSE,FALSE,FALSE
6215,100.0234,17.7,17.61,17.9,110000,F346.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
3466,100.9051,9.99,9.84,10.07,120000,F349.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
4794,100.9337,13.19,13.13,13.39,61000,F350.png,FALSE,TRUE,,,FALSE,61000,FALSE,FALSE,FALSE
4884,100.9337,13.53,13.45,13.71,59000,F351.png,FALSE,TRUE,,,FALSE,59000,FALSE,FALSE,FALSE
4960,100.9337,13.88,13.76,14.05,230000,F352.png,TRUE,FALSE,,,FALSE,230000,FALSE,FALSE,FALSE
3088,100.9978,9.18,8.87,9.21,260000,F353.png,TRUE,FALSE,,,FALSE,260000,FALSE,FALSE,FALSE
6060,100.9993,17.09,17.03,17.26,1200000,F354.png,FALSE,TRUE,,,FALSE,1200000,FALSE,FALSE,FALSE
5567,100.9994,15.71,15.3,15.76,270000,F355.png,FALSE,TRUE,,,FALSE,270000,FALSE,FALSE,FALSE
5694,100.9994,15.97,15.76,16.08,460000,F356.png,FALSE,TRUE,,,FALSE,460000,FALSE,FALSE,FALSE
5808,100.9994,16.28,16.14,16.34,760000,F357.png,FALSE,TRUE,,,FALSE,760000,FALSE,FALSE,FALSE
4072,101.0245,11.33,11.21,11.47,26000000,F360.png,TRUE,FALSE,,,FALSE,26000000,FALSE,FALSE,FALSE
1703,101.026,5.05,4.82,5.7,180000,F361.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
5568,101.0357,15.85,15.76,16.02,430000,F362.png,FALSE,TRUE,,,FALSE,430000,FALSE,FALSE,FALSE
5947,101.0357,16.66,16.02,16.72,490000,F363.png,FALSE,TRUE,,,FALSE,490000,FALSE,FALSE,FALSE
6091,101.0357,17.15,17,17.44,420000,F364.png,FALSE,TRUE,,,FALSE,420000,FALSE,FALSE,FALSE
6172,101.0357,17.64,17.58,17.81,500000,F365.png,FALSE,TRUE,,,FALSE,500000,FALSE,FALSE,FALSE
3090,101.0516,9.18,8.81,9.24,250000,F366.png,FALSE,TRUE,,,FALSE,250000,FALSE,FALSE,FALSE
3352,101.0721,9.79,9.67,10.04,1200000,F367.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
1712,102.0185,5.13,4.76,5.65,180000,F368.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
2785,102.0197,8.64,8.53,8.76,2100000,F369.png,FALSE,TRUE,,,FALSE,2100000,FALSE,FALSE,FALSE
5967,102.0197,16.86,16.77,17,2200000,F370.png,FALSE,TRUE,,,FALSE,2200000,FALSE,FALSE,FALSE
6131,102.0197,17.26,17,17.44,2300000,F371.png,FALSE,TRUE,,,FALSE,2300000,FALSE,FALSE,FALSE
6173,102.0197,17.64,17.58,17.87,2400000,F372.png,FALSE,TRUE,,,FALSE,2400000,FALSE,FALSE,FALSE
3055,102.0278,9.15,8.76,9.37,2900000,F373.png,FALSE,TRUE,,,FALSE,2900000,FALSE,FALSE,FALSE
3309,102.0278,9.67,9.37,10.44,1100000,F374.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
4073,102.0279,11.33,11.13,11.41,1100000,F375.png,TRUE,FALSE,,,FALSE,1100000,FALSE,FALSE,FALSE
3949,102.0384,11.1,10.98,11.3,130000,F376.png,FALSE,TRUE,,,FALSE,130000,FALSE,FALSE,FALSE
2895,102.0561,8.81,8.64,9.1,2100000,F377.png,TRUE,FALSE,,,FALSE,2100000,FALSE,FALSE,FALSE
3390,102.0561,9.84,9.62,10.16,450000,F378.png,FALSE,TRUE,,,FALSE,450000,FALSE,FALSE,FALSE
3623,102.0561,10.36,10.21,10.93,20000000,F379.png,TRUE,FALSE,,,FALSE,20000000,FALSE,FALSE,FALSE
2592,102.9021,8.3,8.24,8.56,170000,F380.png,FALSE,TRUE,,,FALSE,170000,FALSE,FALSE,FALSE
3892,103.0038,10.98,10.87,11.13,2600000,F381.png,TRUE,FALSE,,,FALSE,2600000,FALSE,FALSE,FALSE
5695,103.0038,15.97,15.56,16.08,870000,F382.png,FALSE,TRUE,,,FALSE,870000,FALSE,FALSE,FALSE
5968,103.0038,16.86,16.72,17.03,1100000,F383.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
6061,103.0038,17.09,17.03,17.44,1900000,F384.png,FALSE,TRUE,,,FALSE,1900000,FALSE,FALSE,FALSE
5801,103.015,16.43,15.59,16.98,830000,F385.png,FALSE,TRUE,,,FALSE,830000,FALSE,FALSE,FALSE
6062,103.015,17.09,16.98,17.55,840000,F386.png,FALSE,TRUE,,,FALSE,840000,FALSE,FALSE,FALSE
6174,103.015,17.64,17.55,17.96,910000,F387.png,FALSE,TRUE,,,FALSE,910000,FALSE,FALSE,FALSE
5604,103.0177,15.82,15.79,16.08,180000,F388.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
3091,103.0287,9.18,8.79,9.21,530000,F389.png,FALSE,TRUE,,,FALSE,530000,FALSE,FALSE,FALSE
3428,103.0287,9.9,9.65,10.07,180000,F390.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
4068,103.0288,11.3,11.21,11.38,120000,F391.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
1723,103.0401,5.22,4.96,5.96,4400000,F392.png,TRUE,FALSE,,,FALSE,4400000,FALSE,FALSE,FALSE
2149,103.0401,6.99,6.8,7.16,3900000,F393.png,TRUE,FALSE,,,FALSE,3900000,FALSE,FALSE,FALSE
2255,103.0401,7.45,7.31,7.73,2300000,F394.png,FALSE,TRUE,,,FALSE,2300000,FALSE,FALSE,FALSE
3624,103.0595,10.36,10.24,10.47,740000,F395.png,TRUE,FALSE,,,FALSE,740000,FALSE,FALSE,FALSE
5553,103.999,15.68,15.56,15.85,67000,F396.png,FALSE,TRUE,,,FALSE,67000,FALSE,FALSE,FALSE
5775,103.999,16.28,16.14,16.31,320000,F397.png,FALSE,TRUE,,,FALSE,320000,FALSE,FALSE,FALSE
3494,104.0075,10.07,9.99,10.19,210000,F398.png,TRUE,FALSE,,,FALSE,210000,FALSE,FALSE,FALSE
2753,104.0354,8.61,8.44,8.76,850000,F399.png,TRUE,FALSE,,,FALSE,850000,FALSE,FALSE,FALSE
1724,104.0435,5.22,4.93,5.82,190000,F402.png,FALSE,TRUE,,,FALSE,190000,FALSE,FALSE,FALSE
3497,104.0638,10.07,9.99,10.19,230000,F403.png,TRUE,FALSE,,,FALSE,230000,FALSE,FALSE,FALSE
2490,105.0194,8.13,7.62,8.36,840000,F404.png,FALSE,TRUE,,,FALSE,840000,FALSE,FALSE,FALSE
2735,105.0194,8.59,8.36,8.87,940000,F405.png,FALSE,TRUE,,,FALSE,940000,FALSE,FALSE,FALSE
3004,105.0194,9.04,8.93,9.24,19000000,F406.png,TRUE,FALSE,,,FALSE,19000000,FALSE,FALSE,FALSE
3125,105.0194,9.32,9.24,9.79,1300000,F407.png,TRUE,FALSE,,,FALSE,1300000,FALSE,FALSE,FALSE
5623,105.0334,15.85,15.59,15.97,110000,F408.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
3498,105.0387,10.07,9.96,10.38,2700000,F409.png,TRUE,FALSE,,,FALSE,2700000,FALSE,FALSE,FALSE
3766,105.0388,10.61,10.56,10.76,68000,F410.png,FALSE,TRUE,,,FALSE,68000,FALSE,FALSE,FALSE
1493,106.0125,3.84,3.67,3.9,51000,F411.png,FALSE,TRUE,,,FALSE,51000,FALSE,FALSE,FALSE
5554,106.0174,15.68,15.3,15.76,120000,F412.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
5647,106.0174,15.94,15.76,16.08,160000,F413.png,FALSE,TRUE,,,FALSE,160000,FALSE,FALSE,FALSE
6063,106.0174,17.09,17,17.18,250000,F414.png,FALSE,TRUE,,,FALSE,250000,FALSE,FALSE,FALSE
6216,106.0174,17.7,17.61,17.78,200000,F415.png,FALSE,TRUE,,,FALSE,200000,FALSE,FALSE,FALSE
3005,106.0227,9.04,8.96,9.18,520000,F416.png,TRUE,FALSE,,,FALSE,520000,FALSE,FALSE,FALSE
1338,106.0396,3.47,3.38,3.61,250000,F417.png,FALSE,TRUE,,,FALSE,250000,FALSE,FALSE,FALSE
3481,106.0396,10.04,9.99,10.24,470000,F418.png,FALSE,TRUE,,,FALSE,470000,FALSE,FALSE,FALSE
38,106.0411,1.33,1.19,1.39,27000000,F419.png,FALSE,TRUE,,,FALSE,27000000,FALSE,FALSE,FALSE
13,106.0427,1.22,1.19,1.42,190000,F420.png,FALSE,TRUE,,,FALSE,190000,FALSE,FALSE,FALSE
1500,106.0428,3.87,3.7,3.9,230000,F421.png,FALSE,TRUE,,,FALSE,230000,FALSE,FALSE,FALSE
5815,106.9121,16.48,16.28,16.86,90000,F422.png,FALSE,TRUE,,,FALSE,90000,FALSE,FALSE,FALSE
6240,106.9121,17.84,17.73,17.96,96000,F423.png,FALSE,TRUE,,,FALSE,96000,FALSE,FALSE,FALSE
5648,107.0126,15.94,15.79,16.08,200000,F424.png,FALSE,TRUE,,,FALSE,200000,FALSE,FALSE,FALSE
5605,107.0252,15.82,15.56,16.05,2900000,F425.png,FALSE,TRUE,,,FALSE,2900000,FALSE,FALSE,FALSE
5969,107.0252,16.86,16.8,16.98,3200000,F426.png,FALSE,TRUE,,,FALSE,3200000,FALSE,FALSE,FALSE
2931,107.0351,8.87,8.73,9.27,990000,F427.png,TRUE,FALSE,,,FALSE,990000,FALSE,FALSE,FALSE
39,107.0381,1.33,1.19,1.39,270000,F428.png,FALSE,TRUE,,,FALSE,270000,FALSE,FALSE,FALSE
807,107.0381,2.53,2.39,2.58,540000,F429.png,FALSE,TRUE,,,FALSE,540000,FALSE,FALSE,FALSE
1501,107.0381,3.87,3.7,3.9,300000,F430.png,FALSE,TRUE,,,FALSE,300000,FALSE,FALSE,FALSE
1502,107.0445,3.87,3.7,3.9,1400000,F431.png,FALSE,TRUE,,,FALSE,1400000,FALSE,FALSE,FALSE
3234,108.0125,9.53,9.42,9.84,6500000,F432.png,TRUE,FALSE,,,FALSE,6500000,FALSE,FALSE,FALSE
5745,108.0204,16.17,16.08,16.34,2200000,F433.png,FALSE,TRUE,,,FALSE,2200000,FALSE,FALSE,FALSE
5859,108.0204,16.66,16.34,16.75,2500000,F434.png,FALSE,TRUE,,,FALSE,2500000,FALSE,FALSE,FALSE
5970,108.0204,16.86,16.75,16.98,1900000,F435.png,FALSE,TRUE,,,FALSE,1900000,FALSE,FALSE,FALSE
6175,108.0204,17.64,17.58,17.75,2100000,F436.png,FALSE,TRUE,,,FALSE,2100000,FALSE,FALSE,FALSE
5860,108.0285,16.66,16.37,16.75,180000,F437.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
5606,108.0286,15.82,15.59,15.88,140000,F438.png,FALSE,TRUE,,,FALSE,140000,FALSE,FALSE,FALSE
808,108.0397,2.53,2.39,2.58,120000,F439.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
809,108.0568,2.53,2.36,2.58,470000,F440.png,FALSE,TRUE,,,FALSE,470000,FALSE,FALSE,FALSE
898,108.9963,2.61,2.5,2.7,120000,F441.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
5861,109.0044,16.66,16.57,17,580000,F442.png,FALSE,TRUE,,,FALSE,580000,FALSE,FALSE,FALSE
6064,109.0044,17.09,17,17.29,670000,F443.png,FALSE,TRUE,,,FALSE,670000,FALSE,FALSE,FALSE
6199,109.0044,17.67,17.58,17.93,660000,F444.png,FALSE,TRUE,,,FALSE,660000,FALSE,FALSE,FALSE
5569,109.0045,15.71,15.33,15.76,260000,F445.png,FALSE,TRUE,,,FALSE,260000,FALSE,FALSE,FALSE
5649,109.0045,15.94,15.76,16.08,400000,F446.png,FALSE,TRUE,,,FALSE,400000,FALSE,FALSE,FALSE
1730,109.052,5.27,5.13,5.36,67000,F447.png,FALSE,TRUE,,,FALSE,67000,FALSE,FALSE,FALSE
2786,109.9918,8.64,8.44,8.96,2600000,F448.png,TRUE,FALSE,,,FALSE,2600000,FALSE,FALSE,FALSE
5971,110.0248,16.86,16.77,17,790000,F449.png,FALSE,TRUE,,,FALSE,790000,FALSE,FALSE,FALSE
6176,110.0248,17.64,17.58,17.96,750000,F450.png,FALSE,TRUE,,,FALSE,750000,FALSE,FALSE,FALSE
5746,110.0249,16.17,16.11,16.77,790000,F451.png,FALSE,TRUE,,,FALSE,790000,FALSE,FALSE,FALSE
1685,110.9581,4.93,4.79,5.05,60000,F452.png,TRUE,FALSE,,,FALSE,60000,FALSE,FALSE,FALSE
4885,110.9701,13.53,12.76,14.19,270000,F453.png,FALSE,TRUE,,,FALSE,270000,FALSE,FALSE,FALSE
1663,110.9758,4.79,4.59,5.25,280000,F454.png,TRUE,FALSE,,,FALSE,280000,FALSE,FALSE,FALSE
4623,111.0089,12.61,12.36,13.39,6100000,F455.png,TRUE,FALSE,,,FALSE,6100000,FALSE,FALSE,FALSE
1290,111.0201,3.27,3.15,3.64,6600000,F456.png,TRUE,FALSE,,,FALSE,6600000,FALSE,FALSE,FALSE
5862,111.0201,16.66,16.14,16.72,3600000,F457.png,FALSE,TRUE,,,FALSE,3600000,FALSE,FALSE,FALSE
5972,111.0201,16.86,16.77,16.98,2500000,F458.png,FALSE,TRUE,,,FALSE,2500000,FALSE,FALSE,FALSE
6177,111.0201,17.64,17.58,17.75,3000000,F459.png,FALSE,TRUE,,,FALSE,3000000,FALSE,FALSE,FALSE
1633,111.0452,4.64,4.41,5.05,120000,F460.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
810,111.0565,2.53,2.39,2.58,240000,F461.png,FALSE,TRUE,,,FALSE,240000,FALSE,FALSE,FALSE
5555,112.0041,15.68,15.3,15.76,380000,F462.png,FALSE,TRUE,,,FALSE,380000,FALSE,FALSE,FALSE
5863,112.0041,16.66,16.11,16.72,1100000,F463.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
5973,112.0041,16.86,16.72,17,820000,F464.png,FALSE,TRUE,,,FALSE,820000,FALSE,FALSE,FALSE
6065,112.0041,17.09,17,17.44,1600000,F465.png,FALSE,TRUE,,,FALSE,1600000,FALSE,FALSE,FALSE
6200,112.0041,17.67,17.49,17.87,1600000,F466.png,FALSE,TRUE,,,FALSE,1600000,FALSE,FALSE,FALSE
5696,112.0042,15.97,15.76,16.11,720000,F467.png,FALSE,TRUE,,,FALSE,720000,FALSE,FALSE,FALSE
3950,112.0094,11.1,11.04,11.27,100000,F468.png,FALSE,TRUE,,,FALSE,100000,FALSE,FALSE,FALSE
4611,112.01220000000001,12.59,12.47,13.1,260000,F469.png,FALSE,TRUE,,,FALSE,260000,FALSE,FALSE,FALSE
5864,112.0154,16.66,15.42,16.72,550000,F470.png,FALSE,TRUE,,,FALSE,550000,FALSE,FALSE,FALSE
1309,112.0235,3.33,3.15,3.61,240000,F471.png,TRUE,FALSE,,,FALSE,240000,FALSE,FALSE,FALSE
5697,112.0235,15.97,15.53,16.05,110000,F472.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
3901,112.0517,11.01,10.87,12.21,11000000,F476.png,TRUE,FALSE,,,FALSE,11000000,FALSE,FALSE,FALSE
3951,112.0723,11.1,11.01,11.27,120000,F478.png,TRUE,FALSE,,,FALSE,120000,FALSE,FALSE,FALSE
3199,112.9225,9.47,9.34,9.9,530000,F479.png,FALSE,TRUE,,,FALSE,530000,FALSE,FALSE,FALSE
3530,112.9225,10.13,9.9,10.24,370000,F480.png,FALSE,TRUE,,,FALSE,370000,FALSE,FALSE,FALSE
2607,112.9857,8.36,7.87,8.76,3200000,F481.png,FALSE,TRUE,,,FALSE,3200000,FALSE,FALSE,FALSE
3132,112.9993,9.34,9.3,9.96,1600000,F482.png,FALSE,TRUE,,,FALSE,1600000,FALSE,FALSE,FALSE
2551,113.0245,8.22,7.99,8.56,5400000,F484.png,FALSE,TRUE,,,FALSE,5400000,FALSE,FALSE,FALSE
5865,113.0357,16.66,16.11,16.75,3000000,F487.png,FALSE,TRUE,,,FALSE,3000000,FALSE,FALSE,FALSE
5974,113.0357,16.86,16.75,17,2200000,F488.png,FALSE,TRUE,,,FALSE,2200000,FALSE,FALSE,FALSE
6092,113.0357,17.15,17,17.44,2600000,F489.png,FALSE,TRUE,,,FALSE,2600000,FALSE,FALSE,FALSE
6178,113.0357,17.64,17.58,17.87,2600000,F490.png,FALSE,TRUE,,,FALSE,2600000,FALSE,FALSE,FALSE
5607,113.0358,15.82,15.42,16.11,1800000,F491.png,FALSE,TRUE,,,FALSE,1800000,FALSE,FALSE,FALSE
3962,113.0439,11.13,10.84,11.41,3000000,F492.png,TRUE,FALSE,,,FALSE,3000000,FALSE,FALSE,FALSE
1586,113.0487,4.33,4.13,4.56,190000,F493.png,TRUE,FALSE,,,FALSE,190000,FALSE,FALSE,FALSE
1588,113.0551,4.36,4.16,4.93,750000,F494.png,TRUE,FALSE,,,FALSE,750000,FALSE,FALSE,FALSE
3902,113.0551,11.01,10.87,11.7,530000,F495.png,TRUE,FALSE,,,FALSE,530000,FALSE,FALSE,FALSE
3093,113.0565,9.18,8.76,9.24,370000,F496.png,FALSE,TRUE,,,FALSE,370000,FALSE,FALSE,FALSE
5866,114.0197,16.66,16.08,16.75,2900000,F497.png,FALSE,TRUE,,,FALSE,2900000,FALSE,FALSE,FALSE
5975,114.0197,16.86,16.75,17,2200000,F498.png,FALSE,TRUE,,,FALSE,2200000,FALSE,FALSE,FALSE
6066,114.0197,17.09,17,17.44,3100000,F499.png,FALSE,TRUE,,,FALSE,3100000,FALSE,FALSE,FALSE
6201,114.0197,17.67,17.58,17.87,3400000,F500.png,FALSE,TRUE,,,FALSE,3400000,FALSE,FALSE,FALSE
5698,114.0198,15.97,15.56,16.08,1700000,F501.png,FALSE,TRUE,,,FALSE,1700000,FALSE,FALSE,FALSE
2329,114.0245,7.7,7.42,8.27,360000,F502.png,FALSE,TRUE,,,FALSE,360000,FALSE,FALSE,FALSE
2571,114.0278,8.24,7.99,8.59,310000,F503.png,FALSE,TRUE,,,FALSE,310000,FALSE,FALSE,FALSE
3058,114.0278,9.15,8.73,9.79,5500000,F504.png,TRUE,FALSE,,,FALSE,5500000,FALSE,FALSE,FALSE
3577,114.0278,10.24,10.19,10.41,150000,F505.png,FALSE,TRUE,,,FALSE,150000,FALSE,FALSE,FALSE
2428,114.031,7.93,7.76,8.1,510000,F506.png,FALSE,TRUE,,,FALSE,510000,FALSE,FALSE,FALSE
5699,114.031,15.97,15.53,16.05,130000,F507.png,FALSE,TRUE,,,FALSE,130000,FALSE,FALSE,FALSE
3963,114.0448,11.13,11.01,11.27,230000,F508.png,TRUE,FALSE,,,FALSE,230000,FALSE,FALSE,FALSE
2453,114.0561,8.04,7.87,8.47,32000000,F509.png,TRUE,FALSE,,,FALSE,32000000,FALSE,FALSE,FALSE
3218,114.0561,9.5,9.32,9.73,960000,F510.png,FALSE,TRUE,,,FALSE,960000,FALSE,FALSE,FALSE
3277,114.9196,9.62,9.53,9.79,160000,F511.png,FALSE,TRUE,,,FALSE,160000,FALSE,FALSE,FALSE
4943,114.9342,13.79,13.27,13.88,65000,F512.png,FALSE,TRUE,,,FALSE,65000,FALSE,FALSE,FALSE
5045,114.9804,14.19,13.99,14.22,170000,F513.png,FALSE,TRUE,,,FALSE,170000,FALSE,FALSE,FALSE
5412,114.9804,14.79,14.62,15.36,450000,F514.png,TRUE,FALSE,,,FALSE,450000,FALSE,FALSE,FALSE
1680,115.0038,4.9,4.79,5.22,890000,F515.png,TRUE,FALSE,,,FALSE,890000,FALSE,FALSE,FALSE
3682,115.0038,10.47,10.38,10.64,2200000,F516.png,FALSE,TRUE,,,FALSE,2200000,FALSE,FALSE,FALSE
3831,115.0038,10.84,10.7,10.95,920000,F517.png,FALSE,TRUE,,,FALSE,920000,FALSE,FALSE,FALSE
4151,115.0038,11.56,11.33,11.9,19000000,F518.png,TRUE,FALSE,,,FALSE,19000000,FALSE,FALSE,FALSE
5700,115.015,15.97,15.42,16.08,340000,F519.png,FALSE,TRUE,,,FALSE,340000,FALSE,FALSE,FALSE
5867,115.015,16.66,16.08,16.72,550000,F520.png,FALSE,TRUE,,,FALSE,550000,FALSE,FALSE,FALSE
5976,115.015,16.86,16.72,17,440000,F521.png,FALSE,TRUE,,,FALSE,440000,FALSE,FALSE,FALSE
6067,115.015,17.09,17,17.44,580000,F522.png,FALSE,TRUE,,,FALSE,580000,FALSE,FALSE,FALSE
6217,115.015,17.7,17.52,17.87,640000,F523.png,FALSE,TRUE,,,FALSE,640000,FALSE,FALSE,FALSE
2228,115.0209,7.31,7.08,7.53,1100000,F524.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
2304,115.0209,7.65,7.53,8.39,1500000,F525.png,TRUE,FALSE,,,FALSE,1500000,FALSE,FALSE,FALSE
5701,115.0231,15.97,15.39,16.08,73000,F526.png,FALSE,TRUE,,,FALSE,73000,FALSE,FALSE,FALSE
5747,115.0231,16.17,16.14,16.31,120000,F527.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
3094,115.0287,9.18,8.73,9.21,680000,F528.png,TRUE,FALSE,,,FALSE,680000,FALSE,FALSE,FALSE
40,115.0302,1.33,1.19,1.47,110000,F529.png,FALSE,TRUE,,,FALSE,110000,FALSE,FALSE,FALSE
1484,115.0303,3.81,3.67,3.9,91000,F530.png,FALSE,TRUE,,,FALSE,91000,FALSE,FALSE,FALSE
1157,115.0401,2.95,2.64,3.47,33000000,F531.png,TRUE,FALSE,,,FALSE,33000000,FALSE,FALSE,FALSE
1158,115.0425,2.95,2.9,3.1,130000,F532.png,TRUE,FALSE,,,FALSE,130000,FALSE,FALSE,FALSE
5541,115.0514,15.82,15.76,16.08,650000,F533.png,FALSE,TRUE,,,FALSE,650000,FALSE,FALSE,FALSE
5748,115.0514,16.17,16.08,16.57,820000,F534.png,FALSE,TRUE,,,FALSE,820000,FALSE,FALSE,FALSE
5868,115.0514,16.66,16.57,17,1100000,F535.png,FALSE,TRUE,,,FALSE,1100000,FALSE,FALSE,FALSE
6093,115.0514,17.15,17,17.55,880000,F536.png,FALSE,TRUE,,,FALSE,880000,FALSE,FALSE,FALSE
6179,115.0514,17.64,17.55,17.96,950000,F537.png,FALSE,TRUE,,,FALSE,950000,FALSE,FALSE,FALSE
2454,115.0595,8.04,7.9,8.36,1700000,F538.png,TRUE,FALSE,,,FALSE,1700000,FALSE,FALSE,FALSE
972,115.0765,2.7,1.9,3.3,1100000,F539.png,TRUE,FALSE,,,FALSE,1100000,FALSE,FALSE,FALSE
6068,115.999,17.09,16.95,17.18,270000,F540.png,FALSE,TRUE,,,FALSE,270000,FALSE,FALSE,FALSE
6202,115.999,17.67,17.58,17.78,180000,F541.png,FALSE,TRUE,,,FALSE,180000,FALSE,FALSE,FALSE
4163,116.0071,11.58,11.33,11.7,810000,F542.png,TRUE,FALSE,,,FALSE,810000,FALSE,FALSE,FALSE
1706,116.0177,5.07,4.82,5.53,130000,F543.png,FALSE,TRUE,,,FALSE,130000,FALSE,FALSE,FALSE
811,116.0255,2.53,2.39,2.58,1400000,F544.png,FALSE,TRUE,,,FALSE,1400000,FALSE,FALSE,FALSE
2736,116.0354,8.59,8.47,8.73,4100000,F545.png,TRUE,FALSE,,,FALSE,4100000,FALSE,FALSE,FALSE
5869,116.0354,16.66,16.57,17,3600000,F546.png,FALSE,TRUE,,,FALSE,3600000,FALSE,FALSE,FALSE
6069,116.0354,17.09,17,17.44,2800000,F547.png,FALSE,TRUE,,,FALSE,2800000,FALSE,FALSE,FALSE
6218,116.0354,17.7,17.58,17.87,3500000,F548.png,FALSE,TRUE,,,FALSE,3500000,FALSE,FALSE,FALSE
2491,116.0389,8.13,7.96,8.3,290000,F549.png,FALSE,TRUE,,,FALSE,290000,FALSE,FALSE,FALSE
1159,116.0435,2.95,2.81,3.44,1900000,F550.png,TRUE,FALSE,,,FALSE,1900000,FALSE,FALSE,FALSE
1440,116.0435,3.64,3.44,3.96,210000,F551.png,FALSE,TRUE,,,FALSE,210000,FALSE,FALSE,FALSE
2281,116.0506,7.59,7.5,7.76,170000,F552.png,FALSE,TRUE,,,FALSE,170000,FALSE,FALSE,FALSE
2460,116.0605,8.07,7.96,8.19,180000,F553.png,TRUE,FALSE,,,FALSE,180000,FALSE,FALSE,FALSE
2494,116.1053,8.13,7.96,8.27,400000,F559.png,TRUE,FALSE,,,FALSE,400000,FALSE,FALSE,FALSE
710,116.9072,2.33,1.93,2.53,1400000,F560.png,FALSE,TRUE,,,FALSE,1400000,FALSE,FALSE,FALSE
1016,116.9072,2.73,2.53,2.84,1700000,F561.png,FALSE,TRUE,,,FALSE,1700000,FALSE,FALSE,FALSE
4914,116.9286,13.68,12.81,14.16,1200000,F562.png,TRUE,FALSE,,,FALSE,1200000,FALSE,FALSE,FALSE
3278,116.9726,9.62,9.47,9.73,380000,F563.png,TRUE,FALSE,,,FALSE,380000,FALSE,FALSE,FALSE
5077,116.9726,14.33,14.11,15.13,2200000,F564.png,TRUE,FALSE,,,FALSE,2200000,FALSE,FALSE,FALSE
5725,116.9831,16.08,15.97,16.23,150000,F565.png,FALSE,TRUE,,,FALSE,150000,FALSE,FALSE,FALSE
6121,116.9831,17.23,17.18,17.64,240000,F566.png,FALSE,TRUE,,,FALSE,240000,FALSE,FALSE,FALSE
4164,117.008,11.58,11.41,11.67,140000,F567.png,TRUE,FALSE,,,FALSE,140000,FALSE,FALSE,FALSE
3903,117.0194,11.01,10.9,11.18,85000000,F568.png,TRUE,FALSE,,,FALSE,85000000,FALSE,FALSE,FALSE
6070,117.0194,17.09,16.92,17.44,8700000,F569.png,FALSE,TRUE,,,FALSE,8700000,FALSE,FALSE,FALSE
812,117.0288,2.53,2.39,2.58,52000,F570.png,FALSE,TRUE,,,FALSE,52000,FALSE,FALSE,FALSE
5977,117.0306,16.86,16.75,17,320000,F571.png,FALSE,TRUE,,,FALSE,320000,FALSE,FALSE,FALSE
6071,117.0306,17.09,17,17.29,320000,F572.png,FALSE,TRUE,,,FALSE,320000,FALSE,FALSE,FALSE
6180,117.0306,17.64,17.58,17.87,380000,F573.png,FALSE,TRUE,,,FALSE,380000,FALSE,FALSE,FALSE
5650,117.0307,15.94,15.27,16.11,270000,F574.png,FALSE,TRUE,,,FALSE,270000,FALSE,FALSE,FALSE
5870,117.0307,16.66,16.11,16.75,370000,F575.png,FALSE,TRUE,,,FALSE,370000,FALSE,FALSE,FALSE
5816,117.0387,16.48,16.37,16.57,99000,F576.png,FALSE,TRUE,,,FALSE,99000,FALSE,FALSE,FALSE
5609,117.0388,15.82,15.79,16.08,82000,F577.png,FALSE,TRUE,,,FALSE,82000,FALSE,FALSE,FALSE
6072,117.0388,17.09,17.03,17.35,120000,F578.png,FALSE,TRUE,,,FALSE,120000,FALSE,FALSE,FALSE
1160,117.0444,2.95,2.87,3.24,220000,F579.png,FALSE,TRUE,,,FALSE,220000,FALSE,FALSE,FALSE
