ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
73251,79585,76020,3777,4510,-0.35290510888794374,Biotransform,H2O1,0,-1,C37H72N1O8P1,C37H74N1O9P1,189605,0,0,NA,NA,NA,0,0
83363,79585,76021,5184,4510,-1.1288655419406075,Biotransform,H2O1,0,-1,C37H72N1O8P1,C37H74N1O9P1,189608,0,0,NA,NA,NA,0,0
77472,80427,76043,4209,4663,1.3524352817376482,Biotransform,H2O1,0,-1,C37H66N1O9P1,C37H68N1O10P1,189639,0,0,NA,NA,NA,0,0
70500,88578,76045,3393,5502,-0.5172606442127461,Biotransform,H2O1,0,-1,C39H77N2O6P1,C39H79N2O7P1,189642,0,0,NA,NA,NA,0,0
82900,88578,76046,5154,5502,-0.6870441124390982,Biotransform,H2O1,0,-1,C39H77N2O6P1,C39H79N2O7P1,189644,0,0,NA,0.5772737740648931,NA,0.5772737740648931,1
77322,78105,76047,4183,4293,-1.0253109599869612,Biotransform,H2O1,0,-1,C37H68N1O9P1,C37H70N1O10P1,189646,0,0,NA,NA,NA,0,0
82788,88982,76052,5137,5521,-0.4311595095531375,Biotransform,H2O1,0,-1,C39H79N2O6P1,C39H81N2O7P1,189651,0,0,NA,0.4467646319276685,NA,0.4467646319276685,1
77160,77437,76055,4157,4204,-1.2760885386146374,Biotransform,H2O1,0,-1,C37H70N1O9P1,C37H72N1O10P1,189656,0,0,NA,NA,NA,0,0
77292,80198,76095,4178,4622,-0.42473680319232193,Biotransform,H2O1,0,-1,C38H68N1O9P1,C38H70N1O10P1,189704,0,0,NA,NA,NA,0,0
82893,3144,76118,5153,317,1.803452456329609,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189734,0,0,NA,NA,NA,0,0
82893,72455,76119,5153,3698,3.0387307527880205,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189740,0,0,NA,NA,NA,0,0
82893,83460,76120,5153,5195,3.0387307527880205,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189746,0,0,NA,NA,NA,0,0
82893,70391,76121,5153,3379,3.779087133638599,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189753,0,0,NA,NA,NA,0,0
72122,3144,76122,3661,317,0.5681704063349572,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189758,0,0,NA,NA,NA,0,0
72122,72455,76123,3661,3698,1.8034502287132268,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189765,0,0,NA,NA,NA,0,0
72122,83460,76124,3661,5195,1.8034502287132268,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189772,0,0,NA,NA,NA,0,0
72122,70391,76125,3661,3379,2.5438075241144027,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189780,0,0,NA,NA,NA,0,0
67714,3144,76126,3163,317,0.3213837085733474,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189786,0,0,NA,NA,NA,0,0
67714,72455,76127,3163,3698,1.5566638358024185,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189793,0,0,NA,NA,NA,0,0
67714,83460,76128,3163,5195,1.5566638358024185,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189800,0,0,NA,NA,NA,0,0
67714,70391,76129,3163,3379,2.2970213139140303,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189808,0,0,NA,NA,NA,0,0
76245,3144,76130,4032,317,-0.4189763848647955,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189814,0,0,NA,NA,NA,0,0
76245,72455,76131,4032,3698,0.8163046569166799,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189821,0,0,NA,NA,NA,0,0
76245,83460,76132,4032,5195,0.8163046569166799,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189828,0,0,NA,NA,NA,0,0
76245,70391,76133,4032,3379,1.5566626831595993,Biotransform,H2O1,0,-1,C41H74N1O7P1,C41H76N1O8P1,189836,0,0,NA,NA,NA,0,0
70133,77468,76151,3357,4208,-0.2517273966738079,Biotransform,H2O1,0,-1,C40H78N1O8P1,C40H80N1O9P1,189859,0,0,NA,NA,NA,0,0
75250,77468,76152,3920,4208,-0.5772530630082038,Biotransform,H2O1,0,-1,C40H78N1O8P1,C40H80N1O9P1,189862,0,0,NA,NA,NA,0,0
85719,77468,76153,5313,4208,-0.7400158960237296,Biotransform,H2O1,0,-1,C40H78N1O8P1,C40H80N1O9P1,189865,0,0,NA,NA,NA,0,0
20812,85392,76197,945,5292,-0.3278754829042666,Biotransform,H2O1,0,-1,C40H74N1O9P1,C40H76N1O10P1,189931,0,0,NA,NA,NA,0,0
81593,186797,76209,4931,11780,0.7124283389031313,Biotransform,H2O1,0,-1,C42H85N2O6P1,C42H87N2O7P1,189957,0,0,NA,NA,NA,0,0
67582,67726,76223,3156,3164,1.5078635445836115,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,189988,0,0,NA,NA,NA,0,0
67582,3067,76224,3156,307,1.5875466903937347,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,189992,0,0,NA,NA,NA,0,0
67582,72271,76225,3156,3675,1.7469129440660143,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,189996,0,0,NA,NA,NA,0,0
67582,83052,76226,3156,5164,3.023147421742702,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190000,0,0,NA,NA,NA,0,0
83007,67726,76227,5160,3164,1.2688137275019888,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190004,0,0,NA,NA,NA,0,0
83007,3067,76228,5160,307,1.3484968923603822,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190008,0,0,NA,NA,NA,0,0
83007,72271,76229,5160,3675,1.5078631841291932,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190012,0,0,NA,NA,NA,0,0
83007,83052,76230,5160,5164,2.7840979668899597,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190016,0,0,NA,NA,NA,0,0
76444,67726,76231,4048,3164,-0.16679145813795124,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190020,0,0,NA,NA,NA,0,0
76444,3067,76232,4048,307,-0.0871081788858481,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190025,0,0,NA,NA,NA,0,0
76444,72271,76233,4048,3675,0.07225834167032787,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190030,0,0,NA,NA,NA,0,0
76444,83052,76234,4048,5164,1.3484949566026911,Biotransform,H2O1,0,-1,C43H74N1O7P1,C43H76N1O8P1,190035,0,0,NA,NA,NA,0,0
67616,63454,76251,3158,2683,1.4244298945036256,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190072,0,0,NA,NA,NA,0,0
67616,72262,76252,3158,3674,1.4244298945036256,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190076,0,0,NA,NA,NA,0,0
67616,83258,76253,3158,5176,1.5039038004948484,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190080,0,0,NA,NA,NA,0,0
67616,3051,76254,3158,306,2.776787424387744,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190084,0,0,NA,NA,NA,0,0
72135,63454,76255,3662,2683,-0.5637235936635776,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190088,0,0,NA,NA,NA,0,0
72135,72262,76256,3662,3674,-0.5637235936635776,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190093,0,0,NA,NA,NA,0,0
72135,83258,76257,3662,5176,-0.48424952966580614,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190098,0,0,NA,NA,NA,0,0
72135,3051,76258,3662,306,0.7886366249187111,Biotransform,H2O1,0,-1,C43H76N1O7P1,C43H78N1O8P1,190103,0,0,NA,NA,NA,0,0
72678,74648,76268,3722,3872,-2.1488662908274896,Biotransform,H2O1,0,-1,C43H78N1O7P1,C43H80N1O8P1,190132,0,0,NA,NA,NA,0,0
72678,69656,76269,3722,3319,-1.5927042687162636,Biotransform,H2O1,0,-1,C43H78N1O7P1,C43H80N1O8P1,190136,0,0,NA,NA,NA,0,0
72678,3181,76270,3722,319,-0.0866518054569104,Biotransform,H2O1,0,-1,C43H78N1O7P1,C43H80N1O8P1,190140,0,0,NA,NA,NA,0,0
72678,63886,76271,3722,2730,-0.007386012053932159,Biotransform,H2O1,0,-1,C43H78N1O7P1,C43H80N1O8P1,190145,0,0,NA,NA,NA,0,0
68857,75513,76287,3250,3955,-1.5899154643959652,Biotransform,H2O1,0,-1,C42H76N1O8P1,C42H78N1O9P1,190174,0,0,NA,NA,NA,0,0
74610,75513,76290,3868,3955,-1.8271033057552861,Biotransform,H2O1,0,-1,C42H76N1O8P1,C42H78N1O9P1,190184,0,0,NA,NA,NA,0,0
85681,76437,76301,5310,4047,0.38693452217408797,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190208,0,0,NA,NA,NA,0,0
85681,69170,76302,5310,3280,0.8600729887716103,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190211,0,0,NA,NA,NA,0,0
69060,76437,76303,3269,4047,-0.2439173092502173,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190214,0,0,NA,NA,NA,0,0
69060,69170,76304,3269,3280,0.22922145582768869,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190217,0,0,NA,NA,NA,0,0
74708,76437,76305,3878,4047,-0.4016302671430352,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190220,0,0,NA,NA,NA,0,0
74708,69170,76306,3878,3280,0.07150857255496673,Biotransform,H2O1,0,-1,C42H78N1O8P1,C42H80N1O9P1,190223,0,0,NA,NA,NA,0,0
121103,76646,76318,8700,4075,-0.795134922372594,Biotransform,H2O1,0,-1,C42H80N1O8P1,C42H82N1O9P1,190242,0,0,NA,NA,NA,0,0
85836,76646,76319,5326,4075,-1.18839330324202,Biotransform,H2O1,0,-1,C42H80N1O8P1,C42H82N1O9P1,190245,0,0,NA,NA,NA,0,0
70109,76646,76320,3355,4075,-1.6603033602266974,Biotransform,H2O1,0,-1,C42H80N1O8P1,C42H82N1O9P1,190248,0,0,NA,NA,NA,0,0
74841,76646,76321,3889,4075,-1.6603033602266974,Biotransform,H2O1,0,-1,C42H80N1O8P1,C42H82N1O9P1,190251,0,0,NA,NA,NA,0,0
69044,70056,76369,3266,3348,-0.0851022359878669,Biotransform,H2O1,0,-1,C44H80N1O7P1,C44H82N1O8P1,190315,0,0,NA,NA,NA,0,0
69044,3981,76370,3266,405,3.1870685636265823,Biotransform,H2O1,0,-1,C44H80N1O7P1,C44H82N1O8P1,190319,0,0,NA,NA,NA,0,0
69044,78177,76371,3266,4304,3.965545982790798,Biotransform,H2O1,0,-1,C44H80N1O7P1,C44H82N1O8P1,190323,0,0,NA,NA,NA,0,0
69044,85514,76372,3266,5297,3.965545982790798,Biotransform,H2O1,0,-1,C44H80N1O7P1,C44H82N1O8P1,190327,0,0,NA,NA,NA,0,0
70176,70413,76389,3360,3382,-0.08488375349539688,Biotransform,H2O1,0,-1,C44H82N1O7P1,C44H84N1O8P1,190343,0,0,NA,NA,NA,0,0
70176,85723,76390,3360,5314,1.5470040099318454,Biotransform,H2O1,0,-1,C44H82N1O7P1,C44H84N1O8P1,190348,0,0,NA,NA,NA,0,0
73838,70413,76392,3815,3382,-0.7060713202045842,Biotransform,H2O1,0,-1,C44H82N1O7P1,C44H84N1O8P1,190357,0,0,NA,NA,NA,0,0
73838,85723,76393,3815,5314,0.9258174569309606,Biotransform,H2O1,0,-1,C44H82N1O7P1,C44H84N1O8P1,190362,0,0,NA,NA,NA,0,0
75513,77281,76438,3955,4175,0.22584477702982433,Biotransform,H2O1,0,-1,C42H78N1O9P1,C42H80N1O10P1,190435,0,0,NA,NA,NA,0,0
75513,85381,76439,3955,5291,1.4619883660013577,Biotransform,H2O1,0,-1,C42H78N1O9P1,C42H80N1O10P1,190438,0,0,NA,NA,NA,0,0
72000,67594,76460,3649,3157,-0.5466314392150424,Biotransform,H2O1,0,-1,C45H76N1O7P1,C45H78N1O8P1,190488,0,0,NA,NA,NA,0,0
72000,71901,76461,3649,3634,-0.3925026482776394,Biotransform,H2O1,0,-1,C45H76N1O7P1,C45H78N1O8P1,190493,0,0,NA,NA,NA,0,0
72000,83068,76462,3649,5165,-0.23837390499519784,Biotransform,H2O1,0,-1,C45H76N1O7P1,C45H78N1O8P1,190498,0,0,NA,NA,NA,0,0
72000,62782,76463,3649,2625,0.22401204021521498,Biotransform,H2O1,0,-1,C45H76N1O7P1,C45H78N1O8P1,190503,0,0,NA,NA,NA,0,0
76437,66725,76464,4047,3037,-1.0860534388811525,Biotransform,H2O1,0,-1,C42H80N1O9P1,C42H82N1O10P1,190508,0,0,NA,NA,NA,0,0
69170,66725,76466,3280,3037,-1.5484274723488174,Biotransform,H2O1,0,-1,C42H80N1O9P1,C42H82N1O10P1,190514,0,0,NA,NA,NA,0,0
74160,81082,76516,3840,4806,0.4517747831826448,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190631,0,0,NA,NA,NA,0,0
74160,75845,76517,3840,3987,0.8341924217818248,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190634,0,0,NA,NA,NA,0,0
74160,61083,76519,3840,2485,1.5990268218060448,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190640,0,0,NA,NA,NA,0,0
85328,81082,76520,5287,4806,0.22232400856002196,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190643,0,0,NA,NA,NA,0,0
85328,75845,76521,5287,3987,0.6047417349052651,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190646,0,0,NA,NA,NA,0,0
85328,61083,76523,5287,2485,1.3695763104214098,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190652,0,0,NA,NA,NA,0,0
68394,81082,76524,3214,4806,0.1458404170666623,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190655,0,0,NA,NA,NA,0,0
68394,75845,76525,3214,3987,0.528258172660593,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190659,0,0,NA,NA,NA,0,0
68394,61083,76527,3214,2485,1.2930928066740461,Biotransform,H2O1,0,-1,C44H78N1O8P1,C44H80N1O9P1,190667,0,0,NA,NA,NA,0,0
73996,75525,76544,3827,3956,1.366124195053453,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190709,0,0,NA,NA,NA,0,0
73996,68985,76545,3827,3261,1.7475771366973891,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190712,0,0,NA,NA,NA,0,0
69378,75525,76546,3294,3956,1.1372520301237652,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190715,0,0,NA,NA,NA,0,0
69378,68985,76547,3294,3261,1.5187050590717814,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190718,0,0,NA,NA,NA,0,0
85120,75525,76548,5275,3956,0.45063553533470246,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190721,0,0,NA,NA,NA,0,0
85120,68985,76549,5275,3261,0.8320888261949582,Biotransform,H2O1,0,-1,C44H80N1O8P1,C44H82N1O9P1,190725,0,0,NA,NA,NA,0,0
81240,81430,76561,4845,4890,0.2214675891483002,Biotransform,H2O1,0,-1,C45H87N2O6P1,C45H89N2O7P1,190750,0,0,NA,NA,NA,0,0
70056,75986,76568,3348,4004,2.658867554892865,Biotransform,H2O1,0,-1,C44H82N1O8P1,C44H84N1O9P1,190758,0,0,NA,NA,NA,0,0
3981,75986,76569,405,4004,-0.5397836121517541,Biotransform,H2O1,0,-1,C44H82N1O8P1,C44H84N1O9P1,190760,0,0,NA,NA,NA,0,0
78177,75986,76570,4304,4004,-1.300773164436042,Biotransform,H2O1,0,-1,C44H82N1O8P1,C44H84N1O9P1,190763,0,0,NA,NA,NA,0,0
85514,75986,76571,5297,4004,-1.300773164436042,Biotransform,H2O1,0,-1,C44H82N1O8P1,C44H84N1O9P1,190766,0,0,NA,NA,NA,0,0
72666,85178,76619,3720,5278,-0.23364197191236524,Biotransform,H2O1,0,-1,C46H80N1O7P1,C46H82N1O8P1,190821,0,0,NA,NA,NA,0,0
72654,73472,76642,3718,3794,0.14367240668959008,Biotransform,H2O1,0,-1,C46H82N1O7P1,C46H84N1O8P1,190867,0,0,NA,NA,NA,0,0
72654,70122,76643,3718,3356,0.21901900461603216,Biotransform,H2O1,0,-1,C46H82N1O7P1,C46H84N1O8P1,190871,0,0,NA,NA,NA,0,0
72654,85218,76644,3718,5282,2.103915449305632,Biotransform,H2O1,0,-1,C46H82N1O7P1,C46H84N1O8P1,190875,0,0,NA,NA,NA,0,0
69629,73941,76665,3315,3821,-6.4744505760331075,Biotransform,H2O1,0,-1,C46H84N1O7P1,C46H86N1O8P1,190941,0,0,NA,0.4991408722829019,NA,0.4991408722829019,1
69629,85361,76666,3315,5289,0.7445901274284097,Biotransform,H2O1,0,-1,C46H84N1O7P1,C46H86N1O8P1,190943,0,0,NA,NA,NA,0,0
73136,73941,76667,3764,3821,-6.699930253853733,Biotransform,H2O1,0,-1,C46H84N1O7P1,C46H86N1O8P1,190947,0,0,NA,0.4990180788136836,NA,0.4990180788136836,1
73136,85361,76668,3764,5289,0.5191120773442182,Biotransform,H2O1,0,-1,C46H84N1O7P1,C46H86N1O8P1,190949,0,0,NA,NA,NA,0,0
73365,74132,76703,3785,3836,-0.6817464100366017,Biotransform,H2O1,0,-1,C46H86N1O7P1,C46H88N1O8P1,191028,0,0,NA,NA,NA,0,0
73365,85830,76704,3785,5325,2.018518676836574,Biotransform,H2O1,0,-1,C46H86N1O7P1,C46H88N1O8P1,191032,0,0,NA,NA,NA,0,0
76832,77546,76711,4119,4219,-1.2049641610460227,Biotransform,H2O1,0,-1,C43H76N1O10P1,C43H78N1O11P1,191053,0,0,NA,NA,NA,0,0
84853,77546,76712,5259,4219,-1.5789542424549867,Biotransform,H2O1,0,-1,C43H76N1O10P1,C43H78N1O11P1,191055,0,0,NA,NA,NA,0,0
81082,11511,76714,4806,625,-0.15655854201078367,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191059,0,0,NA,NA,NA,0,0
81082,77080,76715,4806,4149,-0.006969382441141424,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191062,0,0,NA,NA,NA,0,0
75845,11511,76716,3987,625,-0.530531438119435,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191065,0,0,NA,NA,NA,0,0
75845,77080,76717,3987,4149,-0.3809422226075104,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191068,0,0,NA,NA,NA,0,0
61083,11511,76720,2485,625,-1.27847723061553,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191077,0,0,NA,NA,NA,0,0
61083,77080,76721,2485,4149,-1.1288879032190404,Biotransform,H2O1,0,-1,C44H80N1O9P1,C44H82N1O10P1,191080,0,0,NA,NA,NA,0,0
75525,76604,76735,3956,4070,-1.8734316155188788,Biotransform,H2O1,0,-1,C44H82N1O9P1,C44H84N1O10P1,191105,0,0,NA,NA,NA,0,0
68985,76604,76737,3261,4070,-2.24648287334938,Biotransform,H2O1,0,-1,C44H82N1O9P1,C44H84N1O10P1,191111,0,0,NA,NA,NA,0,0
74098,3578,76739,3833,371,0.7391165388522741,Biotransform,H2O1,0,-1,C45H86N1O8P1,C45H88N1O9P1,191117,0,0,NA,NA,NA,0,0
85201,3578,76741,5280,371,0.0676549528346267,Biotransform,H2O1,0,-1,C45H86N1O8P1,C45H88N1O9P1,191123,0,0,NA,NA,NA,0,0
4042,3578,76743,411,371,-0.976840847683618,Biotransform,H2O1,0,-1,C45H86N1O8P1,C45H88N1O9P1,191129,0,0,NA,NA,NA,0,0
85178,68730,76847,5278,3236,-0.7457526148005639,Biotransform,H2O1,0,-1,C46H82N1O8P1,C46H84N1O9P1,191319,0,0,NA,NA,NA,0,0
85178,76135,76848,5278,4026,-0.3763185657644444,Biotransform,H2O1,0,-1,C46H82N1O8P1,C46H84N1O9P1,191322,0,0,NA,NA,NA,0,0
85178,80310,76849,5278,4645,-0.22854502249695513,Biotransform,H2O1,0,-1,C46H82N1O8P1,C46H84N1O9P1,191326,0,0,NA,NA,NA,0,0
80996,81359,76885,4787,4874,0.1403643240791098,Biotransform,H2O1,0,-1,C47H91N2O6P1,C47H93N2O7P1,191402,0,0,NA,NA,NA,0,0
73175,73215,76980,3768,3773,0.7226583674441022,Biotransform,H2O1,0,-1,C48H86N1O7P1,C48H88N1O8P1,191601,0,0,NA,NA,NA,0,0
73175,84935,76981,3768,5262,1.960681577991517,Biotransform,H2O1,0,-1,C48H86N1O7P1,C48H88N1O8P1,191606,0,0,NA,NA,NA,0,0
73256,3447,77024,3778,353,1.2253940876541083,Biotransform,H2O1,0,-1,C47H86N1O8P1,C47H88N1O9P1,191696,0,0,NA,NA,NA,0,0
70370,3447,77025,3377,353,1.0804355310694178,Biotransform,H2O1,0,-1,C47H86N1O8P1,C47H88N1O9P1,191699,0,0,NA,NA,NA,0,0
68730,76411,77038,3236,4045,1.0055916817879194,Biotransform,H2O1,0,-1,C46H84N1O9P1,C46H86N1O10P1,191743,0,0,NA,NA,NA,0,0
76135,76411,77040,4026,4045,0.6440454385539924,Biotransform,H2O1,0,-1,C46H84N1O9P1,C46H86N1O10P1,191747,0,0,NA,NA,NA,0,0
80310,76411,77042,4645,4045,0.4994269411795632,Biotransform,H2O1,0,-1,C46H84N1O9P1,C46H86N1O10P1,191751,0,0,NA,NA,NA,0,0
83986,76075,77090,5229,4017,-2.090056366039411,Biotransform,H2O1,0,-1,C48H82N1O8P1,C48H84N1O9P1,191873,0,0,NA,NA,NA,0,0
83986,79999,77091,5229,4583,-0.8682847041684703,Biotransform,H2O1,0,-1,C48H82N1O8P1,C48H84N1O9P1,191875,0,0,NA,NA,NA,0,0
84178,79829,77109,5235,4552,0.7813173103177352,Biotransform,H2O1,0,-1,C46H76N1O10P1,C46H78N1O11P1,191913,0,0,NA,NA,NA,0,0
70028,76386,77119,3346,4043,0.49590705092242676,Biotransform,H2O1,0,-1,C48H84N1O8P1,C48H86N1O9P1,191937,0,0,NA,NA,NA,0,0
70028,79794,77120,3346,4546,1.2122022762794082,Biotransform,H2O1,0,-1,C48H84N1O8P1,C48H86N1O9P1,191939,0,0,NA,NA,NA,0,0
84252,76386,77122,5238,4043,-1.0811186108949662,Biotransform,H2O1,0,-1,C48H84N1O8P1,C48H86N1O9P1,191943,0,0,NA,NA,NA,0,0
84252,79794,77123,5238,4546,-0.36482225592147266,Biotransform,H2O1,0,-1,C48H84N1O8P1,C48H86N1O9P1,191946,0,0,NA,NA,NA,0,0
76075,7557,77201,4017,527,1.611708419692525,Biotransform,H2O1,0,-1,C48H84N1O9P1,C48H86N1O10P1,192091,0,0,NA,NA,NA,0,0
79999,7557,77202,4583,527,0.41530264332641015,Biotransform,H2O1,0,-1,C48H84N1O9P1,C48H86N1O10P1,192094,0,0,NA,NA,NA,0,0
76386,12864,77207,4043,671,1.0456540046515193,Biotransform,H2O1,0,-1,C48H86N1O9P1,C48H88N1O10P1,192110,0,0,NA,NA,NA,0,0
79794,12864,77208,4546,671,0.3441938490231019,Biotransform,H2O1,0,-1,C48H86N1O9P1,C48H88N1O10P1,192114,0,0,NA,NA,NA,0,0
79641,12713,77216,4524,663,1.7442215181965464,Biotransform,H2O1,0,-1,C48H88N1O9P1,C48H90N1O10P1,192140,0,0,NA,NA,NA,0,0
17012,79975,77244,825,4577,-0.213292523758514,Biotransform,H2O1,0,-1,C48H87N2O9P1,C48H89N2O10P1,192203,0,0,NA,NA,NA,0,0
78211,81510,77256,4310,4906,-0.34807185939987706,Biotransform,H2O1,0,-1,C47H87O10P1S1,C47H89O11P1S1,192222,0,0,NA,NA,NA,0,0
117261,123660,77290,8233,8977,-0.6032084709649882,Biotransform,H2O1,0,-1,C30H48N7O17P3S1,C30H50N7O18P3S1,192290,0,0,NA,NA,NA,0,0
79412,79189,77292,4478,4448,-0.7286742790607961,Biotransform,H2O1,0,-1,C50H91N2O10P1,C50H93N2O11P1,192294,0,0,NA,NA,NA,0,0
188826,188812,77323,12090,12083,-0.058602241732585526,Fragment,H2O1,-1,-1,C2H2K1N1,C2H4K1N1O1,192331,0.3,0,NA,NA,NA,0.3,1
188246,107827,77333,12004,7473,1.9143035126833714,Fragment,H2O1,-1,-1,C2H5N1O2S1,C2H7N1O3S1,192354,0.3,0,NA,NA,0.3,0.6,1
188265,107986,77334,12007,7476,-1.7988265364265195,Fragment,H2O1,-1,-1,[13]C1C1H5N1O2S1,[13]C1C1H7N1O3S1,192358,0.3,0,NA,NA,NA,0.3,1
188258,103808,77337,12005,7388,0.9787873336891167,Fragment,H2O1,-1,-1,[34]S1C2H5N1O2,[34]S1C2H7N1O3,192365,0.3,0,NA,NA,NA,0.3,1
188582,126591,77339,12060,9241,2.0250354294826045,Fragment,H2O1,-1,-1,C5H5N1O2,C5H7N1O3,192367,0.3,0,NA,NA,NA,0.3,1
188438,123397,77340,12045,8945,1.6427619767633805,Fragment,H2O1,-1,-1,C4H7N3O1,C4H9N3O2,192370,0.3,0,NA,NA,0.3,0.6,1
111087,110957,77343,7638,7619,0.4036258422408235,Fragment,H2O1,-1,-1,C7H5N1O1,C7H7N1O2,192378,0.3,0,NA,NA,NA,0.3,1
92939,92894,77346,5959,5950,0.5554642363688342,Fragment,H2O1,-1,-1,C2H5N1O1S2,C2H7N1O2S2,192386,0.3,0,NA,NA,0.3,0.6,1
92849,92832,77347,5940,5937,0.3379030732411007,Fragment,H2O1,-1,-1,[34]S1C2H5N1O1S1,[34]S1C2H7N1O2S1,192387,0.3,0,NA,NA,NA,0.3,1
124061,124024,77351,9049,9044,1.222150016662817,Fragment,H2O1,-1,-1,C5H9N3O1,C5H11N3O2,192398,0.3,0,NA,NA,0.3,0.6,1
110549,110535,77352,7566,7564,1.4261467003859907,Fragment,H2O1,-1,-1,C5H8N2O2,C5H10N2O3,192401,0.3,0,NA,NA,NA,0.3,1
126591,128817,77355,9241,9394,-1.3851056589227158,Fragment,H2O1,-1,-1,C5H7N1O3,C5H9N1O4,192410,0.3,-0.5349999999999966,NA,NA,0.3,0.06500000000000339,1
95925,96058,77360,6473,6502,0.3736240102321657,Fragment,H2O1,-1,-1,C9H6O1,C9H8O2,192419,0.3,0,NA,NA,NA,0.3,1
80075,80097,77365,4599,4603,-0.2396979121849541,Fragment,H2O1,-1,-1,C7H5N1O2,C7H7N1O3,192428,0.3,0,NA,NA,NA,0.3,1
123296,123335,77366,8923,8929,0.3679546122319065,Fragment,H2O1,-1,-1,C4H6N3Na1O1,C4H8N3Na1O2,192430,0.3,0,NA,NA,NA,0.3,1
