label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,pseudo_sample
,,5274,,538.386475,3.151,0.813308,,,,,,,,303361.35833333357
,,5275,,860.615906,3.151,0.772156,,,,,,,,1418360.0250000013
,,5276,,707.54071,3.151,0.805148,,,,,,,,243926.4958333334
,,5277,,861.618103,3.151,0.772316,,,,,,,,862404.9124999993
,,5278,,718.574219,3.151,0.813624,,,,,,,,158238.70677083347
,,5279,,781.870667,3.151,0.812639,,,,,,,,109847.8890625001
,,5280,,184.073074,3.151,0.840197,,,,,,,,710919.8653645833
,,5281,,372.222565,3.155,0.822701,,,,,,,,87911.3411458333
,,5282,,759.572571,3.156,0.772586,,,,,,,,209456797.80000022
,,5283,,834.599426,3.156,0.772477,,,,,,,,46504935.66666664
,,5284,,835.603027,3.156,0.77248000000000006,,,,,,,,23745418.866666682
,,5285,,784.582458,3.156,0.839364,,,,,,,,154554449.53333354
,,5286,,772.584961,3.156,0.772342,,,,,,,,4965391.633333337
,,5287,,518.32196,3.156,0.819161,,,,,,,,687563.4708333336
,,5288,,875.684387,3.156,0.83655,,,,,,,,491831.8979166665
,,5289,,767.577637,3.156,0.826094,,,,,,,,261651.08697916672
,,5290,,785.587708,3.156,0.772516,,,,,,,,59003325.53333334
,,5291,,773.587708,3.156,0.775609,,,,,,,,2302696.883333334
,,5292,,758.569519,3.156,0.772684,,,,,,,,453959830.33333373
,,5293,,810.599121,3.16,0.77245,,,,,,,,81792207.39999993
,,5294,,732.553772,3.16,0.772358,,,,,,,,13161782.133333324
,,5295,,837.619324,3.16,0.772233,,,,,,,,2195579.5000000005
,,5296,,797.587708,3.16,0.772193,,,,,,,,1791081.3916666673
,,5297,,768.588806,3.16,0.772289,,,,,,,,957246.2750000005
,,5298,,798.600342,3.16,0.771859,,,,,,,,892486.629166667
,,5299,,848.615295,3.16,0.772318,,,,,,,,524472.4687499997
,,5300,,876.686035,3.16,0.807197,,,,,,,,294801.10520833306
,,5302,,811.602722,3.16,0.773282,,,,,,,,40547318.6
,,5303,,757.899719,3.16,0.831583,,,,,,,,200530.68229166672
,,5304,,733.55719,3.165,0.772394,,,,,,,,5743024.133333331
,,5305,,759.226868,3.165,0.80474,,,,,,,,183528.81510416654
,,5306,,743.542542,3.17,0.772177,,,,,,,,856192.4041666674
,,5307,,706.538391,3.17,0.772123,,,,,,,,674346.4041666674
,,5308,,746.570801,3.17,0.7722,,,,,,,,1201751.7416666672
,,5309,,744.589111,3.17,0.771122,,,,,,,,324837.3260416666
,,5310,,790.608337,3.17,0.831897,,,,,,,,301387.2562500001
,,5311,,796.617981,3.17,0.812907,,,,,,,,191465.06354166655
,,5312,,747.573914,3.175,0.77212,,,,,,,,609365.7312499995
,,5313,,757.908386,3.175,0.815271,,,,,,,,174987.98854166662
,,5314,,863.632751,3.175,0.821674,,,,,,,,432065.20625
,,5315,,824.615662,3.175,0.764785,,,,,,,,818441.1458333329
,,5316,,760.580078,3.18,0.840244,,,,,,,,102675594.59999983
,,5317,,742.539795,3.18,0.772303,,,,,,,,1686201.983333332
,,5318,,735.573059,3.18,0.7721,,,,,,,,3012171.883333332
,,5319,,862.631287,3.18,0.772245,,,,,,,,760059.3791666675
,,5320,,786.599304,3.185,0.772438,,,,,,,,109568612.19999994
,,5321,,734.570129,3.185,0.772182,,,,,,,,6678363.633333337
,,5322,,854.626038,3.185,0.769685,,,,,,,,93557.1007812501
,,5323,,775.602844,3.185,0.770902,,,,,,,,213444.59791666668
,,5325,,787.60321,3.19,0.772433,,,,,,,,48432403.93333334
,,5326,,813.619385,3.19,0.77228,,,,,,,,6768030.5666666655
,,5327,,762.591309,3.19,0.772221,,,,,,,,6747336.700000003
,,5328,,789.608154,3.19,0.772683,,,,,,,,1792118.450000002
,,5329,,761.588196,3.19,0.772513,,,,,,,,27142706.73333331
,,5330,,788.605713,3.19,0.772228,,,,,,,,11712619.666666664
,,5331,,705.57959,3.195,0.812091,,,,,,,,295917.4614583331
,,5332,,701.559387,3.195,0.797393,,,,,,,,164337.92812500003
,,5333,,763.593079,3.195,0.772227,,,,,,,,1184515.025000001
,,5334,,905.592834,3.199,0.837623,,,,,,,,250588.3864583331
,,5336,,720.589539,3.209,0.790336,,,,,,,,184771.9260416667
,,5337,,255.217667,3.214,0.771807,,,,,,,,1544295.2333333348
,,5338,,814.62915,3.214,0.832041,,,,,,,,1172865.3999999997
,,5339,,243.087357,3.219,0.789799,,,,,,,,312937.0552083334
,,5340,,900.68573,3.219,0.767041,,,,,,,,122313.91406249996
,,5342,,802.62262,3.224,0.819164,,,,,,,,123549.00260416674
,,5344,,876.559082,3.229,0.829825,,,,,,,,199721.3955729169
,,5345,,745.592773,3.229,0.825771,,,,,,,,132238.64687499995
,,5347,,395.195404,3.233,0.772017,,,,,,,,350255.2000000003
,,5348,,380.184357,3.233,0.772339,,,,,,,,218731.7281250001
,,5351,,866.635437,3.238,0.772247,,,,,,,,165680.62708333324
,,5359,,790.622742,3.248,0.762065,,,,,,,,250336.38333333333
,,5362,,256.220978,3.253,0.771777,,,,,,,,201846.37187499995
,,5365,,842.637207,3.258,0.772343,,,,,,,,424987.67916666693
,,5369,,414.213135,3.267,0.799556,,,,,,,,134526.05260416667
,,5370,,421.235992,3.267,0.77481,,,,,,,,81355.65052083338
,,5374,,141.102127,3.277,0.808915,,,,,,,,103372.21874999999
,,5375,,892.652527,3.282,0.772011,,,,,,,,144765.03697916662
,,5376,,816.621399,3.287,0.772397,,,,,,,,1640425.6166666683
,,5377,,372.186127,3.287,0.771984,,,,,,,,113508.42968749996
,,5380,,794.05957,3.301,0.793504,,,,,,,,115689.40182291674
,,5381,,817.624329,3.311,0.772402,,,,,,,,796831.1708333337
,,5382,,374.164795,3.316,0.809024,,,,,,,,99194.52864583324
,,5385,,516.299011,3.335,0.772095,,,,,,,,267435.5502604168
,,5387,,807.067932,3.345,0.787744,,,,,,,,55581.97317708329
,,5389,,782.062317,3.355,0.820787,,,,,,,,103776.70677083325
,,5390,,770.061218,3.365,0.807801,,,,,,,,64558.850000000006
,,5391,,460.238525,3.365,0.772503,,,,,,,,55526.25768229167
,,5392,,235.117432,3.369,0.779288,,,,,,,,132623.46770833342
,,5394,,358.243134,3.374,0.767562,,,,,,,,71953.4221354166
,,5395,,367.188995,3.374,0.832021,,,,,,,,42394.17565104172
,,5396,,328.159943,3.379,0.774643,,,,,,,,112373.53020833331
,,5397,,370.207794,3.389,0.827893,,,,,,,,68996.42174479163
,,5398,,151.086594,3.394,0.771308,,,,,,,,235331.4958333335
,,5399,,846.659485,3.399,0.769869,,,,,,,,62046.20364583329
,,5400,,284.133698,3.413,0.79426,,,,,,,,51795.052343750016
,,5401,,179.106552,3.413,0.773826,,,,,,,,428196.7443142361
,,5402,,270.190826,3.418,0.799116,,,,,,,,46047.712239583336
,,5403,,184.133133,3.423,0.819749,,,,,,,,154174.4965277778
,,5404,,315.184113,3.433,0.771461,,,,,,,,74404.61223958338
,,5406,,340.160248,3.442,0.807068,,,,,,,,57197.560546875044
,,5407,,802.605957,3.442,0.774624,,,,,,,,52227.25312500003
,,5408,,819.641418,3.462,0.77207,,,,,,,,142173.95781250007
,,5411,,196.117874,3.467,0.808469,,,,,,,,85324.74461805554
,,5413,,816.637878,3.476,0.780802,,,,,,,,143542.50364583335
,,5414,,311.181,3.481,0.767195,,,,,,,,68014.21744791672
,,5415,,864.576904,3.486,0.772249,,,,,,,,113563.51041666657
,,5416,,865.579529,3.486,0.78153,,,,,,,,55262.28125000002
,,5417,,888.576477,3.486,0.783481,,,,,,,,57228.40833333331
,,5418,,824.554871,3.491,0.816459,,,,,,,,48518.03554687496
,,5419,,771.068787,3.491,0.824213,,,,,,,,38875.485937499994
,,5420,,253.127975,3.496,0.769349,,,,,,,,134587.56565755222
,,5421,,316.196411,3.496,0.747235,,,,,,,,40947.744140624985
,,5422,,792.621765,3.496,0.804969,,,,,,,,32546.851106770846
,,5423,,359.210175,3.496,0.777485,,,,,,,,82293.3088541666
,,5427,,870.66748,3.506,0.772201,,,,,,,,77599.22812499994
,,5428,,871.671631,3.506,0.790182,,,,,,,,42930.95885416668
,,5429,,706.594177,3.511,0.825355,,,,,,,,27685.669205729195
,,5430,,732.609375,3.52,0.773347,,,,,,,,73576.07317708328
,,5431,,426.197144,3.52,0.770964,,,,,,,,54561.608984375045
,,5433,,785.651367,3.53,0.771921,,,,,,,,339738.12083333335
,,5436,,800.670593,3.535,0.789886,,,,,,,,40915.38125000002
,,5437,,773.653076,3.535,0.818605,,,,,,,,35997.984700520865
,,5439,,842.659607,3.54,0.823407,,,,,,,,23884.120898437515
,,5440,,814.686523,3.545,0.771622,,,,,,,,390343.02500000026
,,5441,,788.670837,3.545,0.770679,,,,,,,,130323.34114583347
,,5442,,358.206879,3.545,0.772334,,,,,,,,533400.9520833336
,,5443,,355.207153,3.55,0.770039,,,,,,,,39731.31028645831
,,5444,,490.285736,3.555,0.772153,,,,,,,,171787.93697916673
,,5445,,447.262817,3.555,0.771244,,,,,,,,48434.32929687504
,,5447,,811.665833,3.559,0.783738,,,,,,,,253316.47604166658
,,5448,,304.124359,3.559,0.782693,,,,,,,,28978.541927083308
,,5449,,402.233185,3.559,0.772223,,,,,,,,395854.277083333
,,5450,,826.535095,3.56,0.766425,,,,,,,,39705.402734375035
,,5451,,430.404144,3.564,0.77222,,,,,,,,35388.860677083336
,,5452,,789.67334,3.569,0.813421,,,,,,,,29926.456054687467
,,5453,,534.311951,3.569,0.774509,,,,,,,,90270.01041666658
,,5454,,826.60614,3.569,0.816314,,,,,,,,13479.525065104168
,,5455,,815.68927,3.569,0.772118,,,,,,,,86167.18020833338
,,5456,,725.556946,3.574,0.783076,,,,,,,,43959.51614583333
,,5457,,404.248688,3.574,0.76761,,,,,,,,35516.53658854166
,,5458,,312.201538,3.574,0.774833,,,,,,,,31694.983658854148
,,5460,,370.243195,3.579,0.767709,,,,,,,,48451.137174479205
,,5463,,576.506958,3.584,0.79789,,,,,,,,14227.3349609375
,,5464,,801.682861,3.584,0.829385,,,,,,,,39221.21848958333
,,5465,,448.274902,3.584,0.767307,,,,,,,,27459.356184895838
,,5470,,813.682922,3.584,0.770192,,,,,,,,729820.1249999998
,,5471,,330.212067,3.589,0.79809,,,,,,,,34006.46334635417
,,5473,,872.682922,3.594,0.806738,,,,,,,,11501.85240885416
,,5474,,577.51886,3.599,0.783551,,,,,,,,53397.19921875004
,,5475,,446.25943,3.599,0.772172,,,,,,,,272184.9916666668
,,5476,,502.137726,3.599,0.771812,,,,,,,,46108.876041666634
,,5477,,793.052185,3.599,0.776303,,,,,,,,41980.129817708366
,,5479,,360.222321,3.603,0.768256,,,,,,,,41992.96927083335
,,5480,,767.561523,3.608,0.834481,,,,,,,,59616.142968749955
,,5481,,787.666565,3.608,0.800304,,,,,,,,250219.85208333345
,,5482,,578.5224,3.618,0.811014,,,,,,,,16445.85885416665
,,5483,,774.656555,3.618,0.787771,,,,,,,,16099.901974826404
,,5485,,431.311401,3.618,0.773902,,,,,,,,33266.524544270804
,,5487,,766.558167,3.628,0.835778,,,,,,,,117953.52552083338
,,5488,,492.301178,3.633,0.795753,,,,,,,,14816.932747395844
,,5489,,805.052002,3.633,0.82719,,,,,,,,38706.370399305546
,,5492,,838.605469,3.638,0.778462,,,,,,,,66926.90911458337
,,5495,,418.316193,3.643,0.768148,,,,,,,,21809.947460937517
,,5496,,286.113556,3.667,0.778506,,,,,,,,22827.33828125
,,5498,,455.296051,3.672,0.799323,,,,,,,,57267.49474826389
,,5504,,245.05896,3.697,0.788955,,,,,,,,9685.202343750003
,,5508,,152.037582,3.717,0.772592,,,,,,,,21211.177539062515
,,5509,,271.137787,3.717,0.829491,,,,,,,,8009.273372395836
,,5510,,625.382263,3.727,0.771464,,,,,,,,14772.429524739595
,,5511,,317.162079,3.732,0.829795,,,,,,,,12179.710579427083
,,5515,,315.163971,3.757,0.830746,,,,,,,,11469.564339192713
,,5516,,356.251068,3.757,0.772689,,,,,,,,13712.612141927091
,,5527,,516.117249,3.817,0.808183,,,,,,,,13372.658430989584
,,5536,,236.125656,3.917,0.771124,,,,,,,,31474.569791666647
,,5539,,389.324219,3.932,0.78273,,,,,,,,9528.919580078127
,,5543,,162.997818,3.957,0.80839,,,,,,,,6009.872054036462
,,5545,,597.351074,3.967,0.791793,,,,,,,,10055.710091145827
,,5546,,368.343292,3.972,0.780642,,,,,,,,10759.764550781249
,,5547,,166.053329,3.977,0.788489,,,,,,,,9154.764908854164
,,5551,,262.110596,4.032,0.771623,,,,,,,,23833.97558593748
,,5552,,521.273926,4.032,0.821739,,,,,,,,7725.7347656249995
,,5553,,839.527161,4.032,0.772962,,,,,,,,21897.473111979154
,,5557,,375.26413,4.047,0.77297,,,,,,,,19831.487500000014
,,5558,,369.355621,4.047,0.752354,,,,,,,,34661.890755208304
,,5564,,562.250549,4.077,0.816035,,,,,,,,4358.8932128906245
,,5566,,184.169693,4.082,0.771428,,,,,,,,44872.42161458329
,,5568,,517.311279,4.092,0.772524,,,,,,,,16162.212630208322
,,5569,,138.021988,4.092,0.832371,,,,,,,,7055.0184570312495
,,5573,,837.511719,4.102,0.789529,,,,,,,,5305.692952473956
,,5581,,256.068512,4.117,0.79303,,,,,,,,8198.99549153646
,,5583,,477.199829,4.117,0.800703,,,,,,,,16552.905989583323
,,5585,,191.081589,4.122,0.771869,,,,,,,,53696.10598958335
,,5586,,580.26123,4.132,0.823553,,,,,,,,17412.172558593742
,,5587,,416.277222,4.137,0.811649,,,,,,,,8133.615950520834
,,5589,,314.305328,4.142,0.824682,,,,,,,,22200.878776041664
,,5591,,315.101166,4.142,0.779309,,,,,,,,35742.56302083332
,,5594,,207.061218,4.147,0.834251,,,,,,,,114272.9395833334
,,5595,,445.387054,4.147,0.836249,,,,,,,,56410.44531250001
,,5596,,331.045013,4.147,0.785949,,,,,,,,47167.00677083335
,,5598,,444.383575,4.152,0.828398,,,,,,,,198491.5145833333
,,5599,,547.314392,4.152,0.835453,,,,,,,,28237.16497395835
,,5600,,833.559265,4.152,0.828622,,,,,,,,40831.43906249999
,,5602,,270.19104,4.152,0.809456,,,,,,,,70944.73750000008
,,5603,,789.590393,4.152,0.834829,,,,,,,,29273.67285156249
,,5604,,232.136536,4.152,0.810737,,,,,,,,15867.36565755207
,,5606,,183.149292,4.157,0.82133,,,,,,,,198470.73125000016
,,5607,,148.039307,4.157,0.821519,,,,,,,,57277.66770833338
,,5610,,463.184082,4.157,0.817433,,,,,,,,10217.728336588543
,,5612,,253.164597,4.162,0.800057,,,,,,,,31991.112890624994
,,5613,,495.261017,4.162,0.791183,,,,,,,,15955.288346354155
,,5615,,237.109726,4.162,0.811334,,,,,,,,19870.480859375002
,,5616,,313.273682,4.167,0.792771,,,,,,,,31137.652864583324
,,5617,,522.28595,4.167,0.83697,,,,,,,,260983.08437499974
,,5618,,536.265381,4.167,0.83778300000000006,,,,,,,,115443.57604166679
,,5619,,516.279968,4.167,0.830037,,,,,,,,24607.057812499996
,,5620,,398.199707,4.167,0.822711,,,,,,,,18484.62991536458
,,5622,,511.321899,4.172,0.834219,,,,,,,,38783.45312500003
,,5624,,523.289612,4.172,0.83593,,,,,,,,72050.66888020837
,,5625,,529.331116,4.172,0.792425,,,,,,,,34991.16523437503
,,5626,,536.358582,4.172,0.821762,,,,,,,,22185.680403645827
,,5628,,482.29361,4.177,0.840223,,,,,,,,2244712.9166666656
,,5629,,520.30365,4.177,0.841908,,,,,,,,1021855.8437500003
,,5630,,483.297119,4.177,0.839674,,,,,,,,615038.2145833332
,,5631,,514.28363,4.177,0.840375,,,,,,,,508511.1145833331
,,5633,,548.334778,4.177,0.840015,,,,,,,,182388.2614583335
,,5634,,444.368439,4.177,0.83885,,,,,,,,59697.02708333338
,,5635,,513.299683,4.177,0.822828,,,,,,,,90077.54062500004
,,5636,,550.341125,4.177,0.798626,,,,,,,,78949.67656250001
,,5637,,484.299957,4.177,0.835253,,,,,,,,76391.9125
,,5640,,173.070999,4.182,0.840209,,,,,,,,1300933.9958333343
,,5641,,496.273041,4.182,0.840063,,,,,,,,727086.7083333336
,,5642,,574.314087,4.182,0.841492,,,,,,,,334875.26770833327
,,5643,,465.28653,4.182,0.840745,,,,,,,,599444.741666667
,,5644,,521.306946,4.182,0.841149,,,,,,,,264736.4927083334
,,5646,,534.309692,4.182,0.83403,,,,,,,,190920.2572916668
,,5647,,644.428711,4.182,0.8368,,,,,,,,185482.8213541668
,,5648,,515.287415,4.182,0.839701,,,,,,,,131106.08333333323
,,5651,,497.276489,4.182,0.830405,,,,,,,,198763.83020833338
,,5653,,463.26944,4.182,0.826605,,,,,,,,36902.171744791696
,,5654,,580.35321,4.182,0.826609,,,,,,,,42433.99388020836
,,5655,,575.336182,4.182,0.837721,,,,,,,,44829.157942708356
,,5656,,174.074402,4.182,0.838584,,,,,,,,134721.64381510415
,,5657,,517.33075,4.187,0.84179,,,,,,,,7581519.716666665
,,5658,,500.304169,4.187,0.842034,,,,,,,,3692270.974999999
,,5659,,464.282959,4.187,0.841403,,,,,,,,2287787.6083333334
,,5660,,532.313416,4.187,0.841444,,,,,,,,1421334.2124999994
,,5661,,204.105301,4.187,0.841851,,,,,,,,1253511.9500000014
,,5663,,501.307617,4.187,0.84186,,,,,,,,1006884.1416666666
,,5664,,430.36795,4.187,0.841534,,,,,,,,341768.3249999999
,,5669,,560.334656,4.187,0.83803,,,,,,,,133266.47864583327
,,5670,,618.413025,4.187,0.828602,,,,,,,,122863.58645833321
,,5672,,235.169266,4.187,0.801963,,,,,,,,56195.59583333333
,,5673,,484.289581,4.187,0.824177,,,,,,,,92011.36953125006
,,5675,,284.134003,4.187,0.811873,,,,,,,,77926.0049479166
,,5679,,146.060074,4.187,0.811358,,,,,,,,36374.28502604164
,,5681,,511.283966,4.187,0.823495,,,,,,,,39586.326041666674
,,5682,,519.337097,4.187,0.840326,,,,,,,,308466.7145833334
,,5683,,531.309998,4.192,0.841914,,,,,,,,5143238.1000000015
,,5686,,518.334167,4.192,0.841743,,,,,,,,2141363.1000000006
,,5687,,580.361145,4.192,0.830023,,,,,,,,32881.55589192707
,,5688,,519.326721,4.192,0.83864,,,,,,,,289385.61458333326
,,5691,,354.227539,4.192,0.83352,,,,,,,,21424.433463541664
,,5692,,590.381348,4.192,0.838034,,,,,,,,212274.02083333337
,,5695,,205.108536,4.192,0.838991,,,,,,,,182519.46458333338
,,5696,,502.300507,4.192,0.838588,,,,,,,,157562.19166666662
,,5699,,254.175003,4.192,0.826372,,,,,,,,35575.64648437499
,,5701,,499.320709,4.192,0.821321,,,,,,,,101106.41510416668
,,5702,,194.154053,4.192,0.807739,,,,,,,,37319.662630208324
,,5704,,466.289642,4.192,0.829869,,,,,,,,70038.39205729174
,,5705,,616.3974,4.192,0.820512,,,,,,,,80770.03424479165
,,5707,,645.432068,4.192,0.834504,,,,,,,,66593.80572916668
,,5710,,196.169678,4.192,0.778269,,,,,,,,34665.93359374997
,,5711,,328.160309,4.192,0.835636,,,,,,,,208819.10989583313
,,5712,,263.164124,4.192,0.841036,,,,,,,,147350.94531249994
,,5714,,315.108551,4.197,0.84141,,,,,,,,7579308.683333336
,,5728,,370.258698,4.197,0.839437,,,,,,,,65684.83007812504
,,5730,,816.552063,4.197,0.814208,,,,,,,,250363.71458333312
,,5731,,534.319275,4.197,0.841321,,,,,,,,304791.67187499994
,,5732,,314.217224,4.197,0.838294,,,,,,,,227942.66666666686
,,5733,,299.200623,4.197,0.838624,,,,,,,,36446.867708333346
,,5734,,414.213135,4.197,0.826979,,,,,,,,202226.66718750008
,,5736,,410.238403,4.197,0.820038,,,,,,,,98332.87916666664
,,5737,,309.242401,4.197,0.840886,,,,,,,,190185.62604166652
,,5738,,533.316162,4.197,0.835374,,,,,,,,197804.96406250002
,,5744,,204.068954,4.197,0.833753,,,,,,,,69129.78125000007
,,5745,,366.21225,4.197,0.818438,,,,,,,,82236.08750000005
,,5746,,296.185669,4.197,0.792326,,,,,,,,21284.16705729166
,,5754,,253.143417,4.197,0.830629,,,,,,,,36119.743750000016
,,5756,,480.27829,4.202,0.788921,,,,,,,,217454.46770833328
,,5758,,316.111969,4.202,0.841872,,,,,,,,1198191.1541666675
,,5763,,197.11731,4.202,0.810461,,,,,,,,64394.827083333264
,,5765,,190.089661,4.202,0.841794,,,,,,,,371585.3302083334
,,5770,,454.264648,4.202,0.83561,,,,,,,,79843.93502604174
,,5774,,388.197266,4.202,0.833633,,,,,,,,77317.07005208328
,,5775,,281.174683,4.202,0.838708,,,,,,,,88552.61328124993
,,5778,,279.170227,4.202,0.829008,,,,,,,,24760.415820312504
,,5780,,141.065857,4.202,0.811105,,,,,,,,49598.58893229163
,,5782,,792.553528,4.206,0.840342,,,,,,,,9740865.400000008
,,5783,,793.557312,4.206,0.838845,,,,,,,,4624575.233333337
,,5784,,458.31131,4.206,0.84161300000000006,,,,,,,,363573.5718750001
,,5785,,502.337616,4.206,0.833817,,,,,,,,338422.6281249997
,,5786,,333.206055,4.206,0.838548,,,,,,,,91386.9696614584
,,5787,,436.254242,4.206,0.82378,,,,,,,,80849.17200520835
,,5789,,141.102219,4.206,0.838208,,,,,,,,371754.585286458
,,5791,,372.186371,4.206,0.839183,,,,,,,,314643.8395833336
,,5794,,488.32193,4.206,0.836624,,,,,,,,63442.37096354165
,,5796,,284.185547,4.206,0.825188,,,,,,,,45268.74479166671
,,5799,,340.196625,4.206,0.731786,,,,,,,,40815.607812500006
,,5800,,218.120956,4.206,0.823969,,,,,,,,49160.55039062497
,,5802,,269.226227,4.211,0.831367,,,,,,,,394830.8656250004
,,5803,,300.289581,4.211,0.841628,,,,,,,,3090078.879166667
,,5804,,287.113678,4.211,0.841646,,,,,,,,847577.4187500005
,,5805,,774.543274,4.211,0.840128,,,,,,,,296452.3958333331
,,5806,,373.161713,4.211,0.838306,,,,,,,,451387.78333333303
,,5807,,749.530579,4.211,0.839262,,,,,,,,415225.267708333
,,5808,,298.274017,4.211,0.836266,,,,,,,,213261.16588541685
,,5809,,416.249054,4.211,0.823944,,,,,,,,81501.82278645832
,,5813,,232.154297,4.216,0.822584,,,,,,,,112974.33440755212
,,5814,,769.557373,4.216,0.840506,,,,,,,,11029701.466666667
,,5815,,791.540955,4.216,0.841099,,,,,,,,7510494.7666666685
,,5816,,416.212402,4.216,0.840363,,,,,,,,331909.1906250001
,,5817,,788.522766,4.216,0.841253,,,,,,,,1978461.0999999999
,,5818,,789.525696,4.216,0.84024,,,,,,,,953200.2166666661
,,5819,,282.279022,4.216,0.841177,,,,,,,,963657.5635416667
,,5820,,724.527344,4.216,0.8414,,,,,,,,1006018.8541666657
,,5821,,750.543518,4.216,0.841047,,,,,,,,634310.6354166665
,,5822,,776.522888,4.216,0.840792,,,,,,,,248208.36354166665
,,5823,,814.537354,4.216,0.836804,,,,,,,,191629.85781249983
,,5824,,209.101929,4.216,0.838963,,,,,,,,308200.0734375
,,5826,,751.546936,4.216,0.84065,,,,,,,,316562.302083333
,,5828,,753.563171,4.216,0.837585,,,,,,,,192079.35598958348
,,5829,,286.273926,4.216,0.838035,,,,,,,,117228.88046874992
,,5831,,370.222992,4.216,0.770578,,,,,,,,135528.90711805553
,,5833,,172.133194,4.216,0.833068,,,,,,,,111008.54531249996
,,5834,,186.14888,4.216,0.828758,,,,,,,,118196.58828124998
,,5835,,764.522522,4.221,0.841105,,,,,,,,59942882.33333329
,,5837,,765.52594,4.221,0.841018,,,,,,,,28550902.200000003
,,5838,,768.55365,4.221,0.840741,,,,,,,,24128520.46666666
,,5839,,766.538269,4.221,0.841034,,,,,,,,24542303.666666668
,,5840,,740.522644,4.221,0.840501,,,,,,,,21590315.399999987
,,5841,,767.541565,4.221,0.841441,,,,,,,,9433634.233333338
,,5842,,738.506836,4.221,0.840938,,,,,,,,6662276.300000005
,,5843,,762.506897,4.221,0.841428,,,,,,,,4436304.549999998
,,5844,,763.510742,4.221,0.840748,,,,,,,,1982693.3999999985
,,5845,,623.503418,4.221,0.837696,,,,,,,,374206.10729166685
,,5847,,786.505554,4.221,0.839605,,,,,,,,760800.0708333338
,,5848,,226.128403,4.221,0.841156,,,,,,,,1093250.9270833333
,,5849,,787.509094,4.221,0.839785,,,,,,,,361384.4197916665
,,5850,,165.10228,4.221,0.839678,,,,,,,,345001.17929687514
,,5855,,600.506897,4.221,0.599243,,,,,,,,68767.72174479172
,,5856,,254.159668,4.221,0.837218,,,,,,,,292567.4197916668
,,5857,,175.086624,4.221,0.834334,,,,,,,,171896.26250000007
,,5859,,212.164429,4.221,0.836635,,,,,,,,184115.29166666645
,,5860,,228.159409,4.221,0.703789,,,,,,,,82965.63802083342
,,5861,,131.070297,4.221,0.83713,,,,,,,,88793.34544270836
,,5862,,460.378326,4.221,0.833101,,,,,,,,127264.00833333326
,,5863,,446.362915,4.221,0.84007,,,,,,,,86949.71223958326
,,5866,,790.537598,4.221,0.841203,,,,,,,,15221172.599999998
,,5867,,741.525818,4.221,0.840935,,,,,,,,9607555.43333333
,,5868,,360.201538,4.221,0.814441,,,,,,,,81851.23346354159
,,5869,,243.087479,4.226,0.841829,,,,,,,,7937634.058333338
,,5870,,742.539246,4.226,0.841011,,,,,,,,5658720.716666671
,,5871,,446.399078,4.226,0.840395,,,,,,,,462273.03125000023
,,5872,,627.534912,4.226,0.809277,,,,,,,,204597.41666666648
,,5873,,743.542053,4.226,0.840779,,,,,,,,2684744.225000001
,,5874,,770.559143,4.226,0.841285,,,,,,,,2431098.5250000013
,,5875,,191.091354,4.226,0.841186,,,,,,,,1463057.2416666679
,,5876,,120.080696,4.226,0.837613,,,,,,,,409566.92343750014
,,5877,,253.128052,4.226,0.841187,,,,,,,,745654.9083333331
,,5878,,447.402588,4.226,0.830638,,,,,,,,132216.02994791657
,,5879,,599.503601,4.226,0.749638,,,,,,,,166629.47656249988
,,5880,,736.491516,4.226,0.841156,,,,,,,,553776.3020833337
,,5881,,725.531555,4.226,0.840947,,,,,,,,431252.4239583331
,,5883,,818.603333,4.226,0.836859,,,,,,,,624071.1895833337
,,5884,,739.510193,4.226,0.841527,,,,,,,,2914429.4749999987
,,5885,,231.083847,4.226,0.839131,,,,,,,,137597.4895833335
,,5886,,575.503418,4.231,0.827021,,,,,,,,67768.52187499999
,,5887,,855.571472,4.231,0.840482,,,,,,,,2114593.6750000007
,,5888,,270.154541,4.231,0.841635,,,,,,,,1965202.8833333352
,,5889,,795.57251,4.231,0.794751,,,,,,,,763762.6374999997
,,5890,,352.232788,4.231,0.841616,,,,,,,,924232.3125000008
,,5891,,792.588379,4.231,0.828293,,,,,,,,670810.4354166664
,,5892,,308.206635,4.231,0.840809,,,,,,,,518182.76979166624
,,5893,,790.574402,4.231,0.612775,,,,,,,,544356.266666667
,,5894,,342.212067,4.231,0.839019,,,,,,,,300491.947916667
,,5895,,752.559509,4.231,0.840764,,,,,,,,395565.1989583331
,,5896,,282.19101,4.231,0.839427,,,,,,,,273352.7624999997
,,5899,,878.569519,4.231,0.841201,,,,,,,,476393.1270833333
,,5901,,314.180695,4.236,0.84067,,,,,,,,2930943.016666666
,,5902,,235.117493,4.236,0.841621,,,,,,,,719148.2645833341
,,5903,,298.185913,4.236,0.840409,,,,,,,,601024.2312499997
,,5904,,718.527405,4.236,0.841147,,,,,,,,544808.002083333
,,5905,,715.509521,4.236,0.841133,,,,,,,,515789.87291666656
,,5906,,139.086563,4.236,0.839514,,,,,,,,106183.49010416657
,,5907,,207.025574,4.236,0.823022,,,,,,,,98743.46419270826
,,5908,,854.56842,4.236,0.841184,,,,,,,,4016957.783333336
