ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_chromatogram_artifact,score_inten_isotope,score_MS2_library_fragment,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
56083,73088,15806,3349,3662,1.806936421043876,Adduct,B1H-3,1,2,C13Ca1H19K1Na6O12,B1C13Ca1H16K1Na6O12,45135,0.5,0,,,,,0.5,1
56081,73089,15806,3349,3662,1.806936421043876,Adduct,B1H-3,1,2,C11Ca1H19Na6O14P1,B1C11Ca1H16Na6O14P1,45136,0.5,0,,,,,0.5,1
105125,106714,15808,4269,4312,2.6385586228491444,Adduct,B1H-3,1,2,B1C10H12N1O17P2S3,B2C10H9N1O17P2S3,45147,0.5,0,,,,,0.5,1
72287,86015,15818,3647,3872,1.6175374788030434,Adduct,B1H-3,1,2,C42H57N1O1,B1C42H54N1O1,45176,0.5,0,,,,,0.5,1
86015,88750,15826,3872,3925,2.254796637904806,Adduct,B1H-3,1,2,B1C42H54N1O1,B2C42H51N1O1,45200,0.5,0,,,,,0.5,1
29493,29109,15827,1659,1640,2.416914141901627,Adduct,B1H-3,1,2,C16H22N6O15P2,B1C16H19N6O15P2,45201,0.5,0,,,,,0.5,1
29594,28753,15829,1669,1613,3.0646933117413653,Adduct,B1H-3,1,2,C27H14N4O13,B1C27H11N4O13,45211,0.5,0,,,,,0.5,1
47206,50082,15832,2998,3145,2.8871182964932682,Adduct,B1H-3,1,2,C11H18K1N3Na1O16P1S2,B1C11H15K1N3Na1O16P1S2,45216,0.5,0,,,,,0.5,1
88750,100504,15836,3925,4163,3.2005019231794822,Adduct,B1H-3,1,2,B2C42H51N1O1,B3C42H48N1O1,45225,0.5,0,,,,,0.5,1
48725,51058,15838,3079,3188,2.3838953987899916,Adduct,B1H-3,1,2,C37H68O4S1,B1C37H65O4S1,45230,0.5,0,,,,,0.5,1
58821,48016,15844,3408,3042,1.5639628350641612,Adduct,B1H-3,1,2,C12H20Na7O16P1,B1C12H17Na7O16P1,45257,0.5,0,,,,,0.5,1
58823,48018,15844,3408,3042,1.5639628350641612,Adduct,B1H-3,1,2,C14H20K1Na7O14,B1C14H17K1Na7O14,45258,0.5,0,,,,,0.5,1
58844,50093,15846,3409,3146,2.205596731114033,Adduct,B1H-3,1,2,[13]C1C11H20Na7O16P1,[13]C1B1C11H17Na7O16P1,45264,0.5,0,,,,,0.5,1
58846,50094,15846,3409,3146,2.205596731114033,Adduct,B1H-3,1,2,[13]C1C13H20K1Na7O14,[13]C1B1C13H17K1Na7O14,45265,0.5,0,,,,,0.5,1
51058,60838,15853,3188,3452,2.6736815273548307,Adduct,B1H-3,1,2,B1C37H65O4S1,B2C37H62O4S1,45286,0.5,0,,,,,0.5,1
94885,105148,15858,4052,4271,2.0252595984808632,Adduct,B1H-3,1,2,C10H16N1Na1O18P2S3,B1C10H13N1Na1O18P2S3,45307,0.5,0,,,,,0.5,1
46798,47228,15860,2973,2999,0.9063515205779491,Adduct,B1H-3,1,2,C35H65Na1O7,B1C35H62Na1O7,45310,0.5,0,,,,,0.5,1
60863,77279,15867,3453,3741,3.269808080043757,Adduct,B1H-3,1,2,C12Cl1F1H17N5Na1O14P3,B1C12Cl1F1H14N5Na1O14P3,45347,0.5,0,,,,,0.5,1
45102,44949,15878,2838,2811,1.9842893566510211,Adduct,B1H-3,1,2,C16H12N2Na1Ni1O10P1S4,B1C16H9N2Na1Ni1O10P1S4,45407,0.5,0,,,,,0.5,1
72290,77327,15880,3648,3742,2.1385594998980038,Adduct,B1H-3,1,2,C34H65O8P1,B1C34H62O8P1,45435,0.5,0,,,,,0.5,1
72291,77327,15880,3648,3742,2.1385594998980038,Adduct,B1H-3,1,2,C34H65O8P1,B1C34H62O8P1,45436,0.5,0,,,,,0.5,1
105184,109561,15884,4273,4379,2.4416022067902494,Adduct,B1H-3,1,2,C10H16K1N1O18P2S3,B1C10H13K1N1O18P2S3,45459,0.5,0,,,,,0.5,1
109525,110921,15885,4377,4420,-2.2216340141957875,Adduct,B1H-3,1,2,Br1C9F21H2O1S1,B1Br1C9F21H-1O1S1,45461,0.5,0,,,,,0.5,1
63238,88756,15887,3497,3926,2.4356628494904866,Adduct,B1H-3,1,2,C38H61Na1O6,B1C38H58Na1O6,45473,0.5,0,,,,,0.5,1
77327,83935,15894,3742,3843,1.3411083354808724,Adduct,B1H-3,1,2,B1C34H62O8P1,B2C34H59O8P1,45500,0.5,0,,,,,0.5,1
73154,90501,15895,3664,3962,4.730341784535189,Adduct,B1H-3,1,2,C12Cl1F1H17K1N5O14P3,B1C12Cl1F1H14K1N5O14P3,45502,0.5,0,,,,,0.5,1
73152,90503,15895,3664,3962,4.730341784535189,Adduct,B1H-3,1,2,C10Cl1F1H17N5O16P4,B1C10Cl1F1H14N5O16P4,45503,0.5,0,,,,,0.5,1
47247,46643,15898,3001,2960,3.787442635847239,Adduct,B1H-3,1,2,C22H22K1N4Na1O15,B1C22H19K1N4Na1O15,45519,0.5,0,,,,,0.5,1
47245,46645,15898,3001,2960,3.787442635847239,Adduct,B1H-3,1,2,C20H22N4Na1O17P1,B1C20H19N4Na1O17P1,45521,0.5,0,,,,,0.5,1
53604,56128,15901,3278,3351,1.33174792199613,Adduct,B1H-3,1,2,C13H19N1Na8O17,B1C13H16N1Na8O17,45553,0.5,0,,,,,0.5,1
90503,102151,15907,3962,4197,0.25817536932190205,Adduct,B1H-3,1,2,B1C10Cl1F1H14N5O16P4,B2C10Cl1F1H11N5O16P4,45580,0.5,0,,,,,0.5,1
47683,50104,15908,3022,3147,1.323650620919866,Adduct,B1H-3,1,2,C13H19N5Na1O18P3,B1C13H16N5Na1O18P3,45581,0.5,0,,,,,0.5,1
48502,51061,15910,3064,3189,1.1696554476188687,Adduct,B1H-3,1,2,C15Ca1H22Na8O14,B1C15Ca1H19Na8O14,45583,0.5,0,,,,,0.5,1
48512,51069,15910,3064,3189,1.1696554476188687,Adduct,B1H-3,1,2,[13]C1C12H19N5Na1O18P3,[13]C1B1C12H16N5Na1O18P3,45586,0.5,0,,,,,0.5,1
97931,97978,15915,4110,4113,-0.348887466219082,Adduct,B1H-3,1,2,B2C40H54O6,B3C40H51O6,45607,0.5,0,,,,,0.5,1
110944,112348,15920,4423,4467,-0.04587047832289095,Adduct,B1H-3,1,2,C11H13N5Ni1O15P2Se1,B1C11H10N5Ni1O15P2Se1,45626,0.5,0,,,,,0.5,1
97939,97983,15923,4111,4114,3.867595901936435,Adduct,B1H-3,1,2,C35H61O9P1,B1C35H58O9P1,45640,0.5,0,,,,,0.5,1
97940,97983,15923,4111,4114,3.867595901936435,Adduct,B1H-3,1,2,C35H61O9P1,B1C35H58O9P1,45641,0.5,0,,,,,0.5,1
29154,29705,15926,1643,1679,3.4127019317233573,Adduct,B1H-3,1,2,C21Ca1H25N5O13P2,B1C21Ca1H22N5O13P2,45651,0.5,0,,,,,0.5,1
50111,53622,15927,3148,3280,1.9078560236278415,Adduct,B1H-3,1,2,C36H68N1O7P1,B1C36H65N1O7P1,45652,0.5,0,,,,,0.5,1
92651,104002,15933,4005,4241,0.5525560959345912,Adduct,B1H-3,1,2,C12H18N1Na1O19P2S3,B1C12H15N1Na1O19P2S3,45670,0.5,0,,,,,0.5,1
47293,46959,15934,3003,2985,2.944314917167788,Adduct,B1H-3,1,2,C12H20N5Na2O16P3S1,B1C12H17N5Na2O16P3S1,45677,0.5,0,,,,,0.5,1
47298,47303,15935,3004,3005,0.10395996350350638,Adduct,B1H-3,1,2,C35H68N1O8P1,B1C35H65N1O8P1,45679,0.5,0,,,,,0.5,1
92683,106794,15938,4006,4316,0.10343072021478682,Adduct,B1H-3,1,2,C13H17N1Na1Ni1O19P3,B1C13H14N1Na1Ni1O19P3,45689,0.5,0,,,,,0.5,1
53622,65907,15940,3280,3551,1.4397580170605893,Adduct,B1H-3,1,2,B1C36H65N1O7P1,B2C36H62N1O7P1,45695,0.5,0,,,,,0.5,1
63252,73175,15941,3498,3665,-0.4902572030562165,Adduct,B1H-3,1,2,C13Ca1H22Na7O16P1,B1C13Ca1H19Na7O16P1,45702,0.5,0,,,,,0.5,1
63254,73176,15941,3498,3665,-0.4902572030562165,Adduct,B1H-3,1,2,C15Ca1H22K1Na7O14,B1C15Ca1H19K1Na7O14,45703,0.5,0,,,,,0.5,1
114022,115010,15942,4521,4559,2.1778067142647712,Adduct,B1H-3,1,2,C9H15I1N3Ni1O14P3,B1C9H12I1N3Ni1O14P3,45712,0.5,0,,,,,0.5,1
47303,49358,15947,3005,3111,2.169346076636206,Adduct,B1H-3,1,2,B1C35H65N1O8P1,B2C35H62N1O8P1,45725,0.5,0,,,,,0.5,1
65907,75196,15952,3551,3702,0.5423829907790598,Adduct,B1H-3,1,2,B2C36H62N1O7P1,B3C36H59N1O7P1,45744,0.5,0,,,,,0.5,1
97999,106967,15955,4115,4322,0.8316991465080468,Adduct,B1H-3,1,2,C10H18N1O21P3S3,B1C10H15N1O21P3S3,45760,0.5,0,,,,,0.5,1
98000,106968,15955,4115,4322,0.8316991465080468,Adduct,B1H-3,1,2,C12H18K1N1O19P2S3,B1C12H15K1N1O19P2S3,45761,0.5,0,,,,,0.5,1
53641,73212,15956,3281,3667,2.7296447654269573,Adduct,B1H-3,1,2,C10H20N5Na1O18P4S1,B1C10H17N5Na1O18P4S1,45764,0.5,0,,,,,0.5,1
53644,73213,15956,3281,3667,2.7296447654269573,Adduct,B1H-3,1,2,C12H20K1N5Na1O16P3S1,B1C12H17K1N5Na1O16P3S1,45765,0.5,0,,,,,0.5,1
49358,72297,15957,3111,3649,0.6851179092492569,Adduct,B1H-3,1,2,B2C35H62N1O8P1,B3C35H59N1O8P1,45770,0.5,0,,,,,0.5,1
51078,50155,15958,3190,3151,-1.502072870903716,Adduct,B1H-3,1,2,C16H23Na9O16,B1C16H20Na9O16,45782,0.5,0,,,,,0.5,1
106924,109566,15960,4320,4380,1.4075625835302983,Adduct,B1H-3,1,2,C13H17K1N1Ni1O19P3,B1C13H14K1N1Ni1O19P3,45789,0.5,0,,,,,0.5,1
106925,109567,15960,4320,4380,1.4075625835302983,Adduct,B1H-3,1,2,C11H17N1Ni1O21P4,B1C11H14N1Ni1O21P4,45790,0.5,0,,,,,0.5,1
53662,63273,15968,3282,3499,3.2680545696351415,Adduct,B1H-3,1,2,C45H66O5,B1C45H63O5,45811,0.5,0,,,,,0.5,1
53663,63273,15968,3282,3499,3.2680545696351415,Adduct,B1H-3,1,2,C45H66O5,B1C45H63O5,45812,0.5,0,,,,,0.5,1
86024,92694,15972,3874,4007,2.394013379867912,Adduct,B1H-3,1,2,C42H60N1O5P1,B1C42H57N1O5P1,45819,0.5,0,,,,,0.5,1
86025,92695,15972,3874,4007,2.394013379867912,Adduct,B1H-3,1,2,C44H60K1N1O3,B1C44H57K1N1O3,45820,0.5,0,,,,,0.5,1
48747,49361,15974,3081,3112,1.244999927142915,Adduct,B1H-3,1,2,C37H71O9P1,B1C37H68O9P1,45830,0.5,0,,,,,0.5,1
48748,49361,15974,3081,3112,1.244999927142915,Adduct,B1H-3,1,2,C37H71O9P1,B1C37H68O9P1,45831,0.5,0,,,,,0.5,1
106981,112403,15976,4323,4469,-1.7556372535468363,Adduct,B1H-3,1,2,C5H17N1O26P6,B1C5H14N1O26P6,45846,0.5,0,,,,,0.5,1
58900,48756,15980,3411,3082,1.2388047570993053,Adduct,B1H-3,1,2,C16H23K1Na8O16,B1C16H20K1Na8O16,45860,0.5,0,,,,,0.5,1
58929,50168,15982,3412,3152,1.9483101020637013,Adduct,B1H-3,1,2,[13]C1C15H23K1Na8O16,[13]C1B1C15H20K1Na8O16,45874,0.5,0,,,,,0.5,1
45761,45464,15993,2882,2861,7.302962915166743,Adduct,B1H-3,1,2,B1Br1C14H18K1Na7O14,B2Br1C14H15K1Na7O14,45951,0.5,0,,,,,0.5,1
45760,45465,15993,2882,2861,7.302962915166743,Adduct,B1H-3,1,2,B1Br1C12H18Na7O16P1,B2Br1C12H15Na7O16P1,45952,0.5,0,,,,,0.5,1
112403,114039,15995,4469,4523,3.7662594934257316,Adduct,B1H-3,1,2,B1C5H14N1O26P6,B2C5H11N1O26P6,45961,0.5,0,,,,,0.5,1
48525,47714,15998,3065,3025,-0.1835510576184106,Adduct,B1H-3,1,2,C37H68Na2O9,B1C37H65Na2O9,45970,0.5,0,,,,,0.5,1
53687,65915,16007,3283,3552,3.034637153587386,Adduct,B1H-3,1,2,C14Cl1F1H20N5Na2O16P3,B1C14Cl1F1H17N5Na2O16P3,46024,0.5,0,,,,,0.5,1
29194,29437,16009,1647,1653,3.029949899746497,Adduct,B1H-3,1,2,C18H27N6O18P3,B1C18H24N6O18P3,46030,0.5,0,,,,,0.5,1
29213,29453,16013,1648,1654,2.185924908643157,Adduct,B1H-3,1,2,[18]O1C23Cl1H27N6O11P2S1,[18]O1B1C23Cl1H24N6O11P2S1,46046,0.5,0,,,,,0.5,1
69041,72302,16020,3607,3650,1.895813756891466,Adduct,B1H-3,1,2,C36H68Na1O10P1,B1C36H65Na1O10P1,46118,0.5,0,,,,,0.5,1
51111,77460,16027,3191,3746,1.6100700789922393,Adduct,B1H-3,1,2,C40H64Na2O8,B1C40H61Na2O8,46158,0.5,0,,,,,0.5,1
47356,46826,16041,3008,2975,1.1846556038530855,Adduct,B1H-3,1,2,C25Cl2H26N6Na1O12P1,B1C25Cl2H23N6Na1O12P1,46262,0.5,0,,,,,0.5,1
52296,52301,16044,3238,3239,2.1355718114300295,Adduct,B1H-3,1,2,C15H22N1Na9O19,B1C15H19N1Na9O19,46296,0.5,0,,,,,0.5,1
49366,52304,16045,3113,3240,2.5420140803083493,Adduct,B1H-3,1,2,C43H70N1O6P1,B1C43H67N1O6P1,46297,0.5,0,,,,,0.5,1
77571,88825,16050,3748,3929,2.8027889998833904,Adduct,B1H-3,1,2,C34H68O12P2,B1C34H65O12P2,46327,0.5,0,,,,,0.5,1
77572,88825,16050,3748,3929,2.8027889998833904,Adduct,B1H-3,1,2,C34H68O12P2,B1C34H65O12P2,46328,0.5,0,,,,,0.5,1
46196,45777,16051,2927,2884,3.0736406503801503,Adduct,B1H-3,1,2,C41H63O9P1,B1C41H60O9P1,46336,0.5,0,,,,,0.5,1
48792,48535,16055,3086,3066,1.7168947793120581,Adduct,B1H-3,1,2,C39H65N5O8,B1C39H62N5O8,46346,0.5,0,,,,,0.5,1
48794,48535,16055,3086,3066,1.7168947793120581,Adduct,B1H-3,1,2,C39H65N5O8,B1C39H62N5O8,46347,0.5,0,,,,,0.5,1
112489,112496,16057,4472,4473,-1.5238021319976967,Adduct,B1H-3,1,2,C6H21Na1O25P6S1,B1C6H18Na1O25P6S1,46349,0.5,0,,,,,0.5,1
83937,90671,16060,3844,3968,0.6325383771075066,Adduct,B1H-3,1,2,C38H64Na1O10P1,B1C38H61Na1O10P1,46360,0.5,0,,,,,0.5,1
52304,50180,16064,3240,3153,1.8421784748169332,Adduct,B1H-3,1,2,B1C43H67N1O6P1,B2C43H64N1O6P1,46386,0.5,0,,,,,0.5,1
109604,109614,16065,4382,4384,1.4360362218900273,Adduct,B1H-3,1,2,C13H16N5Na1Ni1O17P2Se1,B1C13H13N5Na1Ni1O17P2Se1,46390,0.5,0,,,,,0.5,1
88826,90765,16067,3929,3970,1.031087498584711,Adduct,B1H-3,1,2,C37H64Na1O11P1,B1C37H61Na1O11P1,46404,0.5,0,,,,,0.5,1
88825,90767,16067,3929,3970,1.031087498584711,Adduct,B1H-3,1,2,B1C34H65O12P2,B2C34H62O12P2,46406,0.5,0,,,,,0.5,1
90645,94993,16068,3967,4060,2.1015040741441413,Adduct,B1H-3,1,2,C10Cl1F1H20N5O20P5,B1C10Cl1F1H17N5O20P5,46412,0.5,0,,,,,0.5,1
90646,94994,16068,3967,4060,2.1015040741441413,Adduct,B1H-3,1,2,C12Cl1F1H20K1N5O18P4,B1C12Cl1F1H17K1N5O18P4,46413,0.5,0,,,,,0.5,1
48536,52310,16070,3066,3241,1.5647622815000246,Adduct,B1H-3,1,2,C38H71N1Na1O9P1,B1C38H68N1Na1O9P1,46419,0.5,0,,,,,0.5,1
48813,48826,16077,3087,3088,1.823816073371882,Adduct,B1H-3,1,2,C13H22N1Na8O21P1,B1C13H19N1Na8O21P1,46480,0.5,0,,,,,0.5,1
94993,98143,16083,4060,4118,1.1519682811374998,Adduct,B1H-3,1,2,B1C10Cl1F1H17N5O20P5,B2C10Cl1F1H14N5O20P5,46527,0.5,0,,,,,0.5,1
50193,63342,16084,3154,3502,1.4167873598006393,Adduct,B1H-3,1,2,C13H22N5Na1O22P4,B1C13H19N5Na1O22P4,46530,0.5,0,,,,,0.5,1
52310,67628,16085,3241,3583,1.680590613100204,Adduct,B1H-3,1,2,B1C38H68N1Na1O9P1,B2C38H65N1Na1O9P1,46533,0.5,0,,,,,0.5,1
109618,114155,16086,4385,4529,-0.7008440766361331,Adduct,B1H-3,1,2,C15H18I3N3O8,B1C15H15I3N3O8,46540,0.5,0,,,,,0.5,1
109619,114155,16086,4385,4529,-0.7008440766361331,Adduct,B1H-3,1,2,C15H18I3N3O8,B1C15H15I3N3O8,46541,0.5,0,,,,,0.5,1
115131,112502,16087,4565,4474,0.35576008917042656,Adduct,B1H-3,1,2,C6H21K1O25P6S1,B1C6H18K1O25P6S1,46543,0.5,0,,,,,0.5,1
109628,115153,16093,4386,4566,2.7202794310691885,Adduct,B1H-3,1,2,C11H16N5Ni1O19P3Se1,B1C11H13N5Ni1O19P3Se1,46585,0.5,0,,,,,0.5,1
112502,114200,16100,4474,4531,-0.953794095664729,Adduct,B1H-3,1,2,B1C6H18K1O25P6S1,B2C6H15K1O25P6S1,46631,0.5,0,,,,,0.5,1
63351,72382,16105,3503,3652,1.2634383834930136,Adduct,B1H-3,1,2,C38H65N1O14,B1C38H62N1O14,46661,0.5,0,,,,,0.5,1
63353,72382,16105,3503,3652,1.2634383834930136,Adduct,B1H-3,1,2,C38H65N1O14,B1C38H62N1O14,46662,0.5,0,,,,,0.5,1
51153,50214,16106,3194,3155,-0.6906380107231966,Adduct,B1H-3,1,2,C18H26Na10O18,B1C18H23Na10O18,46674,0.5,0,,,,,0.5,1
51190,51240,16108,3195,3197,-3.9407518748348442,Adduct,B1H-3,1,2,[13]C1C17H26Na10O18,[13]C1B1C17H23Na10O18,46682,0.5,0,,,,,0.5,1
72382,87230,16117,3652,3898,1.1214615454916894,Adduct,B1H-3,1,2,B1C38H62N1O14,B2C38H59N1O14,46736,0.5,0,,,,,0.5,1
53719,61074,16120,3285,3458,0.0896301807128911,Adduct,B1H-3,1,2,C47H69Na1O7,B1C47H66Na1O7,46754,0.5,0,,,,,0.5,1
51242,50277,16127,3198,3157,2.0110809006320247,Adduct,B1H-3,1,2,C39H74Na1O11P1,B1C39H71Na1O11P1,46782,0.5,0,,,,,0.5,1
95115,90900,16150,4064,3974,1.8569849238052853,Adduct,B1H-3,1,2,C37H62N1Na1O15,B1C37H59N1Na1O15,46938,0.5,0,,,,,0.5,1
302,326,16154,23,24,3.1162416148674277,Adduct,B1H-3,1,2,C38H77N2O10P1S1,B1C38H74N2O10P1S1,46981,0.5,0,,,,,0.5,1
109784,114215,16156,4390,4532,3.1071494333183374,Adduct,B1H-3,1,2,B1C16H17I3N3O9,B2C16H14I3N3O9,46995,0.5,0,,,,,0.5,1
90886,102404,16158,3973,4206,3.984992273010184,Adduct,B1H-3,1,2,C42H63N1O9P2,B1C42H60N1O9P2,47000,0.5,0,,,,,0.5,1
90887,102405,16158,3973,4206,3.984992273010184,Adduct,B1H-3,1,2,C44H63K1N1O7P1,B1C44H60K1N1O7P1,47001,0.5,0,,,,,0.5,1
112581,112656,16165,4476,4478,-2.0410529974582468,Adduct,B1H-3,1,2,C5H20N1O30P7,B1C5H17N1O30P7,47060,0.5,0,,,,,0.5,1
75441,77698,16191,3708,3752,1.8077961020773894,Adduct,B1H-3,1,2,C22H26I2N1Na1O14,B1C22H23I2N1Na1O14,47301,0.5,0,,,,,0.5,1
45732,45473,16196,2876,2862,4.012513108883791,Adduct,B1H-3,1,2,C18H24I3N3O9,B1C18H21I3N3O9,47354,0.5,0,,,,,0.5,1
72394,87337,16200,3653,3900,1.432601730852765,Adduct,B1H-3,1,2,C44H56N8O7,B1C44H53N8O7,47394,0.5,0,,,,,0.5,1
72397,87337,16200,3653,3900,1.432601730852765,Adduct,B1H-3,1,2,C44H56N8O7,B1C44H53N8O7,47395,0.5,0,,,,,0.5,1
53727,63476,16202,3286,3506,1.6764155452268836,Adduct,B1H-3,1,2,C17H25N1Na10O21,B1C17H22N1Na10O21,47421,0.5,0,,,,,0.5,1
51293,59053,16203,3201,3417,1.430731682175233,Adduct,B1H-3,1,2,C45H73N1Na1O8P1,B1C45H70N1Na1O8P1,47422,0.5,0,,,,,0.5,1
73473,88993,16207,3672,3934,1.9131894800255644,Adduct,B1H-3,1,2,C36H71Na1O14P2,B1C36H68Na1O14P2,47472,0.5,0,,,,,0.5,1
51303,49433,16210,3202,3119,2.884562442048512,Adduct,B1H-3,1,2,C41H68N5Na1O10,B1C41H65N5Na1O10,47498,0.5,0,,,,,0.5,1
10214,8602,16211,394,365,4.222942695212138,Adduct,B1H-3,1,2,C46H88N1O8P1,B1C46H85N1O8P1,47501,0.5,0,,,,,0.5,1
10216,8602,16211,394,365,4.222942695212138,Adduct,B1H-3,1,2,C46H88N1O8P1,B1C46H85N1O8P1,47502,0.5,0,,,,,0.5,1
109798,111297,16214,4391,4432,2.6335372393609884,Adduct,B1H-3,1,2,C8H24Na2O27P6S1,B1C8H21Na2O27P6S1,47514,0.5,0,,,,,0.5,1
56199,57576,16236,3354,3382,1.6442650041863838,Adduct,B1H-3,1,2,C17H25K1N1Na9O21,B1C17H22K1N1Na9O21,47703,0.5,0,,,,,0.5,1
56200,57577,16236,3354,3382,1.6442650041863838,Adduct,B1H-3,1,2,C15H25N1Na9O23P1,B1C15H22N1Na9O23P1,47704,0.5,0,,,,,0.5,1
95131,102510,16242,4065,4209,2.7135818940217358,Adduct,B1H-3,1,2,C34H71O16P3,B1C34H68O16P3,47756,0.5,0,,,,,0.5,1
51332,59123,16244,3204,3419,0.8000460498241687,Adduct,B1H-3,1,2,C15H25N5Na2O24P4,B1C15H22N5Na2O24P4,47765,0.5,0,,,,,0.5,1
57539,59151,16245,3381,3420,2.113079570100704,Adduct,B1H-3,1,2,C41H68K1N5O10,B1C41H65K1N5O10,47767,0.5,0,,,,,0.5,1
57540,59152,16245,3381,3420,2.113079570100704,Adduct,B1H-3,1,2,C39H68N5O12P1,B1C39H65N5O12P1,47768,0.5,0,,,,,0.5,1
53785,67745,16247,3288,3586,1.9912919565710612,Adduct,B1H-3,1,2,[13]C1C38H68N5O12P1,[13]C1B1C38H65N5O12P1,47796,0.5,0,,,,,0.5,1
53786,67749,16247,3288,3586,1.9912919565710612,Adduct,B1H-3,1,2,[13]C1C40H68K1N5O10,[13]C1B1C40H65K1N5O10,47798,0.5,0,,,,,0.5,1
107353,109903,16249,4336,4394,5.090058913322527,Adduct,B1H-3,1,2,C17H21I3N3Na1O10,B1C17H18I3N3Na1O10,47846,0.5,0,,,,,0.5,1
98377,95297,16252,4124,4069,2.1057202878629004,Adduct,B1H-3,1,2,C38H67Na1O14P2,B1C38H64Na1O14P2,47874,0.5,0,,,,,0.5,1
102503,102536,16262,4209,4210,0.5561494738136807,Adduct,B1H-3,1,2,C37H67Na1O15P2,B1C37H64Na1O15P2,48004,0.5,0,,,,,0.5,1
102510,102543,16262,4209,4210,0.5561494738136807,Adduct,B1H-3,1,2,B1C34H68O16P3,B2C34H65O16P3,48009,0.5,0,,,,,0.5,1
95270,104180,16263,4068,4248,-0.15434867777281097,Adduct,B1H-3,1,2,C10Cl1F1H23N5O24P6,B1C10Cl1F1H20N5O24P6,48022,0.5,0,,,,,0.5,1
95271,104182,16263,4068,4248,-0.15434867777281097,Adduct,B1H-3,1,2,C12Cl1F1H23K1N5O22P5,B1C12Cl1F1H20K1N5O22P5,48023,0.5,0,,,,,0.5,1
59194,73520,16271,3421,3673,1.377733956297496,Adduct,B1H-3,1,2,C13H25N1Na8O25P2,B1C13H22N1Na8O25P2,48133,0.5,0,,,,,0.5,1
57629,73528,16272,3384,3674,1.7300980308370484,Adduct,B1H-3,1,2,C40H68N1Na1O16,B1C40H65N1Na1O16,48135,0.5,0,,,,,0.5,1
51380,52365,16275,3206,3244,-0.7416571539367989,Adduct,B1H-3,1,2,C20H29Na11O20,B1C20H26Na11O20,48170,0.5,0,,,,,0.5,1
56267,50359,16278,3356,3161,-3.796035613734452,Adduct,B1H-3,1,2,[13]C1C19H29Na11O20,[13]C1B1C19H26Na11O20,48182,0.5,0,,,,,0.5,1
67841,75584,16282,3587,3711,-2.3777482636937184,Adduct,B1H-3,1,2,C15Ca1H28Na8O22P2,B1C15Ca1H25Na8O22P2,48209,0.5,0,,,,,0.5,1
48942,49514,16297,3094,3121,0.892310022472032,Adduct,B1H-3,1,2,C41H77Na2O13P1,B1C41H74Na2O13P1,48324,0.5,0,,,,,0.5,1
81547,89031,16302,3810,3935,1.5826104190791368,Adduct,B1H-3,1,2,C38H68N1O18P1,B1C38H65N1O18P1,48353,0.5,0,,,,,0.5,1
6007,12563,16315,302,462,-0.6099377309141755,Adduct,B1H-3,1,2,C46H87N1O13,B1C46H84N1O13,48538,0.5,0,,,,,0.5,1
89031,93062,16322,3935,4019,0.6521671999109173,Adduct,B1H-3,1,2,B1C38H65N1O18P1,B2C38H62N1O18P1,48616,0.5,0,,,,,0.5,1
93016,89121,16331,4018,3938,1.6749771343374573,Adduct,B1H-3,1,2,C38H65K1N5O13P1,B1C38H62K1N5O13P1,48702,0.5,0,,,,,0.5,1
93017,89122,16331,4018,3938,1.6749771343374573,Adduct,B1H-3,1,2,C36H65N5O15P2,B1C36H62N5O15P2,48703,0.5,0,,,,,0.5,1
63716,56328,16344,3510,3358,-0.37378524509174654,Adduct,B1H-3,1,2,C20H28Na10Ni1O20,B1C20H25Na10Ni1O20,48879,0.5,0,,,,,0.5,1
53912,52481,16375,3291,3249,0.8560758171610274,Adduct,B1H-3,1,2,C19H28N1Na11O23,B1C19H25N1Na11O23,49263,0.5,0,,,,,0.5,1
81811,89143,16401,3815,3939,0.5155316634646709,Adduct,B1H-3,1,2,C22H29I2N1Na1O18P1,B1C22H26I2N1Na1O18P1,49506,0.5,0,,,,,0.5,1
59424,63812,16409,3427,3512,1.4968991546273016,Adduct,B1H-3,1,2,C19H28K1N1Na10O23,B1C19H25K1N1Na10O23,49591,0.5,0,,,,,0.5,1
59425,63813,16409,3427,3512,1.4968991546273016,Adduct,B1H-3,1,2,C17H28N1Na10O25P1,B1C17H25N1Na10O25P1,49592,0.5,0,,,,,0.5,1
77944,87589,16417,3756,3905,3.233495034252845,Adduct,B1H-3,1,2,C36H74Na1O18P3,B1C36H71Na1O18P3,49705,0.5,0,,,,,0.5,1
61526,69507,16445,3466,3615,0.7192766360781305,Adduct,B1H-3,1,2,C15H28N1Na9O27P2,B1C15H25N1Na9O27P2,50100,0.5,0,,,,,0.5,1
51495,50463,16449,3210,3168,-0.5691052491802113,Adduct,B1H-3,1,2,C22H32Na12O22,B1C22H29Na12O22,50149,0.5,0,,,,,0.5,1
50447,50469,16451,3167,3169,1.8976924745034822,Adduct,B1H-3,1,2,C45H82O15P2,B1C45H79O15P2,50176,0.5,0,,,,,0.5,1
51519,56355,16452,3211,3359,-1.9618534306211763,Adduct,B1H-3,1,2,[13]C1C21H32Na12O22,[13]C1B1C21H29Na12O22,50183,0.5,0,,,,,0.5,1
