ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
20112,41127,5475,2006,3994,0.06062612176839542,Natural_abundance,[13]C1C-1,1,0,C21H28N7O17P3,[13]C1C20H28N7O17P3,9640,1,0,-4.4099626119268383e-4,NA,0.9995590037388074,1
34700,42675,5476,3142,4209,0.3222981670419194,Natural_abundance,[13]C1C-1,1,0,C40H74N1O10P1,[13]C1C39H74N1O10P1,9661,1,0,-0.12169694324432392,NA,0.8783030567556761,1
17561,30958,5477,1759,2846,-0.07217455382297683,Natural_abundance,[13]C1C-1,1,0,C40H74N1O10P1,[13]C1C39H74N1O10P1,9662,1,0,-0.01699538743643818,NA,0.9830046125635619,1
4698,17126,5478,657,1724,-0.33446077128342716,Natural_abundance,[13]C1C-1,1,0,C23H30K1N7O16P2,[13]C1C22H30K1N7O16P2,9678,1,0,-3.7485243990628095e-4,NA,0.9996251475600937,1
32725,43788,5481,2973,4368,-0.20206846227869882,Natural_abundance,[13]C1C-1,1,0,C39H76N1O11P1,[13]C1C38H76N1O11P1,9704,1,0,-0.1254940011743225,NA,0.8745059988256775,1
14950,23762,5482,1583,2303,-0.19592473425442417,Natural_abundance,[13]C1C-1,1,0,C42H80N1O10P1,[13]C1C41H80N1O10P1,9705,1,0,-0.018701299174318994,NA,0.981298700825681,1
14953,23766,5483,1584,2304,-0.06943138335535519,Natural_abundance,[13]C1C-1,1,0,C42H80N1O10P1,[13]C1C41H80N1O10P1,9707,1,0,-5.284198499882779e-4,NA,0.9994715801500117,1
7675,13747,5484,942,1519,0.05691943085273068,Natural_abundance,[13]C1C-1,1,0,C45H75O11,[13]C1C44H75O11,9709,1,0,-1.2449393244745175e-5,NA,0.9999875506067553,1
7672,13751,5485,941,1520,-0.06925800115986744,Natural_abundance,[13]C1C-1,1,0,C41H78N1O11P1,[13]C1C40H78N1O11P1,9710,1,0,-0.012845123473830006,NA,0.98715487652617,1
11712,19251,5492,1327,1919,0.05497501669616263,Natural_abundance,[13]C1C-1,1,0,C43H82N1O11P1,[13]C1C42H82N1O11P1,9714,1,0,-0.12736043376473966,NA,0.8726395662352604,1
19251,48159,5494,1919,5056,2.7327026647086154,Natural_abundance,[13]C1C-1,1,0,[13]C1C42H82N1O11P1,[13]C2C41H82N1O11P1,9717,1,0,-0.05700786476181197,NA,0.942992135238188,1
14,8203,5503,4,998,-1.963220682927359,Natural_abundance,[2]H1H-1,1,0,C3H7N1O2,[2]H1C3H6N1O2,9726,1,0,-0.019141067098846738,NA,0.9808589329011532,1
119,34783,5510,31,3149,-1.4971861120482668,Natural_abundance,[2]H1H-1,1,0,C5H11N1O2,[2]H1C5H10N1O2,9727,1,0,-0.02586043741405241,NA,0.9741395625859476,1
105,36180,5512,29,3295,0.1932666286972829,Natural_abundance,[2]H1H-1,1,0,C4H9N1O3,[2]H1C4H8N1O3,9730,1,0,-0.8476980861562554,NA,0.15230191384374459,1
