mz,rt,rtmin,rtmax,n_293T_2
216.0353,514.2,502.80000000000007,517.8000000000001,1100
217.0292,514.2,497.4,526.1999999999999,4800
225.0604,514.2,502.80000000000007,521.4,1200
263.0964,514.2,509.40000000000003,517.8000000000001,5600
420.1965,514.2,510,518.4000000000001,1100
242.0513,514.8,495,533.4000000000001,5600
246.0289,514.8,502.19999999999993,521.4,1800
452.0808,518.4000000000001,514.8,532.8000000000001,3800
308.0984,519,493.8,539.4,180000
310.1028,519,514.8,528,4600
506.0682,519,517.8000000000001,529.8,1100
517.1319,519,517.8000000000001,531.5999999999999,1900
309.1011,519.6,502.19999999999993,537.6,23000
518.128,519.6,515.4,533.4000000000001,8800
410.0876,520.8,519.6,528.6,1200
440.039,520.8,519.6,528.6,1200
644.2723,520.8,510,536.4,2700
188.9715,521.4,477,539.4,4500
295.025,521.4,517.8000000000001,531,1400
355.0444,521.4,516.5999999999999,528.6,1000
492.053,521.4,518.4000000000001,529.8,1200
559.1124,521.4,518.4000000000001,531,6500
560.1144,521.4,519,529.2,2400
561.1127,521.4,519.6,529.2,1400
626.2622,521.4,498.00000000000006,540,7500
627.2649,521.4,511.79999999999995,534,2100
257.9926,522,517.8000000000001,531.5999999999999,2200
425.0683,522.6,517.8000000000001,531,2600
742.0835,522.6,519.6,524.4,1000
130.966,523.2,511.2,532.1999999999999,1900
709.2996,523.2,516,537,5200
128.036,524.4,487.80000000000007,573,240000
129.0386,524.4,514.2,539.4,14000
217.0824,524.4,506.4,529.8,1400
349.1234,524.4,516,531.5999999999999,2300
358.0192,524.4,517.8000000000001,529.8,1300
871.1216,524.4,518.4000000000001,529.2,2900
213.0124,525,515.4,537.6,6400
279.059,525,516,535.2,21000
341.0287,525,518.4000000000001,529.2,1400
439.0408,525,518.4000000000001,528.6,2000
720.0981,525,518.4000000000001,529.8,3000
280.062,525.6,516.5999999999999,532.1999999999999,2500
342.0409,525.6,519.6,528.6,1100
408.0881,525.6,517.8000000000001,531,6700
409.0904,525.6,519,529.8,1900
519.132,525.6,517.8000000000001,531.5999999999999,1700
575.0899,525.6,516.5999999999999,531.5999999999999,9600
704.1203,525.6,519.6,528,1100
726.114,525.6,517.8000000000001,529.8,4500
257.0772,526.1999999999999,519,531.5999999999999,1900
424.0654,526.1999999999999,516.5999999999999,532.1999999999999,15000
710.3023,526.1999999999999,518.4000000000001,533.4000000000001,1500
130.0398,526.8,516,532.1999999999999,1800
576.0929,526.8,518.4000000000001,531,2400
581.1058,526.8,518.4000000000001,531,1600
877.1375,526.8,518.4000000000001,529.8,2200
1022.1454,526.8,519,529.2,1800
430.082,527.4,516.5999999999999,532.1999999999999,4500
727.1162,527.4,518.4000000000001,529.2,1300
577.1225,528,525.6,529.8,1300
593.0998,528.6,526.1999999999999,531.5999999999999,1600
442.0761,529.2,525.6,532.8000000000001,2000
397.1143,529.8,525,535.2,1500
460.1172,531,528.6,535.2,1200
476.0962,531,527.4,534,3200
627.1207,531,528,532.8000000000001,2200
297.0692,531.5999999999999,523.2,539.4,11000
298.0725,531.5999999999999,528,534,1300
333.097,531.5999999999999,529.2,534,1100
334.0937,531.5999999999999,525,535.2,3700
338.1076,531.5999999999999,515.4,535.2,2400
365.1205,531.5999999999999,526.8,534.6,1100
520.1429,531.5999999999999,529.2,534,2200
536.1385,531.5999999999999,528.6,534,1300
727.3095,531.5999999999999,519,538.8000000000001,1300
311.1162,532.8000000000001,528.6,542.4,3700
326.1077,532.8000000000001,525,550.2,5000
331.0898,532.8000000000001,528.6,541.8,4900
144.03,533.4000000000001,526.8,537,1700
176.0021,533.4000000000001,531,537.6,1100
310.1131,533.4000000000001,528.6,534.6,29000
454.096,533.4000000000001,531,535.2,1400
528.1274,533.4000000000001,531.5999999999999,538.8000000000001,1900
534.145,533.4000000000001,531.5999999999999,537.6,1400
538.1543,533.4000000000001,531,536.4,1600
731.1834,533.4000000000001,532.1999999999999,537.6,1300
187.0718,534,528,546.5999999999999,2900
202.9871,534,474.6,546.5999999999999,5400
231.0228,534,526.8,543,5500
315.0796,534,529.2,540,5500
336.1098,534,531,539.4,4200
74.0248,534.6,529.2,541.1999999999999,1600
285.0445,534.6,531,543.6,2500
356.1169,534.6,531,543,2100
445.0902,534.6,532.8000000000001,541.8,1100
116.0352,535.2,526.8,545.4,4500
146.0462,535.2,501.59999999999997,555,95000
148.0496,535.2,532.1999999999999,540,1100
248.0531,535.2,531.5999999999999,543.6,1400
349.1002,535.2,529.8,544.8,11000
540.1693,535.2,532.8000000000001,541.1999999999999,1900
546.1383,535.2,532.8000000000001,538.8000000000001,1100
147.049,536.4,525.6,547.1999999999999,5700
189.0402,536.4,525.6,549,9200
329.1269,536.4,532.8000000000001,542.4,2000
341.1702,536.4,532.1999999999999,542.4,2200
350.1035,536.4,532.1999999999999,540,1900
544.2253,536.4,533.4000000000001,539.4,1100
163.0401,537,529.2,554.4,9900
328.1235,537,529.8,544.8,15000
370.1376,537,532.8000000000001,543,78000
373.1397,537,531.5999999999999,544.2,10000
580.159,537,532.8000000000001,544.8,5500
180.0663,537.6,526.1999999999999,552.6,220000
324.0387,537.6,533.4000000000001,543,1200
383.1207,537.6,531,549,24000
565.1847,537.6,534,543,1100
586.1729,537.6,532.8000000000001,544.8,3300
783.2151,537.6,533.4000000000001,543.6,3000
265.0433,538.2,531,545.4,4800
371.1361,538.2,529.2,546.5999999999999,330000
372.1391,538.2,531,544.8,44000
384.1239,538.2,532.1999999999999,547.8000000000001,6600
399.0909,538.2,532.8000000000001,545.4,1800
456.1119,538.2,532.8000000000001,543,1900
564.1805,538.2,533.4000000000001,544.8,1800
616.2326,538.2,533.4000000000001,543.6,1000
784.2174,538.2,534,543,1400
789.2296,538.2,534.6,542.4,1100
986.2681,538.2,534,541.8,1400
203.0662,538.8000000000001,533.4000000000001,548.4000000000001,1300
363.1469,538.8000000000001,532.1999999999999,548.4000000000001,18000
574.1903,538.8000000000001,533.4000000000001,542.4,2100
581.1629,538.8000000000001,532.8000000000001,544.2,2500
602.1403,538.8000000000001,533.4000000000001,544.8,1600
643.2517,538.8000000000001,528,543,1100
761.3305,538.8000000000001,531.5999999999999,546.5999999999999,4800
362.1438,539.4,531,548.4000000000001,110000
364.1487,539.4,532.8000000000001,546.5999999999999,3300
367.1377,539.4,534.6,541.1999999999999,3000
390.1343,539.4,532.8000000000001,549,3200
391.1513,539.4,532.8000000000001,547.8000000000001,2800
662.1617,539.4,533.4000000000001,544.8,1400
762.3333,539.4,532.8000000000001,544.2,1600
805.1963,539.4,534.6,543.6,1000
181.0719,540,527.4,553.2,230000
182.0742,540,531,550.8,16000
359.1439,540,533.4000000000001,543,3500
374.1426,540,534,541.8,1100
406.1073,540,535.2,546.5999999999999,1300
407.1279,540,534,543,1400
459.1058,540,532.8000000000001,547.1999999999999,2800
163.0599,541.1999999999999,532.1999999999999,547.8000000000001,2400
183.0759,541.1999999999999,532.8000000000001,549.6,3200
244.0668,541.1999999999999,532.1999999999999,545.4,3900
399.1294,541.1999999999999,531.5999999999999,544.2,4100
178.0718,541.8,535.2,545.4,1300
217.0468,541.8,531,543.6,8800
219.0451,541.8,532.1999999999999,547.1999999999999,3600
238.0926,541.8,532.8000000000001,551.4,9200
209.0659,542.4,531,553.2,2400
218.006,542.4,533.4000000000001,565.2,2000
369.12,543,528,549.6,140000
405.105,543,532.1999999999999,550.8,4200
217.0031,543.6,532.8000000000001,573,35000
397.1138,543.6,541.1999999999999,547.1999999999999,1400
374.1102,544.2,534,545.4,1600
481.0871,544.2,538.8000000000001,546.5999999999999,1100
640.2771,544.2,535.2,565.2,4000
641.2801,544.2,537.6,547.8000000000001,1100
201.0252,544.8,533.4000000000001,574.8,5200
202.048,544.8,533.4000000000001,550.2,1800
308.0972,544.8,539.4,572.4,4100
549.1758,544.8,542.4,556.1999999999999,2500
225.0589,545.4,543.6,572.4,5700
283.0284,545.4,542.4,550.2,1200
300.0384,545.4,539.4,564.6,2900
474.2839,546.5999999999999,543,566.4,1700
185.0924,547.1999999999999,544.2,551.4,1200
242.0509,547.1999999999999,541.1999999999999,573,9400
256.093,547.1999999999999,538.8000000000001,552.6,2600
360.1283,547.1999999999999,529.2,566.4,580000
361.1314,547.1999999999999,531.5999999999999,562.1999999999999,98000
215.0663,547.8000000000001,543.6,554.4,2100
419.1838,547.8000000000001,543,571.8,1700
282.1183,548.4000000000001,544.2,555.6,2400
300.1041,548.4000000000001,544.8,557.4,2300
215.0324,549,541.1999999999999,571.8,36000
217.0291,549,544.8,571.8,12000
226.0829,549,542.4,558,7600
233.0773,549,547.1999999999999,555.6,1300
473.2802,549,543,573.6,5800
193.0359,549.6,543,556.8,2300
194.0294,549.6,545.4,555,1200
372.0951,549.6,542.4,565.2,21000
373.0982,549.6,544.2,558.6,2900
432.1604,550.2,546.5999999999999,555,1600
141.0167,550.8,541.8,573.6,3500
192.0331,550.8,531,567,26000
303.0834,550.8,546.5999999999999,553.2,1300
349.1592,551.4,549,555,1700
671.3238,551.4,544.8,559.8,6500
95.0137,552,546.5999999999999,559.8,1100
152.9956,552.6,547.1999999999999,562.1999999999999,5600
146.0821,553.2,549,562.1999999999999,1800
326.1443,553.2,549,561,2100
216.0358,554.4,543,568.8000000000001,2200
672.327,554.4,547.8000000000001,556.8,1600
155.0458,555,544.2,560.4,1600
174.0596,555,550.2,563.4000000000001,3300
385.114,555,546.5999999999999,567,1500
173.0568,555.6,545.4,570,48000
724.3234,555.6,552,558.6,1000
337.0441,556.1999999999999,544.8,573.6,2300
186.088,556.8,551.4,567,2100
236.0598,557.4,553.2,564.6,1800
259.129,557.4,551.4,561,1200
337.1233,557.4,552,561,1900
404.1652,557.4,549,573,1400
150.0229,558,554.4,563.4000000000001,1500
173.0927,558,549.6,572.4,69000
206.0664,558,553.2,565.2,3000
330.0853,558,555.6,559.8,1200
353.1548,558,550.2,570,23000
354.1583,558,552,565.2,3300
392.1656,558,549.6,566.4,20000
393.1684,558,552,562.8000000000001,3500
416.1206,558,554.4,563.4000000000001,1500
174.096,558.6,552,566.4,6100
169.0977,559.2,544.2,564.6,1000
433.1923,559.2,555.6,564.6,1300
139.9842,559.8,554.4,565.8,1700
175.0722,560.4,554.4,567.6,3000
312.0923,561,558,567,2200
132.0302,562.1999999999999,553.2,573,20000
285.0819,562.1999999999999,556.8,567.6,3200
102.0196,562.8000000000001,558,565.8,1600
105.0192,562.8000000000001,555.6,571.1999999999999,8000
548.1704,562.8000000000001,543.6,573.6,8000
205.0521,564,558,567.6,1100
261.0566,564,559.8,573.6,3900
349.144,564,562.1999999999999,571.8,4100
546.1704,564,543.6,573.6,8900
168.0776,564.6,557.4,573,21000
307.0827,564.6,550.8,570,2300
348.1396,564.6,556.8,573,22000
418.181,564.6,538.8000000000001,573.6,10000
505.2123,564.6,560.4,570,2100
381.0981,565.2,547.8000000000001,571.8,2300
169.0811,565.8,560.4,567.6,1400
171.0771,565.8,561,572.4,2500
321.0766,565.8,544.8,571.1999999999999,3200
407.1649,565.8,546.5999999999999,573,2400
412.0287,565.8,544.8,573,3600
149.0453,566.4,535.2,577.8000000000001,17000
547.167,566.4,543,583.8000000000001,40000
161.0454,567,538.2,588,68000
178.522,567,544.8,574.2,3200
239.0767,567,538.8000000000001,580.8,130000
299.0974,567,543.6,575.4,19000
300.1016,567,557.4,572.4,2300
341.1078,567,562.1999999999999,568.2,1100
359.1182,567,542.4,576.5999999999999,270000
101.0244,567.6,543.6,576.5999999999999,6100
120.0382,567.6,560.4,573.6,1100
179.0565,567.6,538.8000000000001,599.4,1100000
240.0801,567.6,543.6,575.4,12000
269.0869,567.6,543,574.2,7300
719.243,567.6,565.2,573.6,1300
90.0278,568.2,552,574.2,1500
131.0349,568.2,543,575.4,5600
212.0228,568.2,561,575.4,4800
441.1157,568.2,558.6,571.1999999999999,1100
89.0244,568.8000000000001,537,580.8,50000
119.0351,568.8000000000001,532.8000000000001,580.8,33000
205.0832,568.8000000000001,565.2,573,1900
232.0643,568.8000000000001,555.6,596.4,6800
246.1087,568.8000000000001,563.4000000000001,573.6,4000
342.1174,568.8000000000001,565.2,572.4,1300
370.1115,568.8000000000001,559.8,573,1500
512.1516,568.8000000000001,567,571.8,1200
539.1801,568.8000000000001,563.4000000000001,573.6,4300
71.014,569.4,543,577.1999999999999,12000
85.0294,569.4,543.6,576.5999999999999,7900
113.0245,569.4,541.8,580.2,24000
143.0348,569.4,540,579.6,21000
222.0439,569.4,564.6,573,3200
227.1032,569.4,549,573,3000
422.176,569.4,562.1999999999999,573,3900
712.3283,569.4,567.6,573,2500
95.0137,570,561,574.2,1500
162.0485,570,543.6,575.4,4300
360.1216,570,568.8000000000001,574.8,39000
366.1074,570,541.1999999999999,593.4000000000001,120000
367.1046,570,538.8000000000001,595.8,470000
368.1076,570,544.8,592.1999999999999,66000
442.1652,570,567,573,5000
711.3264,570,565.8,573,9500
130.0616,571.1999999999999,567,588.6,100000
258.9814,571.1999999999999,564.6,582.6,12000
284.116,571.1999999999999,567.6,573.6,3600
310.1199,571.1999999999999,565.2,577.1999999999999,220000
311.1229,571.1999999999999,567,574.8,29000
312.1236,571.1999999999999,567,573.6,5200
378.1495,571.1999999999999,567,575.4,1300
401.0736,571.1999999999999,545.4,572.4,2600
402.105,571.1999999999999,567,573,1600
78.9186,571.8,565.2,583.2,9300
80.9165,571.8,564.6,584.4,8300
88.0403,571.8,565.2,592.1999999999999,13000
114.0275,571.8,560.4,573,1200
131.0642,571.8,567.6,574.2,4800
135.0298,571.8,565.8,598.2,81000
164.0385,571.8,565.8,587.4,64000
165.0412,571.8,568.8000000000001,574.2,3700
166.035,571.8,568.8000000000001,574.2,2900
260.9793,571.8,564.6,582.6,13000
283.113,571.8,565.8,580.8,37000
344.1007,571.8,567,581.4,65000
345.1033,571.8,568.8000000000001,575.4,8100
346.0996,571.8,568.2,576.5999999999999,3900
412.1253,571.8,559.8,573,1700
414.17,571.8,568.2,573.6,3800
430.1462,571.8,567.6,573.6,10000
436.1628,571.8,567,573.6,10000
437.166,571.8,567.6,573,1100
572.2554,571.8,565.2,577.8000000000001,4100
583.1979,571.8,567.6,573,8400
589.2139,571.8,567.6,573,3900
736.2501,571.8,568.2,573,5400
75.0089,572.4,569.4,576.5999999999999,2400
136.0331,572.4,569.4,576.5999999999999,3500
261.1314,572.4,568.8000000000001,573.6,2400
315.0917,572.4,568.8000000000001,573.6,3900
252.0657,573.6,570,576.5999999999999,1400
268.1027,573.6,571.8,576,4000
355.0646,574.8,573.6,577.8000000000001,1100
287.0513,575.4,571.1999999999999,583.2,2500
397.0923,575.4,574.2,579,1300
395.0944,576,573.6,583.2,4400
616.2327,576,573,597.6,3900
160.8416,576.5999999999999,573.6,601.8,14000
219.0339,579,573.6,591,3400
555.1518,579,577.1999999999999,583.8000000000001,1600
215.0333,579.6,571.8,600,740000
216.0357,579.6,570,596.4,50000
217.0299,579.6,571.8,598.2,250000
323.0781,579.6,577.1999999999999,592.8000000000001,2800
146.8663,580.2,577.1999999999999,592.1999999999999,1000
214.3895,580.2,573.6,589.8,2000
218.0328,580.8,573,595.8,17000
242.0792,580.8,573,590.4,6700
248.9784,580.8,577.1999999999999,591,1200
301.9815,580.8,576.5999999999999,594,3300
303.9779,580.8,576.5999999999999,592.8000000000001,2400
409.9839,580.8,576.5999999999999,591,2500
195.9755,581.4,577.8000000000001,592.1999999999999,1800
200.067,581.4,576.5999999999999,586.8,1900
292.0711,581.4,574.8,589.2,5100
294.0683,581.4,576,586.8,1600
356.981,581.4,577.8000000000001,592.1999999999999,2600
407.9877,581.4,577.8000000000001,588,1900
460.9901,581.4,577.1999999999999,585.6,1400
515.9915,581.4,577.8000000000001,583.8000000000001,1900
517.9872,581.4,577.8000000000001,585,1200
354.9843,582,577.1999999999999,592.1999999999999,2400
154.0868,582.6,561,586.8,5100
299.9845,582.6,577.1999999999999,590.4,1500
355.983,582.6,579.6,590.4,1700
449.1862,582.6,580.2,587.4,1400
462.9868,582.6,576.5999999999999,591,2500
464.9834,582.6,577.1999999999999,591,1500
295.006,583.2,580.2,588.6,1300
342.1173,583.2,577.8000000000001,590.4,2300
193.9786,584.4,577.1999999999999,590.4,1300
233.0768,584.4,579,592.1999999999999,3100
245.1132,585,580.8,588.6,1800
290.0872,597,592.1999999999999,610.2,11000
293.0088,585,579,590.4,3100
298.1128,585,579.6,592.1999999999999,5500
408.1598,585,579,592.8000000000001,5900
134.8648,585.6,574.2,601.8,6900
136.8622,585.6,576.5999999999999,598.2,2400
281.0868,585.6,577.8000000000001,598.8000000000001,25000
283.0287,585.6,577.1999999999999,595.8,4200
347.0738,585.6,573.6,587.4,15000
349.0706,585.6,573.6,589.2,5700
363.1172,585.6,580.8,591,1700
409.1616,585.6,582.6,589.8,1200
475.2017,585.6,581.4,588.6,1300
74.0247,586.8,579,598.2,11000
118.0511,586.8,576.5999999999999,598.8000000000001,50000
132.8673,586.8,574.2,601.1999999999999,5900
181.0284,586.8,582,588.6,1200
181.0714,586.8,579,598.2,14000
182.0745,586.8,583.8000000000001,592.1999999999999,1100
282.0904,586.8,581.4,597,2800
306.0986,586.8,580.2,594,11000
319.005,586.8,577.8000000000001,595.8,8500
420.1102,586.8,583.8000000000001,592.8000000000001,1000
119.054,587.4,581.4,594,2300
162.0767,587.4,583.8000000000001,591,1100
167.8359,587.4,580.2,598.2,2000
169.8335,587.4,576,598.2,2900
171.8308,587.4,580.8,598.2,1400
211.0007,587.4,581.4,595.8,4200
305.1021,587.4,582,591,2400
318.0085,587.4,581.4,593.4000000000001,1800
320.0062,587.4,581.4,592.8000000000001,1600
356.9278,587.4,574.8,596.4,1900
358.9245,587.4,582,595.8,1400
418.1094,587.4,583.8000000000001,595.8,2100
696.2922,587.4,583.2,591,1600
948.81,587.4,584.4,596.4,7300
1067.4103,587.4,582,597,11000
72.0091,588,583.8000000000001,592.1999999999999,1200
245.094,588,583.8000000000001,592.8000000000001,2700
262.0732,588,583.2,592.8000000000001,1800
948.9209,588,584.4,595.8,8900
1067.5355,588,581.4,597,13000
181.9653,588.6,587.4,594.6,1100
209.9465,588.6,584.4,594,1400
428.2125,588.6,583.2,594,1800
108.01220000000001,589.2,583.8000000000001,595.8,1700
136.0512,589.2,584.4,596.4,1900
149.0452,589.2,583.8000000000001,595.8,1700
155.0649,589.2,582,605.4,12000
190.0382,589.2,587.4,594,1200
246.0471,589.2,585,597.6,3100
247.9193,589.2,584.4,594,2000
273.1194,589.2,583.8000000000001,595.8,2700
436.1104,589.2,587.4,592.1999999999999,1400
949.0323,589.2,582.6,595.8,6500
1067.9111,589.2,582.6,596.4,7500
1072.1574,589.2,583.2,595.8,6400
110.0722,589.8,585.6,596.4,1700
271.003,589.8,587.4,610.8,13000
272.9997,589.8,588.6,604.8,1400
361.0061,589.8,583.8000000000001,594.6,1700
949.256,589.8,586.8,594,2700
953.1406,589.8,586.8,592.8000000000001,1600
1067.7866,589.8,582,596.4,11000
1068.1621,589.8,585.6,595.8,2500
1072.0323,589.8,583.2,595.8,5500
1072.5327,589.8,583.8000000000001,594.6,3300
1076.4053,589.8,584.4,594,2200
1077.0297,589.8,583.8000000000001,595.8,3300
154.0625,590.4,580.2,633.6,170000
245.0428,590.4,582.6,598.8000000000001,40000
247.9537,590.4,585,597.6,2300
403.1914,590.4,585,594.6,1300
543.0084,590.4,589.2,603.6,3500
948.6987,590.4,585.6,595.8,5300
953.0294,590.4,584.4,593.4000000000001,2300
1067.1564,590.4,585,594,2000
1068.0376,590.4,583.8000000000001,597,4700
1072.2823,590.4,583.2,595.8,5400
1072.4061,590.4,582.6,594.6,4700
1072.6607,590.4,584.4,594.6,1800
1076.5305,590.4,585,595.8,3800
1076.6553,590.4,583.8000000000001,594.6,4600
1076.7784,590.4,583.2,595.8,4400
1076.9042,590.4,584.4,595.8,4200
1077.1552,590.4,583.8000000000001,594,1800
93.0456,591,584.4,597.6,2600
137.0354,591,583.8000000000001,598.8000000000001,4700
156.0666,591,586.8,595.8,1100
222.0239,591,588,594,1000
245.9233,591,584.4,594,1700
349.0153,591,589.8,594.6,1000
376.0998,591,585,595.8,1100
381.0966,591,585.6,594,1900
396.0066,591,588.6,603.6,4400
417.998,591,588.6,606,3300
544.2233,591,585.6,597,1900
564.9942,591,588.6,604.8,2900
705.9743,591,589.2,603,2900
711.9914,591,589.2,603,1400
822.1306,591,587.4,594.6,1200
852.9715,591,589.8,602.4,1800
948.5865,591,586.8,596.4,3100
1067.2839,591,583.2,595.8,5700
1067.6617,591,582.6,597,12000
1071.7804,591,588,593.4000000000001,2100
1071.9073,591,585,595.8,4200
1081.0231,591,589.8,597.6,1300
136.0878,592.1999999999999,588,596.4,1200
162.8391,592.1999999999999,573.6,601.8,18000
192.0507,592.1999999999999,588.6,596.4,1100
239.0761,592.1999999999999,585,597.6,1700
245.9576,592.1999999999999,584.4,599.4,3100
252.0537,592.1999999999999,587.4,595.8,1400
275.0529,592.1999999999999,582,598.8000000000001,11000
276.0563,592.1999999999999,587.4,594.6,1100
293.0528,592.1999999999999,588.6,595.8,1400
326.0896,592.1999999999999,588,595.8,1900
417.1771,592.1999999999999,584.4,597.6,1500
479.1146,592.1999999999999,576.5999999999999,597.6,2500
558.9775,592.1999999999999,589.2,603.6,4400
793.0408,592.1999999999999,589.8,602.4,1700
164.837,592.8000000000001,574.2,599.4,13000
165.0402,592.8000000000001,579,601.8,14000
166.8347,592.8000000000001,577.8000000000001,597,5900
168.8322,592.8000000000001,585,595.8,1800
198.9537,592.8000000000001,585.6,595.8,2400
258.9202,592.8000000000001,588,595.8,3400
277.0501,592.8000000000001,584.4,597.6,3800
279.0749,592.8000000000001,588.6,597.6,1600
330.917,592.8000000000001,588.6,594.6,1900
276.9305,593.4000000000001,589.2,594.6,1200
329.0906,593.4000000000001,588,597.6,4000
347.1021,593.4000000000001,583.2,604.2,340000
348.1042,593.4000000000001,584.4,598.8000000000001,49000
349.0995,593.4000000000001,585.6,598.8000000000001,22000
350.1015,593.4000000000001,588,597,3000
367.0457,593.4000000000001,588.6,600,1200
445.1549,593.4000000000001,587.4,598.8000000000001,9700
446.1578,593.4000000000001,589.8,597,1900
673.2277,593.4000000000001,589.8,597.6,1500
79.9576,594,587.4,612,19000
111.947,594,589.8,601.8,1900
124.0077,594,585.6,615.6,120000
200.9497,594,590.4,595.8,1000
295.1034,594,589.8,596.4,1400
303.112,594,589.8,595.8,1200
307.1124,594,589.2,597.6,2100
309.1699,594,583.2,598.2,1800
312.9056,594,589.8,595.8,1400
320.0906,594,590.4,598.2,3000
342.1281,594,591,597.6,1300
346.0577,594,589.8,595.8,1100
362.1098,594,589.8,596.4,1100
378.0875,594,579,600,11000
379.0819,594,574.2,601.1999999999999,28000
380.0849,594,583.8000000000001,601.1999999999999,4000
435.1703,594,589.8,598.2,1400
455.1752,594,589.8,595.8,1100
472.1148,594,589.8,599.4,7500
744.3177,594,589.8,597,1300
125.0093,594.6,588.6,604.8,5000
219.8449,594.6,589.2,597,2000
221.8419,594.6,589.8,596.4,1400
249.0213,594.6,589.2,603.6,9700
255.8211,594.6,588,596.4,2200
257.8183,594.6,588,597,2200
270.0021,594.6,590.4,597.6,1000
300.0379,594.6,588.6,599.4,1000
327.1797,594.6,582,599.4,2600
646.045,594.6,589.8,601.8,2100
773.0568,594.6,591,600,1200
918.0552,594.6,590.4,600,1500
188.0673,595.8,591,597.6,1300
321.0479,595.8,592.8000000000001,598.2,2200
401.1652,595.8,590.4,598.8000000000001,4500
874.0928,595.8,590.4,599.4,4800
1001.103,595.8,593.4000000000001,598.2,1200
1021.0885,595.8,590.4,600,3000
1023.0867,595.8,592.1999999999999,598.8000000000001,1300
194.0497,596.4,594,601.8,2000
280.1027,596.4,588.6,608.4000000000001,9800
293.1747,596.4,586.8,597.6,1100
499.0485,596.4,589.8,601.8,5700
532.1051,596.4,591,602.4,1600
624.0638,596.4,590.4,601.1999999999999,3200
749.0786,596.4,590.4,601.1999999999999,4700
771.0598,596.4,589.8,601.8,3700
875.0941,596.4,592.8000000000001,597.6,1300
876.0892,596.4,592.1999999999999,598.8000000000001,1600
896.074,596.4,590.4,600,3500
898.072,596.4,591,598.8000000000001,1300
999.1068,596.4,591,599.4,2800
1124.1206,596.4,592.1999999999999,598.2,2000
1146.103,596.4,591,600,2500
1148.0981,596.4,591,598.2,1300
199.8044,597,574.2,601.1999999999999,8200
201.8012,597,574.2,599.4,1700
291.09,597,594,598.8000000000001,1500
326.0635,597,594,601.1999999999999,3000
429.9539,597,589.8,603,3100
431.9497,597,589.8,601.8,1700
501.0451,597,592.8000000000001,599.4,1100
521.0305,597,589.2,603,3700
576.9501,597,589.8,603,1500
751.0753,597,592.8000000000001,598.8000000000001,1300
160.0612,597.6,594,604.2,1500
195.8104,597.6,573.6,602.4,13000
197.8073,597.6,573.6,602.4,17000
270.0755,597.6,596.4,601.8,1500
433.0355,597.6,596.4,603,1200
126.0033,598.2,588,608.4000000000001,7800
134.8941,598.2,584.4,603,1400
176.0561,598.2,594.6,604.8,1100
348.0518,598.2,597,603,1200
405.1162,598.8000000000001,591,604.8,5200
181.0381,599.4,596.4,609,1800
356.0491,599.4,598.2,607.1999999999999,1200
415.1006,600,594.6,604.8,6000
434.1147,600,598.2,603.6,1100
433.1111,601.1999999999999,595.8,607.8000000000001,9700
129.0384,601.8,597,610.8,2100
351.0957,601.8,597,609,4200
333.0854,602.4,597.6,607.1999999999999,6700
454.0911,602.4,598.8000000000001,608.4000000000001,1300
496.1217,602.4,597.6,607.8000000000001,10000
497.1246,602.4,598.8000000000001,606.5999999999999,2100
125.0353,603,597.6,609,1500
144.6306,603,596.4,611.4,2600
146.0649,603,593.4000000000001,617.4,55000
308.0976,603,593.4000000000001,612.6,27000
127.0514,603.6,592.8000000000001,619.2,110000
128.0354,603.6,592.8000000000001,624,40000
128.0533,603.6,598.2,613.8000000000001,7100
145.0624,603.6,590.4,622.1999999999999,880000
147.066,603.6,594.6,613.8000000000001,6500
365.0596,603.6,600,609,10000
467.1243,603.6,588,616.1999999999999,9600
468.1239,603.6,589.8,622.8000000000001,4500
84.0455,604.2,597,610.2,1400
109.0406,604.2,594.6,614.4,9400
309.1009,604.2,594.6,610.8,2900
383.0745,604.2,600,607.8000000000001,3500
455.0931,604.2,603,607.1999999999999,1200
461.1442,604.2,600,605.4,1200
466.1215,604.2,587.4,618,59000
101.0719,604.8,596.4,612,3400
366.0621,604.8,601.8,607.1999999999999,1500
291.1298,605.4,598.2,611.4,3800
389.0973,605.4,601.1999999999999,607.8000000000001,1100
475.1451,605.4,598.8000000000001,613.2,4900
227.0644,606,599.4,612.6,1100
313.112,606,589.2,616.1999999999999,8200
177.04,606.5999999999999,602.4,618,2500
195.0509,607.1999999999999,596.4,637.1999999999999,96000
196.0542,607.1999999999999,598.2,624.6,6900
292.0571,607.1999999999999,597,612,3000
862.3665,607.1999999999999,601.8,611.4,2000
197.055,607.8000000000001,602.4,610.8,1300
459.1671,607.8000000000001,604.8,611.4,1100
487.1758,608.4000000000001,595.8,619.8,42000
74.0247,609,598.2,625.8,9700
203.0203,609,595.8,616.1999999999999,3100
314.1129,609,604.2,614.4,2100
488.179,609,597.6,618,7700
489.183,609,605.4,616.8,2500
533.1038,609,603,613.2,1900
165.0402,610.2,601.8,618,11000
168.0427,610.2,604.8,619.2,6000
371.0685,610.8,604.2,615.6,1700
202.0827,611.4,607.1999999999999,615.6,1200
376.0995,611.4,609,615.6,1000
616.233,611.4,606,616.8,1700
282.0643,612,604.2,622.1999999999999,18000
377.0842,612,573.6,622.8000000000001,84000
378.0883,612,600,620.4,14000
379.0821,612,601.1999999999999,621.5999999999999,34000
380.085,612,601.1999999999999,619.2,5200
217.082,612.6,607.8000000000001,613.8000000000001,1200
