ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
49,35,266,13,9,-0.10593453986977612,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,437,0,0,NA,NA,0,0
49,13446,267,13,1290,-0.10593453986977612,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,441,0,0,NA,NA,0,0
49,13458,268,13,1293,-0.10593453986977612,Biotransform,H-1N-1O1,0,0,C5H10N2O3,C5H9N1O4,445,0,0,NA,NA,0,0
1622,3762,274,234,496,0.5739499660281059,Biotransform,H-1N-1O1,0,0,C6H14N2O2,C6H13N1O3,453,0,0,NA,NA,0,0
1622,33553,275,234,2505,0.5739499660281059,Biotransform,H-1N-1O1,0,0,C6H14N2O2,C6H13N1O3,457,0,0,NA,NA,0,0
29,43700,291,8,3205,1.9212863598089176,Biotransform,H-1N-1O1,0,0,C5H9N1O4,C5H8O5,462,0,0,NA,NA,0,0
35,43700,293,9,3205,1.2457808222862747,Biotransform,H-1N-1O1,0,0,C5H9N1O4,C5H8O5,468,0,0,NA,NA,0,0
13446,43700,295,1290,3205,1.2457808222862747,Biotransform,H-1N-1O1,0,0,C5H9N1O4,C5H8O5,474,0,0,NA,NA,0,0
13458,43700,297,1293,3205,1.2457808222862747,Biotransform,H-1N-1O1,0,0,C5H9N1O4,C5H8O5,480,0,0,NA,NA,0,0
43184,11214,301,3143,1145,-0.10521952022735763,Biotransform,H-1N-1O1,0,0,C9H9N1O1,C9H8O2,486,0,0,NA,NA,0,0
43184,11218,302,3143,1146,-0.10521952022735763,Biotransform,H-1N-1O1,0,0,C9H9N1O1,C9H8O2,490,0,0,NA,NA,0,0
3762,16280,321,496,1500,-0.10520452658803948,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,539,0,0,NA,NA,0,0
3762,21805,322,496,1779,-0.10520452658803948,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,543,0,0,NA,NA,0,0
3762,1706,323,496,250,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,547,0,0,NA,NA,0,0
3762,14459,324,496,1373,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,551,0,0,NA,NA,0,0
3762,58086,325,496,5261,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,555,0,0,NA,NA,0,0
33553,16280,327,2505,1500,-0.10520452658803948,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,563,0,0,NA,NA,0,0
33553,21805,328,2505,1779,-0.10520452658803948,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,567,0,0,NA,NA,0,0
33553,1706,329,2505,250,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,571,0,0,NA,NA,0,0
33553,14459,330,2505,1373,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,575,0,0,NA,NA,0,0
33553,58086,331,2505,5261,0.5701354828833018,Biotransform,H-1N-1O1,0,0,C6H13N1O3,C6H12O4,579,0,0,NA,NA,0,0
24392,407,404,1949,83,0.5552355653967246,Biotransform,H-1N-1O1,0,0,C8H9N1O2,C8H8O3,608,0,0,NA,NA,0,0
16041,9222,421,1472,977,-0.09917632574118468,Biotransform,H-1N-1O1,0,0,C7H12N2O2,C7H11N1O3,621,0,0,NA,NA,0,0
9222,3119,429,977,412,-0.7312393968323967,Biotransform,H-1N-1O1,0,0,C7H11N1O3,C7H10O4,624,0,0,NA,NA,0,0
9985,1024,436,1075,160,0.5307791271558439,Biotransform,H-1N-1O1,0,0,C6H10N2O3,C6H9N1O4,632,0,0,NA,NA,0,0
9985,1031,437,1075,161,0.5307791271558439,Biotransform,H-1N-1O1,0,0,C6H10N2O3,C6H9N1O4,636,0,0,NA,NA,0,0
2551,1024,438,351,160,-0.09794220980882742,Biotransform,H-1N-1O1,0,0,C6H10N2O3,C6H9N1O4,640,0,0,NA,NA,0,0
2551,1031,439,351,161,-0.09794220980882742,Biotransform,H-1N-1O1,0,0,C6H10N2O3,C6H9N1O4,644,0,0,NA,NA,0,0
1024,4341,444,160,578,-0.7221960499621517,Biotransform,H-1N-1O1,0,0,C6H9N1O4,C6H8O5,654,0,0,NA,NA,0,0
1024,57050,445,160,5096,0.5275152599381036,Biotransform,H-1N-1O1,0,0,C6H9N1O4,C6H8O5,658,0,0,NA,NA,0,0
1031,4341,446,161,578,-0.7221960499621517,Biotransform,H-1N-1O1,0,0,C6H9N1O4,C6H8O5,662,0,0,NA,NA,0,0
1031,57050,447,161,5096,0.5275152599381036,Biotransform,H-1N-1O1,0,0,C6H9N1O4,C6H8O5,666,0,0,NA,NA,0,0
49921,1269,449,3999,186,-0.72186767585259,Biotransform,H-1N-1O1,0,0,C8H17N1O2,C8H16O3,674,0,0,NA,NA,0,0
49921,1273,450,3999,187,-0.09729574523184968,Biotransform,H-1N-1O1,0,0,C8H17N1O2,C8H16O3,678,0,0,NA,NA,0,0
49921,1276,451,3999,188,-0.09729574523184968,Biotransform,H-1N-1O1,0,0,C8H17N1O2,C8H16O3,682,0,0,NA,NA,0,0
16921,7018,458,1538,786,-0.7177323348662943,Biotransform,H-1N-1O1,0,0,C5H8N2O4,C5H7N1O5,700,0,0,NA,NA,0,0
6634,1229,460,765,179,0.5241366716604926,Biotransform,H-1N-1O1,0,0,C6H12N2O3,C6H11N1O4,704,0,0,NA,NA,0,0
6642,1229,462,767,179,0.5241366716604926,Biotransform,H-1N-1O1,0,0,C6H12N2O3,C6H11N1O4,712,0,0,NA,NA,0,0
6646,1229,463,768,179,0.5241366716604926,Biotransform,H-1N-1O1,0,0,C6H12N2O3,C6H11N1O4,716,0,0,NA,NA,0,0
1229,973,466,179,149,-0.09612923606969909,Biotransform,H-1N-1O1,0,0,C6H11N1O4,C6H10O5,720,0,0,NA,NA,0,0
27509,10999,475,2195,1124,-0.7088592780754384,Biotransform,H-1N-1O1,0,0,C5H10N2O4,C5H9N1O5,748,0,0,NA,NA,0,0
27509,11015,476,2195,1127,-0.7088592780754384,Biotransform,H-1N-1O1,0,0,C5H10N2O4,C5H9N1O5,752,0,0,NA,NA,0,0
27513,10999,479,2196,1124,-0.7088592780754384,Biotransform,H-1N-1O1,0,0,C5H10N2O4,C5H9N1O5,760,0,0,NA,NA,0,0
27513,11015,480,2196,1127,-0.7088592780754384,Biotransform,H-1N-1O1,0,0,C5H10N2O4,C5H9N1O5,764,0,0,NA,NA,0,0
10999,54475,484,1124,4676,1.1243044895636611,Biotransform,H-1N-1O1,0,0,C5H9N1O5,C5H8O6,771,0,0,NA,NA,0,0
11015,54475,485,1127,4676,1.1243044895636611,Biotransform,H-1N-1O1,0,0,C5H9N1O5,C5H8O6,774,0,0,NA,NA,0,0
1050,49515,488,166,3968,0.5084202430085982,Biotransform,H-1N-1O1,0,0,C5H11N1O5,C5H10O6,780,0,0,NA,NA,0,0
1050,128,489,166,32,2.3151260750522007,Biotransform,H-1N-1O1,0,0,C5H11N1O5,C5H10O6,783,0,0,NA,NA,0,0
1050,135,490,166,33,2.3151260750522007,Biotransform,H-1N-1O1,0,0,C5H11N1O5,C5H10O6,786,0,0,NA,NA,0,0
343,364,494,70,74,-0.6959898085704339,Biotransform,H-1N-1O1,0,0,C9H11N1O2,C9H10O3,800,0,0,NA,NA,0,0
343,369,495,70,75,-0.6959898085704339,Biotransform,H-1N-1O1,0,0,C9H11N1O2,C9H10O3,804,0,0,NA,NA,0,0
347,364,496,71,74,-0.6959898085704339,Biotransform,H-1N-1O1,0,0,C9H11N1O2,C9H10O3,808,0,0,NA,NA,0,0
347,369,497,71,75,-0.6959898085704339,Biotransform,H-1N-1O1,0,0,C9H11N1O2,C9H10O3,812,0,0,NA,NA,0,0
26796,3281,523,2141,440,-1.866771195529391,Biotransform,H-1N-1O1,0,0,C4H13N2O3P1,C4H12N1O4P1,823,0,0,NA,NA,0,0
26796,3276,524,2141,439,-1.2752300943905375,Biotransform,H-1N-1O1,0,0,C4H13N2O3P1,C4H12N1O4P1,826,0,0,NA,NA,0,0
21742,33256,528,1767,2471,-0.09164155994384211,Biotransform,H-1N-1O1,0,0,C3H7N1O5S1,C3H6O6S1,833,0,0,NA,NA,0,0
