label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,6267,,177.0338,8.895317,0.8456095,,,,,,,,26826.96159
,,6269,,489.9934,14.15667,0.8486896,,,,,,,,13219.32842
,,6272,,197.0025,3.23525,0.8357126,,,,,,,,21986.91172
,,6273,,635.1221,14.23989,0.8466327,,,,,,,,15770.33398
,,6274,,391.18,17.0465,0.8432249,,,,,,,,23544.7849
,,6275,,273.1932,19.04683,0.8474035,,,,,,,,25230.62448
,,6276,,190.0801,11.30331,0.8384007,,,,,,,,20998.81582
,,6278,,365.94,13.8311,0.8426932,,,,,,,,15365.46198
,,6279,,531.2449,2.073895,0.8233767,,,,,,,,20192.18145
,,6280,,129.0669,11.3033,0.8277609,,,,,,,,21582.62178
,,6281,,129.0669,11.66215,0.8315756,,,,,,,,21931.12225
,,6282,,129.0668,16.24883,0.8256091,,,,,,,,7960.475651
,,6283,,429.219,16.77067,0.8428415,,,,,,,,18056.68639
,,6285,,589.9762,14.24626,0.8449652,,,,,,,,18654.36768
,,6286,,186.0324,13.00597,0.7875538,,,,,,,,14289.0819
,,6287,,350.0718,7.610723,0.8396183,,,,,,,,20555.16715
,,6289,,381.2468,2.03555,0.8454064,,,,,,,,21412.2833
,,6291,,165.0686,8.809967,0.8466063,,,,,,,,55207.7375
,,6293,,283.1605,15.24468,0.8451803,,,,,,,,25542.64831
,,6294,,283.1605,14.7271,0.8378019,,,,,,,,10027.83955
,,6295,,299.0634,3.142045,0.7836447,,,,,,,,8929.175293
,,6296,,187.0418,8.865756,0.8403306,,,,,,,,24363.06237
,,6297,,340.0864,11.20663,0.8473953,,,,,,,,19041.53102
,,6299,,588.2976,7.116684,0.842087,,,,,,,,16400.08092
,,6300,,439.1947,11.29367,0.8479694,,,,,,,,18867.15251
,,6301,,247.0611,16.22266,0.8453944,,,,,,,,22592.739
,,6302,,203.0754,7.245018,0.8298014,,,,,,,,17479.64294
,,6303,,173.0617,16.75794,0.8412275,,,,,,,,31838.97956
,,6304,,453.2274,13.03813,0.7546356,,,,,,,,15792.08483
,,6305,,610.6638,14.1822,0.8483443,,,,,,,,21914.32253
,,6306,,372.1485,2.083456,0.843152,,,,,,,,21320.70684
,,6307,,189.0348,9.899078,0.8387099,,,,,,,,20942.30879
,,6308,,189.0338,9.245806,0.8112884,,,,,,,,11199.42946
,,6309,,214.9718,7.678589,0.8414107,,,,,,,,14848.32904
,,6311,,358.0812,13.07264,0.6483467,,,,,,,,12700.19141
,,6312,,427.1402,7.633329,0.8456173,,,,,,,,20616.25391
,,6314,,181.0466,13.01224,0.8274147,,,,,,,,15601.70632
,,6316,,206.0861,11.80233,0.8470817,,,,,,,,19951.15215
,,6317,,280.1037,10.03286,0.8415563,,,,,,,,17696.87539
,,6318,,280.1037,14.09557,0.8194895,,,,,,,,15652.29424
,,6319,,328.115,7.626878,0.8429133,,,,,,,,23769.67832
,,6320,,652.1006,14.1854,0.8496888,,,,,,,,29983.84661
,,6321,,345.0779,11.78933,0.8405971,,,,,,,,27068.08385
,,6322,,188.0154,13.85301,0.79706,,,,,,,,12780.27832
,,6323,,379.1008,7.613956,0.8480454,,,,,,,,23175.85065
,,6327,,171.0274,8.954484,0.6718999,,,,,,,,10000.33503
,,6329,,765.5112,4.472606,0.8493739,,,,,,,,21442.06536
,,6330,,169.0482,7.094406,0.8462123,,,,,,,,17094.72262
,,6331,,269.9823,14.0794,0.8368898,,,,,,,,24220.91107
,,6333,,375.3116,7.001833,0.84603,,,,,,,,14388.73148
,,6334,,195.0508,7.788878,0.8134623,,,,,,,,22999.49414
,,6336,,334.056,5.003267,0.8468944,,,,,,,,18572.09362
,,6337,,166.996,12.8587,0.8479232,,,,,,,,23779.17715
,,6341,,306.0474,16.23574,0.8317684,,,,,,,,15885.27038
,,6343,,200.9734,13.03429,0.8198829,,,,,,,,13027.74609
,,6346,,228.0278,14.05996,0.8351867,,,,,,,,19290.52962
,,6351,,217.1023,12.31999,0.8345294,,,,,,,,20212.57923
,,6353,,129.9293,9.853429,0.8453147,,,,,,,,23521.7415
,,6357,,272.0452,12.24477,0.8405021,,,,,,,,20532.46908
,,6358,,272.0452,11.97094,0.8452361,,,,,,,,20532.46908
,,6362,,611.6237,14.18859,0.8437973,,,,,,,,16637.91146
,,6364,,463.9989,14.30764,0.835869,,,,,,,,12817.87376
,,6365,,706.4666,4.585867,0.8478479,,,,,,,,18087.07734
,,6367,,198.0267,7.665656,0.844837,,,,,,,,13724.08652
,,6368,,395.0198,8.622378,0.8431634,,,,,,,,19577.63867
,,6370,,431.2008,14.90688,0.8468906,,,,,,,,23344.06576
,,6371,,306.1019,7.840917,0.8395469,,,,,,,,23925.36387
,,6372,,271.1775,9.059251,0.8464869,,,,,,,,20754.52747
,,6374,,433.1729,11.73733,0.8467244,,,,,,,,23031.18763
,,6377,,274.9797,2.083461,0.848932,,,,,,,,12663.11217
,,6378,,323.0724,7.072156,0.8150392,,,,,,,,10961.99147
,,6380,,294.1383,2.299017,0.8409311,,,,,,,,23583.34531
,,6383,,358.1984,11.29688,0.8474687,,,,,,,,22461.30098
,,6384,,254.0517,12.19907,0.8443424,,,,,,,,21810.09141
,,6387,,136.0331,11.40359,0.846049,,,,,,,,23965.31442
,,6391,,355.1586,2.224861,0.844604,,,,,,,,16314.44346
,,6392,,644.844,11.54088,0.8451476,,,,,,,,16673.52445
,,6394,,145.0054,13.38455,0.8502085,,,,,,,,990184.6937
,,6395,,147.0549,7.177372,0.8372511,,,,,,,,24023.4236
,,6397,,347.4214,16.77695,0.8486008,,,,,,,,19378.49271
,,6399,,149.0705,7.123051,0.8455423,,,,,,,,29036.28018
,,6400,,328.1738,16.78967,0.8479038,,,,,,,,16009.66429
,,6401,,224.0592,14.16626,0.8437436,,,,,,,,17960.66934
,,6402,,331.1624,11.26469,0.8443438,,,,,,,,21537.32308
,,6404,,451.2011,16.91011,0.8370501,,,,,,,,24743.75033
,,6405,,296.0557,13.65596,0.8332797,,,,,,,,14669.28177
,,6406,,214.9501,13.31158,0.8448643,,,,,,,,18750.20003
,,6407,,156.0688,13.67266,0.7589322,,,,,,,,13862.86113
,,6408,,162.0658,10.76038,0.8347582,,,,,,,,22623.19082
,,6409,,180.0162,7.990817,0.8416921,,,,,,,,18550.04792
,,6411,,464.9812,13.99218,0.8474668,,,,,,,,23802.90163
,,6412,,305.0472,8.675101,0.8232816,,,,,,,,19460.85553
,,6414,,214.0332,11.29366,0.8445303,,,,,,,,19013.32923
,,6415,,129.1033,11.29688,0.8321379,,,,,,,,20530.30039
,,6421,,227.048,2.083478,0.8433123,,,,,,,,17774.56475
,,6422,,127.9889,11.12919,0.8448581,,,,,,,,49752.30241
,,6423,,127.9891,10.82889,0.8319598,,,,,,,,49752.30241
,,6424,,127.9891,10.34066,0.8087327,,,,,,,,15915.61283
,,6426,,137.0455,7.174106,0.7684807,,,,,,,,244298.343
,,6427,,437.2578,2.054756,0.845879,,,,,,,,19248.65885
,,6429,,145.9897,9.977363,0.847947,,,,,,,,22945.24971
,,6430,,227.9367,12.88486,0.8440585,,,,,,,,20048.02865
,,6432,,354.1826,2.118594,0.8455164,,,,,,,,15611.26579
,,6434,,302.0005,11.16792,0.8469666,,,,,,,,21472.99238
,,6435,,302.0006,10.83215,0.8336213,,,,,,,,21491.5474
,,6436,,288.0714,7.604273,0.8489412,,,,,,,,20974.68398
,,6437,,332.0112,11.33228,0.8466541,,,,,,,,19963.88366
,,6439,,90.03825,7.158144,0.8457146,,,,,,,,16715.53779
,,6440,,213.0937,9.853412,0.8428864,,,,,,,,21101.42865
,,6441,,213.0937,9.320889,0.8339468,,,,,,,,15515.29574
,,6442,,157.0185,13.86876,0.8517806,,,,,,,,109401.479
,,6444,,287.1472,14.15986,0.8454738,,,,,,,,47472.65443
,,6445,,287.1473,14.59617,0.8313468,,,,,,,,42332.98958
,,6447,,164.1243,7.740173,0.8455214,,,,,,,,24091.20215
,,6449,,338.0559,10.79627,0.8456801,,,,,,,,20455.35892
,,6450,,544.3128,16.82528,0.8449843,,,,,,,,11459.80049
,,6453,,197.0623,12.2513,0.8433604,,,,,,,,19233.68216
,,6454,,197.0623,11.9515,0.8369392,,,,,,,,19233.68216
,,6459,,341.1918,16.93206,0.8365623,,,,,,,,14515.0251
,,6460,,135.0299,8.671817,0.8399042,,,,,,,,200560.2423
,,6463,,341.1816,4.718717,0.8384342,,,,,,,,18044.47025
,,6464,,180.1433,10.76691,0.8472608,,,,,,,,26289.63418
,,6466,,310.0286,8.849345,0.8459083,,,,,,,,21010.66048
,,6471,,227.0785,13.00597,0.8399674,,,,,,,,22110.79648
,,6472,,247.1491,14.07291,0.8439755,,,,,,,,19010.51872
,,6473,,247.1492,14.33356,0.8225899,,,,,,,,19010.51872
,,6474,,371.0585,8.628979,0.8460372,,,,,,,,20691.11823
,,6475,,758.0897,13.96019,0.8456421,,,,,,,,14129.33073
,,6476,,114.1855,11.97094,0.8471759,,,,,,,,17443.92215
,,6477,,181.0717,8.463778,0.7691846,,,,,,,,75235.55104
,,6478,,181.0717,8.02995,0.7244822,,,,,,,,72428.50521
,,6479,,762.5293,4.472606,0.8463704,,,,,,,,22567.86276
,,6481,,179.976,14.38841,0.841305,,,,,,,,18518.84199
,,6485,,171.1152,4.090095,0.8484455,,,,,,,,291780.8594
,,6486,,352.1416,7.601045,0.8474239,,,,,,,,22427.39681
,,6487,,557.3044,16.81556,0.847999,,,,,,,,13559.66686
,,6489,,209.0487,11.2808,0.8034604,,,,,,,,20056.16517
,,6490,,260.0209,7.234933,0.8310348,,,,,,,,7107.179395
,,6493,,425.1042,7.040211,0.8415028,,,,,,,,13319.95273
,,6496,,403.1094,14.81532,0.8472787,,,,,,,,24183.20742
,,6497,,177.0654,11.98716,0.6997222,,,,,,,,21396.59858
,,6498,,359.106,16.81556,0.8473412,,,,,,,,13546.40905
,,6499,,244.0481,7.056206,0.8326297,,,,,,,,13724.64632
,,6501,,174.0543,13.64965,0.8485005,,,,,,,,49674.70495
,,6504,,130.0981,9.023307,0.8472657,,,,,,,,27635.67601
,,6505,,349.0376,11.29366,0.845045,,,,,,,,18351.23395
,,6507,,173.1673,16.77383,0.8083525,,,,,,,,17386.40843
,,6508,,128.053,6.847383,0.8269355,,,,,,,,15963.06563
,,6509,,319.21,16.90911,0.8460108,,,,,,,,16453.84974
,,6512,,300.2122,7.889744,0.8491732,,,,,,,,22806.55898
,,6513,,765.5119,3.065328,0.8437019,,,,,,,,15651.48932
,,6516,,157.9825,11.31617,0.8490727,,,,,,,,24312.9306
,,6519,,379.3582,2.340878,0.8469234,,,,,,,,19744.82741
,,6520,,96.86796,14.22393,0.84176,,,,,,,,24854.98971
,,6521,,320.1171,1.283141,0.8121322,,,,,,,,13170.78464
,,6522,,170.0508,6.510195,0.6533406,,,,,,,,19300.73789
,,6523,,218.1226,8.895317,0.8430594,,,,,,,,20944.9222
,,6524,,218.1226,9.255611,0.795375,,,,,,,,20744.92246
,,6525,,136.1134,4.096078,0.8261815,,,,,,,,12759.65404
,,6527,,499.1733,2.353706,0.8499896,,,,,,,,22233.15996
,,6530,,276.6129,2.147467,0.8435994,,,,,,,,15719.63558
,,6537,,382.2908,6.928051,0.8461674,,,,,,,,15928.46475
,,6539,,173.9623,7.21575,0.8246448,,,,,,,,12795.72845
,,6540,,225.0961,1.3802,0.8204241,,,,,,,,16171.91953
,,6542,,120.9011,2.263494,0.8418396,,,,,,,,20163.49447
,,6544,,88.99762,8.882173,0.6521135,,,,,,,,64423.82318
,,6545,,157.0155,13.86877,0.8385562,,,,,,,,33683.58887
,,6546,,216.1321,11.22919,0.8483558,,,,,,,,19878.36276
,,6547,,215.017,9.31435,0.8387072,,,,,,,,31572.19154
,,6549,,284.1407,2.124989,0.8453283,,,,,,,,19380.84202
,,6552,,385.2151,2.292567,0.848744,,,,,,,,16292.67542
,,6553,,134.9255,14.17905,0.8418366,,,,,,,,18752.64863
,,6555,,338.9695,13.80889,0.8136767,,,,,,,,16469.91947
,,6556,,682.1821,14.19178,0.8440365,,,,,,,,15323.7931
,,6557,,238.9811,14.25277,0.8375872,,,,,,,,18607.60111
,,6558,,238.9812,16.52929,0.7961088,,,,,,,,8117.092253
,,6559,,272.114,7.119867,0.8301949,,,,,,,,13218.59671
,,6561,,298.1144,13.01852,0.8336937,,,,,,,,17309.30671
,,6563,,354.0684,13.71633,0.8482916,,,,,,,,15057.8485
,,6564,,283.0345,14.44335,0.8467356,,,,,,,,19656.1125
,,6569,,250.9863,9.934939,0.8454326,,,,,,,,20336.05879
,,6573,,116.0627,11.98067,0.842526,,,,,,,,15251.33031
,,6574,,115.037,4.235044,0.7916939,,,,,,,,561162.2495
,,6575,,244.026,7.562156,0.8418413,,,,,,,,20304.22201
,,6576,,244.0269,7.014534,0.7881298,,,,,,,,13674.76761
,,6577,,212.0869,13.17568,0.8425828,,,,,,,,17755.36823
,,6578,,275.0642,11.18408,0.8444177,,,,,,,,17886.08929
,,6579,,370.1952,16.812,0.8376693,,,,,,,,11980.14163
,,6580,,132.9652,13.53906,0.8527576,,,,,,,,183284.9704
,,6581,,377.3102,4.964506,0.847852,,,,,,,,12937.77249
,,6583,,615.1371,14.19179,0.8403552,,,,,,,,12253.14557
,,6584,,317.0919,12.20561,0.8380386,,,,,,,,17105.39697
,,6585,,317.0919,11.55398,0.8112345,,,,,,,,9796.56416
,,6587,,237.0728,12.23826,0.8434627,,,,,,,,23228.06094
,,6588,,237.0728,11.24856,0.821644,,,,,,,,14110.00146
,,6589,,273.1567,11.27115,0.8476249,,,,,,,,19436.1891
,,6590,,115.881,13.02479,0.8377391,,,,,,,,18710.59479
,,6591,,268.0427,7.749906,0.8491579,,,,,,,,20095.3459
,,6594,,315.0337,7.652706,0.8450285,,,,,,,,15114.81213
,,6595,,264.4739,14.21096,0.8409218,,,,,,,,13203.53932
,,6597,,354.1783,11.24209,0.8428014,,,,,,,,14460.88877
,,6598,,215.0285,9.039661,0.8447803,,,,,,,,20024.27734
,,6599,,319.0799,13.27316,0.8459417,,,,,,,,17800.50075
,,6600,,266.1474,2.054672,0.8486524,,,,,,,,15350.50482
,,6602,,97.97382,14.24304,0.8436991,,,,,,,,18094.59535
,,6604,,243.1156,2.192495,0.836372,,,,,,,,17564.36543
,,6606,,150.947,14.01481,0.8435253,,,,,,,,16353.36436
,,6610,,361.2133,4.070889,0.8466321,,,,,,,,10256.39876
,,6611,,173.0079,9.016739,0.8416954,,,,,,,,24045.4681
,,6613,,603.3304,16.79606,0.8455371,,,,,,,,10456.47607
,,6614,,133.002,7.743423,0.8413473,,,,,,,,26057.39147
,,6615,,523.3337,16.79283,0.8486738,,,,,,,,11922.00785
,,6616,,270.0918,16.82511,0.8476922,,,,,,,,12264.56253
,,6618,,247.0822,11.5671,0.8449882,,,,,,,,12454.0569
,,6619,,247.0822,11.30009,0.7826548,,,,,,,,12454.0569
,,6620,,535.1539,8.675106,0.8458343,,,,,,,,18402.83229
,,6621,,192.0335,8.717889,0.8249996,,,,,,,,6965.722005
,,6623,,185.9939,11.14536,0.8295756,,,,,,,,13585.81025
,,6624,,352.0706,3.090789,0.7745598,,,,,,,,17729.89186
,,6625,,352.0707,10.55387,0.7144175,,,,,,,,8498.151855
,,6628,,150.9669,9.036366,0.8481676,,,,,,,,22708.23405
,,6629,,820.5623,3.090822,0.8374443,,,,,,,,13821.94876
,,6630,,484.1364,14.82836,0.844543,,,,,,,,20680.54655
,,6631,,192.0302,9.621823,0.8345722,,,,,,,,11601.17344
,,6632,,192.0302,8.865746,0.8202776,,,,,,,,9763.719336
,,6633,,423.0973,13.00283,0.8094352,,,,,,,,11939.76888
,,6634,,471.6782,12.73384,0.8475257,,,,,,,,17470.1964
,,6635,,503.0782,14.39812,0.8490764,,,,,,,,12566.51927
,,6636,,567.222,2.08025,0.8446547,,,,,,,,11794.79883
,,6637,,163.9909,7.743423,0.8431281,,,,,,,,24801.28831
,,6639,,350.0576,14.26884,0.8433444,,,,,,,,15203.26615
,,6640,,464.0977,14.00827,0.8459052,,,,,,,,18343.83568
,,6641,,345.0305,7.591362,0.8487825,,,,,,,,16763.01123
,,6642,,542.0693,13.19178,0.8493662,,,,,,,,16867.37751
,,6643,,118.01,13.01538,0.8514401,,,,,,,,283650.519
,,6645,,246.0658,9.833889,0.8453589,,,,,,,,15805.28525
,,6647,,145.0425,16.92883,0.8193924,,,,,,,,17249.6665
,,6649,,190.9812,14.18541,0.8448868,,,,,,,,19311.54056
,,6650,,297.988,6.930917,0.8259482,,,,,,,,18414.3252
,,6651,,351.1061,14.22701,0.8406296,,,,,,,,15532.27028
,,6653,,337.0679,16.79928,0.8353554,,,,,,,,11939.34678
,,6654,,305.1718,5.278239,0.7916082,,,,,,,,8045.895817
,,6655,,317.289,5.003273,0.8480601,,,,,,,,19724.2084
,,6657,,547.2399,2.105811,0.8416892,,,,,,,,13252.55381
,,6658,,178.0065,13.03107,0.8413579,,,,,,,,14656.67103
,,6659,,293.1243,8.134561,0.8408041,,,,,,,,19974.62122
,,6660,,320.0907,7.0785,0.8018191,,,,,,,,10246.15397
,,6661,,258.1457,9.677373,0.724592,,,,,,,,20355.63158
,,6662,,344.9582,14.43368,0.8376189,,,,,,,,13861.29082
,,6663,,171.9807,2.208645,0.8357034,,,,,,,,17151.01462
,,6664,,353.1566,11.92882,0.8461861,,,,,,,,15455.06927
,,6668,,424.1283,13.00283,0.7752327,,,,,,,,8398.77959
,,6670,,301.0002,13.90046,0.8375423,,,,,,,,12688.32598
,,6671,,184.9546,14.1886,0.8475167,,,,,,,,13771.46286
,,6673,,353.2292,7.8442,0.8390214,,,,,,,,21556.6681
,,6674,,175.9464,14.21752,0.8350301,,,,,,,,18831.5195
,,6676,,275.1687,2.163528,0.8410983,,,,,,,,16717.25853
,,6680,,307.0613,9.608727,0.8458935,,,,,,,,16292.10524
,,6682,,146.0952,16.922,0.8399772,,,,,,,,20472.75973
,,6683,,255.0483,9.271929,0.8453322,,,,,,,,18273.45313
,,6684,,260.0807,11.18404,0.8385265,,,,,,,,11879.28005
,,6685,,287.0983,11.30331,0.8463128,,,,,,,,13700.04622
,,6688,,132.0818,4.04525,0.8442406,,,,,,,,13233.79681
,,6689,,220.1019,11.28723,0.8454322,,,,,,,,19660.89264
,,6690,,157.0748,16.79928,0.843749,,,,,,,,15503.80596
,,6691,,312.9731,2.041906,0.8405913,,,,,,,,14692.41878
,,6692,,284.9685,7.151762,0.8443039,,,,,,,,15280.44186
,,6694,,121.0486,4.2194,0.8501741,,,,,,,,79815.55977
,,6697,,252.0736,12.32656,0.8184752,,,,,,,,4971.610693
,,6699,,245.089,13.22403,0.8442172,,,,,,,,19606.35384
,,6700,,97.94809,7.270356,0.8403342,,,,,,,,17331.26156
,,6703,,244.0452,14.40138,0.8432881,,,,,,,,15225.58382
,,6706,,286.9691,7.043445,0.8383847,,,,,,,,14664.71162
,,6707,,362.0388,14.35941,0.8415178,,,,,,,,19466.56009
,,6709,,440.3615,2.311923,0.8432208,,,,,,,,16481.76514
,,6710,,553.2062,2.102606,0.8445101,,,,,,,,15869.2362
,,6712,,494.128,14.56675,0.8489585,,,,,,,,17936.6252
,,6714,,285.0567,7.06579,0.8305799,,,,,,,,16722.70622
,,6717,,308.0129,10.77669,0.8464673,,,,,,,,16375.70866
,,6719,,148.9525,2.009789,0.8450549,,,,,,,,14027.6571
,,6720,,338.037,8.829644,0.8444715,,,,,,,,13481.74004
,,6721,,273.0626,13.74188,0.8291713,,,,,,,,12485.30179
,,6725,,818.5899,4.430667,0.8411162,,,,,,,,10049.94082
,,6726,,671.4658,4.375884,0.7904523,,,,,,,,8729.819596
,,6727,,378.1517,11.27757,0.8450361,,,,,,,,17061.24251
,,6729,,652.1711,14.13743,0.8489398,,,,,,,,15545.50231
,,6730,,235.0723,9.533479,0.830624,,,,,,,,15729.57539
,,6731,,235.0724,7.853951,0.8019179,,,,,,,,9837.9875
,,6732,,388.184,14.1117,0.8473284,,,,,,,,17964.04749
,,6733,,231.1291,14.50166,0.8432095,,,,,,,,20784.80872
,,6734,,268.1495,9.8209,0.846156,,,,,,,,16494.55501
,,6735,,272.1615,7.494228,0.8394299,,,,,,,,15594.35957
,,6736,,164.2949,8.839483,0.8477612,,,,,,,,15632.79925
,,6737,,326.9525,14.18541,0.8435922,,,,,,,,12813.67314
,,6738,,448.0041,14.05672,0.8418061,,,,,,,,19244.87624
,,6739,,448.0042,14.44664,0.814451,,,,,,,,17228.31123
,,6740,,88.06067,13.0091,0.8484096,,,,,,,,51212.49564
,,6741,,597.3375,2.237667,0.8445684,,,,,,,,19630.04082
,,6742,,198.9178,14.31737,0.8426174,,,,,,,,8031.330176
,,6743,,378.2415,7.62364,0.8455801,,,,,,,,14377.53724
,,6744,,182.0731,10.7506,0.759675,,,,,,,,20111.69121
,,6745,,291.1239,16.13676,0.7859474,,,,,,,,7936.142822
,,6746,,284.1227,14.72383,0.8429965,,,,,,,,14589.70514
,,6748,,344.1167,14.82185,0.8413902,,,,,,,,11243.78428
,,6750,,130.9925,2.09305,0.8332137,,,,,,,,11335.73197
,,6752,,252.8613,14.00194,0.8385997,,,,,,,,10905.6668
,,6753,,336.044,14.20138,0.8481527,,,,,,,,10950.08021
,,6754,,271.0974,2.276411,0.8492371,,,,,,,,16206.80296
,,6756,,320.997,14.38842,0.8420756,,,,,,,,17533.48128
,,6758,,534.9842,2.134611,0.8451535,,,,,,,,17336.25013
,,6759,,358.1174,13.03112,0.8452602,,,,,,,,30101.03535
,,6760,,210.0852,3.711972,0.8396489,,,,,,,,6798.667415
,,6761,,287.1918,12.13371,0.8455126,,,,,,,,20055.23444
,,6763,,190.0768,7.177295,0.8420981,,,,,,,,14840.68691
,,6764,,365.1565,12.84557,0.8489434,,,,,,,,18459.04421
,,6765,,279.0574,11.30009,0.8311245,,,,,,,,11349.49046
,,6767,,404.9994,14.09883,0.8417241,,,,,,,,15917.29964
,,6769,,484.9656,14.36585,0.8482013,,,,,,,,13500.45859
,,6771,,173.03,16.76428,0.8310006,,,,,,,,524678.9115
,,6772,,310.9935,2.089856,0.8493238,,,,,,,,77443.39694
,,6775,,278.0466,14.36262,0.8456604,,,,,,,,15854.01432
,,6777,,190.0179,16.18963,0.7668803,,,,,,,,6265.413444
,,6779,,234.0812,9.425479,0.847474,,,,,,,,14745.18151
,,6781,,328.0585,9.065773,0.8404738,,,,,,,,15345.52298
,,6783,,260.125,11.31296,0.8483146,,,,,,,,7868.796191
,,6787,,277.9779,6.4972,0.8282815,,,,,,,,15721.05214
,,6789,,285.0398,8.803417,0.8472932,,,,,,,,18878.07565
,,6790,,216.1998,11.30975,0.8490214,,,,,,,,18630.94046
,,6791,,385.1692,2.124995,0.6975536,,,,,,,,16168.14186
,,6792,,709.449,4.589122,0.8413157,,,,,,,,12875.39372
,,6793,,145.0838,13.38452,0.8370025,,,,,,,,39874.37018
,,6795,,303.1211,12.29382,0.8447882,,,,,,,,19623.63509
,,6796,,372.14,11.81207,0.8459718,,,,,,,,17117.38633
,,6797,,293.0992,9.471317,0.8459758,,,,,,,,14379.36387
,,6798,,267.2125,8.661956,0.8459471,,,,,,,,22542.91331
,,6799,,199.0335,11.97417,0.8446429,,,,,,,,17669.48464
,,6802,,269.07,11.94178,0.8443792,,,,,,,,17235.41208
,,6803,,557.1364,8.671823,0.8460816,,,,,,,,18711.58997
,,6804,,358.0994,14.98227,0.8459508,,,,,,,,16277.57708
,,6806,,175.1346,11.9612,0.8394442,,,,,,,,11240.36891
,,6808,,336.0643,8.678399,0.8474514,,,,,,,,17568.40244
,,6810,,217.5738,2.179611,0.8490151,,,,,,,,15115.91598
,,6811,,272.0266,7.196484,0.8409691,,,,,,,,14758.42113
,,6812,,217.1022,11.30331,0.838536,,,,,,,,364041.1302
,,6813,,315.2037,13.36142,0.8476676,,,,,,,,13753.94199
,,6814,,298.0221,10.66886,0.8363918,,,,,,,,11960.63066
,,6815,,298.0221,11.17438,0.8331879,,,,,,,,8427.289388
,,6820,,274.0334,14.01147,0.8473368,,,,,,,,13435.88617
,,6821,,305.0664,7.620411,0.8002449,,,,,,,,14781.85169
,,6826,,296.1407,2.1282,0.8371468,,,,,,,,16304.17051
,,6827,,151.085,9.02004,0.8478445,,,,,,,,22136.29896
,,6828,,465.982,14.31736,0.8428168,,,,,,,,7292.514128
,,6829,,288.1089,2.195728,0.841797,,,,,,,,16073.29616
,,6830,,371.0003,16.22266,0.8409664,,,,,,,,13374.65479
,,6831,,216.0777,11.33873,0.8332337,,,,,,,,9650.084245
,,6832,,147.0564,7.123095,0.7692004,,,,,,,,20404.54847
,,6833,,327.2402,7.377389,0.8471889,,,,,,,,14471.86146
,,6838,,172.0071,11.3001,0.8480249,,,,,,,,14638.8263
,,6840,,210.0383,10.34723,0.8257599,,,,,,,,33447.71615
,,6841,,210.0383,11.13887,0.7402475,,,,,,,,114342.6453
,,6842,,591.2665,2.077095,0.8479923,,,,,,,,9593.695605
,,6843,,285.2708,2.426172,0.8567819,,,,,,,,4336946.333
,,6845,,292.0415,11.14536,0.8371522,,,,,,,,18565.9625
,,6846,,292.0415,10.84521,0.8213025,,,,,,,,18565.9625
,,6847,,240.9471,14.43041,0.8447924,,,,,,,,13735.36423
,,6849,,375.0663,17.20728,0.8414457,,,,,,,,12499.23701
,,6850,,321.0548,14.13107,0.8429882,,,,,,,,13613.99469
,,6852,,176.0836,12.25456,0.8441026,,,,,,,,18271.22419
,,6854,,371.1491,12.99342,0.7945631,,,,,,,,7551.521224
,,6857,,267.0959,11.16472,0.8445774,,,,,,,,11367.26501
,,6859,,154.0121,11.29367,0.8409139,,,,,,,,19029.94323
,,6860,,224.0135,7.753167,0.8341924,,,,,,,,9658.673519
,,6861,,293.1064,7.078506,0.8229656,,,,,,,,9964.063867
,,6864,,330.0822,7.630095,0.8457387,,,,,,,,16569.92178
,,6866,,330.2367,8.003834,0.8412787,,,,,,,,16567.86846
,,6868,,347.1459,7.766173,0.8447004,,,,,,,,15902.81182
,,6872,,321.0769,5.268534,0.8401207,,,,,,,,15179.17031
,,6873,,301.4834,14.66489,0.8398626,,,,,,,,8531.449479
,,6874,,243.9917,12.24476,0.8431401,,,,,,,,15088.97949
,,6875,,348.029,10.5541,0.8425206,,,,,,,,15440.02324
,,6876,,412.2201,11.27434,0.8482111,,,,,,,,11930.48981
,,6877,,361.1105,16.91878,0.8386276,,,,,,,,13239.73457
,,6880,,163.848,8.813233,0.8447371,,,,,,,,14990.33324
,,6881,,435.152,7.948383,0.8431342,,,,,,,,18360.82467
,,6882,,257.187,8.121463,0.8444644,,,,,,,,17529.60703
,,6883,,277.0393,16.22592,0.8230156,,,,,,,,15167.42135
,,6884,,178.0542,11.99361,0.842716,,,,,,,,19083.89284
,,6886,,178.0801,7.174122,0.8293214,,,,,,,,13705.19632
,,6887,,105.0323,13.48869,0.8255386,,,,,,,,11950.33398
,,6888,,190.1084,9.82414,0.8363264,,,,,,,,16733.49349
,,6889,,190.1084,9.304562,0.825748,,,,,,,,13202.81862
,,6891,,203.5581,2.257028,0.8265116,,,,,,,,13315.00661
,,6893,,569.2015,2.093034,0.8405803,,,,,,,,10828.43525
,,6894,,302.9477,14.43688,0.8344396,,,,,,,,17084.89277
,,6895,,208.0284,9.271935,0.8460807,,,,,,,,15762.83268
,,6897,,307.957,2.957094,0.8451625,,,,,,,,12116.22725
,,6898,,282.0005,11.78609,0.8455089,,,,,,,,16409.73203
,,6899,,146.9729,13.38139,0.8405766,,,,,,,,156397.5669
,,6900,,254.0962,12.17947,0.8418723,,,,,,,,14802.77106
,,6902,,111.1443,5.291183,0.8452389,,,,,,,,11717.94819
