ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
144983,159252,23997,4332,5267,-0.1269337113830624,Adduct,H-1Na1,1,0,C13Ca1H17N1O7,C13Ca1H16N1Na1O7,88189,0.5,0,NA,NA,0.5,1
6895,151678,23998,465,4758,-0.4038955951941124,Adduct,H-1Na1,1,0,C10H17N3O8S1,C10H16N3Na1O8S1,88199,0.5,0,NA,NA,0.5,1
137756,147574,23999,3941,4491,-0.12623409145737496,Adduct,H-1Na1,1,0,C9H21K1N1O8P1,C9H20K1N1Na1O8P1,88219,0.5,0,NA,NA,0.5,1
1198,112805,24000,129,2918,0.6980835998825197,Adduct,H-1Na1,1,0,C12H22O11,C12H21Na1O11,88244,0.5,0,NA,NA,0.5,1
154819,141483,24001,4992,4136,0.4222769195783757,Adduct,H-1Na1,1,0,C12H17N5O7,C12H16N5Na1O7,88250,0.5,0,NA,NA,0.5,1
133863,158312,24003,3715,5194,-0.39728658032050107,Adduct,H-1Na1,1,0,C13H17N1Na2O7,C13H16N1Na3O7,88273,0.5,0,NA,NA,0.5,1
144079,162890,24004,4260,5578,-0.39620168932245536,Adduct,H-1Na1,1,0,C10H20Na2O10,C10H19Na3O10,88293,0.5,0,NA,NA,0.5,1
137983,155917,24005,3956,5109,-0.12451135483601967,Adduct,H-1Na1,1,0,C10H14N6O8,C10H13N6Na1O8,88311,0.5,0,NA,NA,0.5,1
1168,16095,24006,126,832,0.14632739655380145,Adduct,H-1Na1,1,0,C12H28N8O4,C12H27N8Na1O4,88325,0.5,0,NA,NA,0.5,1
131326,158649,24008,3545,5229,0.1459817696026194,Adduct,H-1Na1,1,0,C12H16N5Na1O6,C12H15N5Na2O6,88351,0.5,0,NA,NA,0.5,1
53461,146330,24009,1752,4405,0.14593430226396834,Adduct,H-1Na1,1,0,[15]N1C12H28N7O4,[15]N1C12H27N7Na1O4,88375,0.5,0,NA,NA,0.5,1
9228,91000,24010,600,2456,-0.12345833263397585,Adduct,H-1Na1,1,0,[13]C1C11H28N8O4,[13]C1C11H27N8Na1O4,88378,0.5,0,NA,NA,0.5,1
128568,145099,24011,3349,4344,0.14559569251903365,Adduct,H-1Na1,1,0,C12H15N4Na1O7,C12H14N4Na2O7,88385,0.5,0,NA,NA,0.5,1
585,9344,24012,76,606,-0.391830383346529,Adduct,H-1Na1,1,0,C12H26N6O6,C12H25N6Na1O6,88404,0.5,0,NA,NA,0.5,1
5538,74299,24013,374,2229,-0.12280725784597839,Adduct,H-1Na1,1,0,[13]C1C11H26N6O6,[13]C1C11H25N6Na1O6,88410,0.5,0,NA,NA,0.5,1
130819,159180,24014,3519,5264,-0.3898695822242387,Adduct,H-1Na1,1,0,C11H13N4Na1O8,C11H12N4Na2O8,88418,0.5,0,NA,NA,0.5,1
120252,155693,24015,3104,5076,0.1444409133810577,Adduct,H-1Na1,1,0,C10H12N5Na1O8,C10H11N5Na2O8,88452,0.5,0,NA,NA,0.5,1
9282,69951,24016,605,2164,0.14334279696026034,Adduct,H-1Na1,1,0,C7H11K3O9,C7H10K3Na1O9,88477,0.5,0,NA,NA,0.5,1
25119,129552,24017,1164,3428,0.6690599502772318,Adduct,H-1Na1,1,0,C6H9K3O10,C6H8K3Na1O10,88551,0.5,0,NA,NA,0.5,1
24705,49662,24019,1155,1695,0.6487176082223053,Adduct,H-1Na1,1,0,C2H5K3O10S2,C2H4K3Na1O10S2,88608,0.5,0,NA,NA,0.5,1
159180,144414,24020,5264,4282,0.3892944526488044,Adduct,H-1Na1,1,0,C11H12N4Na2O8,C11H11N4Na3O8,88650,0.5,0,NA,NA,0.5,1
29427,113490,24022,1266,2954,0.13206874652193004,Adduct,H-1Na1,1,0,C19H32O6S1,C19H31Na1O6S1,88684,0.5,0,NA,NA,0.5,1
12788,127929,24023,716,3329,-0.3538387606572129,Adduct,H-1Na1,1,0,C13H27K1N4O7,C13H26K1N4Na1O7,88701,0.5,0,NA,NA,0.5,1
346,93022,24025,48,2529,0.599291312485406,Adduct,H-1Na1,1,0,C14H26O13,C14H25Na1O13,88769,0.5,0,NA,NA,0.5,1
52642,134315,24026,1730,3736,0.36344860729464984,Adduct,H-1Na1,1,0,C20H34O6S1,C20H33Na1O6S1,88780,0.5,0,NA,NA,0.5,1
3128,156360,24027,228,5144,0.3626507905706126,Adduct,H-1Na1,1,0,[13]C1C13H26O13,[13]C1C13H25Na1O13,88794,0.5,0,NA,NA,0.5,1
9122,150563,24028,597,4668,0.127167110282535,Adduct,H-1Na1,1,0,C9H14N2O12P2,C9H13N2Na1O12P2,88816,0.5,0,NA,NA,0.5,1
3523,83298,24029,263,2334,0.3617869232951572,Adduct,H-1Na1,1,0,C13H29N2O10P1,C13H28N2Na1O10P1,88863,0.5,0,NA,NA,0.5,1
6417,143328,24031,454,4230,-0.3389582945863136,Adduct,H-1Na1,1,0,C14H32N8O6,C14H31N8Na1O6,88905,0.5,0,NA,NA,0.5,1
4905,147926,24033,342,4512,-0.10206599886422839,Adduct,H-1Na1,1,0,C10H15N5O10P2,C10H14N5Na1O10P2,88921,0.5,-0.2584500000000034,NA,NA,0.2415499999999966,1
29563,154618,24035,1273,4979,0.11723458089561652,Adduct,H-1Na1,1,0,C14H25K1O13,C14H24K1Na1O13,88965,0.5,0,NA,NA,0.5,1
22834,144363,24036,1118,4279,-0.31360608873553447,Adduct,H-1Na1,1,0,C10H15N5O11P2,C10H14N5Na1O11P2,89002,0.5,0,NA,NA,0.5,1
12145,127189,24037,704,3317,-0.5165661217875469,Adduct,H-1Na1,1,0,C9H14K4O11,C9H13K4Na1O11,89057,0.5,0,NA,NA,0.5,1
158118,158947,24038,5170,5254,-0.09627740884249733,Adduct,H-1Na1,1,0,C16H14N4O8S2,C16H13N4Na1O8S2,89243,0.5,0,NA,NA,0.5,1
49458,97929,24039,1691,2667,0.10875548167464912,Adduct,H-1Na1,1,0,C21H24N4O5S2,C21H23N4Na1O5S2,89246,0.5,0,NA,NA,0.5,1
92225,154535,24040,2495,4967,0.5033425813320601,Adduct,H-1Na1,1,0,C9H16N3O14P3,C9H15N3Na1O14P3,89360,0.5,0,NA,NA,0.5,1
16149,100664,24041,839,2707,0.10706816671949757,Adduct,H-1Na1,1,0,C9H15N2O15P3,C9H14N2Na1O15P3,89363,0.5,0,NA,NA,0.5,1
9517,126559,24042,619,3290,-0.47260565079012384,Adduct,H-1Na1,1,0,C24H34O7S2,C24H33Na1O7S2,89365,0.5,0,NA,NA,0.5,1
4763,149973,24043,330,4647,-0.4708497280033768,Adduct,H-1Na1,1,0,C16H29K1O15,C16H28K1Na1O15,89382,0.5,0,NA,NA,0.5,1
3942,72388,24044,289,2213,0.29145126777160624,Adduct,H-1Na1,1,0,C10H16N5O13P3,C10H15N5Na1O13P3,89428,0.5,0,NA,NA,0.5,1
146765,148651,24047,4433,4555,0.992882463660441,Adduct,H-1Na1,1,0,C20H24N8O10,C20H23N8Na1O10,89440,0.5,0,NA,NA,0.5,1
129160,118720,24048,3394,3015,0.270831800873434,Adduct,H-1Na1,1,0,C28Cl1H40N4O5,C28Cl1H39N4Na1O5,89448,0.5,0,NA,NA,0.5,1
148651,162386,24050,4555,5542,-0.4237510793813107,Adduct,H-1Na1,1,0,C20H23N8Na1O10,C20H22N8Na2O10,89473,0.5,0,NA,NA,0.5,1
2515,124612,24051,176,3266,-0.07793524425691084,Adduct,H-1Na1,1,0,C15H24N2O17P2,C15H23N2Na1O17P2,89553,0.5,0,NA,NA,0.5,1
25624,146647,24052,1197,4427,-0.40677383859242794,Adduct,H-1Na1,1,0,C20H46N12O8,C20H45N12Na1O8,89563,0.5,0,NA,NA,0.5,1
28457,159673,24053,1252,5321,-0.7353064588298658,Adduct,H-1Na1,1,0,C19H44N12O9,C19H43N12Na1O9,89575,0.5,0,NA,NA,0.5,1
7332,141701,24054,499,4152,0.08638927953809952,Adduct,H-1Na1,1,0,C16H25N5O16P2,C16H24N5Na1O16P2,89582,0.5,0,NA,NA,0.5,1
25517,97306,24055,1191,2649,0.5628230266548825,Adduct,H-1Na1,1,0,C20H46N7O12P1,C20H45N7Na1O12P1,89587,0.5,0,NA,NA,0.5,1
816,27156,24056,92,1240,0.08542543915330825,Adduct,H-1Na1,1,0,C20H32N6O12S2,C20H31N6Na1O12S2,89638,0.5,0,NA,NA,0.5,1
4282,100098,24057,305,2696,-0.2296019116203212,Adduct,H-1Na1,1,0,[13]C1C19H32N6O12S2,[13]C1C19H31N6Na1O12S2,89654,0.5,0,NA,NA,0.5,1
12705,142999,24058,715,4221,0.08515749172331481,Adduct,H-1Na1,1,0,[34]S1C20H32N6O12S1,[34]S1C20H31N6Na1O12S1,89732,0.5,-0.30435000000000656,NA,NA,0.19564999999999344,1
13663,130228,24059,756,3477,-0.06818850758091341,Adduct,H-1Na1,1,0,C20H31K1N6O12S2,C20H30K1N6Na1O12S2,89791,0.5,0,NA,NA,0.5,1
29487,131839,24060,1271,3581,0.0754022910150287,Adduct,H-1Na1,1,0,C24H56N16O8,C24H55N16Na1O8,89804,0.5,0,NA,NA,0.5,1
56226,150224,24061,1851,4667,-1.2919197721812994,Adduct,H-1Na1,1,0,C22H35K1N6O14S2,C22H34K1N6Na1O14S2,89810,0.5,0,NA,NA,0.5,1
85568,55917,24108,2377,1829,0.35069052385633004,Adduct,B1H-1O1,1,1,C10H15N5O4,B1C10H14N5O5,89967,0.5,0,NA,NA,0.5,1
69873,149786,24142,2154,4630,0.7092609296717275,Adduct,C1H1N1,1,0,C4H7N1O1,C5H8N2O1,90805,0.5,0,NA,NA,0.5,1
119833,20223,24146,3084,1012,3.0023431450231572,Adduct,C1H1N1,1,0,[13]C1C2H7N1O3,[13]C1C3H8N2O3,90814,0.5,0,NA,NA,0.5,1
128711,11644,24147,3357,683,-0.0038609410718751687,Adduct,C1H1N1,1,0,[13]C1C2H6O4,[13]C1C3H7N1O4,90815,0.5,0,NA,NA,0.5,1
155486,56566,24149,5045,1862,-0.7443437732141949,Adduct,C1H1N1,1,0,[18]O1C3H6O3,[18]O1C4H7N1O3,90817,0.5,0,NA,NA,0.5,1
172,68410,24151,31,2084,-0.6976028367904522,Adduct,C1H1N1,1,0,C5H11N1O2,C6H12N2O2,90821,0.5,-0.45125000000000526,NA,NA,0.04874999999999474,1
3275,13769,24161,236,766,-0.6279021236490105,Adduct,C1H1N1,1,0,C5H11N1O3,C6H12N2O3,90846,0.5,0,NA,NA,0.5,1
237,14354,24163,39,786,-0.6242072126367398,Adduct,C1H1N1,1,0,C4H6O5,C5H7N1O5,90852,0.5,-0.4407500000000031,NA,NA,0.059249999999996916,1
46749,135832,24164,1674,3815,-0.6239909906403668,Adduct,C1H1N1,1,0,[13]C1C4H11N1O3,[13]C1C5H12N2O3,90855,0.5,0,NA,NA,0.5,1
2975,130010,24166,215,3464,-0.003026573056787604,Adduct,C1H1N1,1,0,C3H5K1O4,C4H6K1N1O4,90857,0.5,-0.3948499999999999,NA,NA,0.10515000000000008,1
161986,16112,24174,5506,833,-0.5490831538851197,Adduct,C1H1N1,1,0,C6H8N2O3,C7H9N3O3,90873,0.5,0,NA,NA,0.5,1
2740,63227,24184,196,1994,-0.0025865891919244384,Adduct,C1H1N1,1,0,C7H11N1O4,C8H12N2O4,90894,0.5,0,NA,NA,0.5,1
14566,112846,24186,800,2922,-0.4998104196564357,Adduct,C1H1N1,1,0,C7H14N2O3,C8H15N3O3,90905,0.5,0,NA,NA,0.5,1
886,105027,24192,103,2809,0.9775821196124449,Adduct,C1H1N1,1,0,C6H11N1O3S1,C7H12N2O3S1,90927,0.5,-0.2718599999999993,NA,NA,0.22814000000000068,1
12514,135244,24195,709,3777,0.48743459034556214,Adduct,C1H1N1,1,0,[13]C1C5H12N2O4,[13]C1C6H13N3O4,90936,0.5,0,NA,NA,0.5,1
6797,56029,24197,462,1834,-0.0024526635076199442,Adduct,C1H1N1,1,0,C4Cr1H8N2O3,C5Cr1H9N3O3,90946,0.5,-0.2845500000000012,NA,NA,0.2154499999999988,1
62162,52610,24200,1942,1727,0.4647484606559078,Adduct,C1H1N1,1,0,C5H10N1Na1O5,C6H11N2Na1O5,90959,0.5,0,NA,NA,0.5,1
53194,1817,24204,1736,167,-0.4629878065774176,Adduct,C1H1N1,1,0,C7H14N2O4,C8H15N3O4,90969,0.5,0,NA,NA,0.5,1
151140,148825,24205,4715,4561,-0.4608578592388429,Adduct,C1H1N1,1,0,[13]C1C6H14N2O4,[13]C1C7H15N3O4,90973,0.5,0,NA,NA,0.5,1
149567,20887,24206,4608,1069,-0.46082194164073664,Adduct,C1H1N1,1,0,C8H17N1O4,C9H18N2O4,90979,0.5,0,NA,NA,0.5,1
158179,149766,24207,5177,4628,0.9024502417243536,Adduct,C1H1N1,1,0,C6H11O5P1,C7H12N1O5P1,90983,0.5,0,NA,NA,0.5,1
6153,113519,24209,418,2956,-0.0023094379038428327,Adduct,C1H1N1,1,0,C8H11N3O3,C9H12N4O3,90996,0.5,0,NA,NA,0.5,1
139793,160167,24225,4038,5367,-0.0020861535018046992,Adduct,C1H1N1,1,0,C6H11N3O6,C7H12N4O6,91067,0.5,-0.4253599999999924,NA,NA,0.07464000000000759,1
28569,100671,24235,1261,2709,-0.0019821213729681163,Adduct,C1H1N1,1,0,C8H14N2O6,C9H15N3O6,91117,0.5,-0.3791999999999973,NA,NA,0.12080000000000268,1
40259,74273,24236,1549,2228,-0.3737122129598766,Adduct,C1H1N1,1,0,C5H8K2O6,C6H9K2N1O6,91126,0.5,-0.2983000000000047,NA,NA,0.20169999999999533,1
140500,155428,24244,4061,5039,0.36034935603004153,Adduct,C1H1N1,1,0,C10H12N1Na1O5,C11H13N2Na1O5,91175,0.5,-0.3283600000000053,NA,NA,0.17163999999999469,1
777,48374,24246,89,1682,-0.0018287965049875838,Adduct,C1H1N1,1,0,C6H10K2O6,C7H11K2N1O6,91192,0.5,-0.2662000000000031,NA,NA,0.2337999999999969,1
131537,162506,24251,3558,5552,1.396534045142492,Adduct,C1H1N1,1,0,C6H10N3Na1O7,C7H11N4Na1O7,91226,0.5,0,NA,NA,0.5,1
