id,mz,rt,rtmin,rtmax,n_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
243,851.5483,1.67,1.55,1.69,1200,F3035.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
188,851.5961,1.64,1.55,2.61,5800,F3036.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
207,852.607,1.65,1.53,2.68,14000,F3037.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
3561,852.9481,14.57,14.17,14.85,60000,F3038.png,TRUE,FALSE,FALSE,60000,FALSE,FALSE,FALSE
1727,852.9715,9.85,9.83,10.04,1800,F3039.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2951,853.0883,14.35,14.21,14.41,1600,F3040.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1920,853.1319,10.23,10.19,10.29,1500,F3041.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
189,853.6103,1.64,1.55,2.11,6100,F3042.png,FALSE,TRUE,FALSE,6100,FALSE,FALSE,FALSE
3369,853.9505,14.5,14.2,14.82,14000,F3043.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
3291,854.0132,14.47,14.33,14.62,3300,F3044.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
3292,854.5167,14.47,14.38,14.5,1100,F3045.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
514,854.5995,1.89,1.85,2.51,5400,F3046.png,FALSE,TRUE,FALSE,5400,FALSE,FALSE,FALSE
3515,854.9475,14.55,14.21,14.84,15000,F3047.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
2891,854.9995,14.31,14.27,14.35,1200,F3048.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
2056,855.2726,10.45,10.39,10.59,12000,F3049.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
444,855.5024,1.72,1.64,1.87,1600,F3050.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
445,855.6058,1.72,1.56,1.83,3300,F3051.png,FALSE,TRUE,FALSE,3300,FALSE,FALSE,FALSE
3370,855.949,14.5,14.3,14.75,2500,F3052.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2057,856.2748,10.45,10.4,10.53,3000,F3053.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
724,856.5947,2.36,2.31,2.46,1000,F3054.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
3808,856.837,14.71,14.66,14.75,1100,F3055.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2663,856.8659,12.6,12.5,12.71,1900,F3056.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3562,856.9445,14.57,14.24,14.76,4400,F3057.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
2134,857.3473,10.62,10.56,10.67,1400,F3058.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
396,857.5162,1.71,1.61,2.49,9800,F3059.png,TRUE,FALSE,FALSE,9800,FALSE,FALSE,FALSE
742,857.5171,2.87,2.49,3,1500,F3060.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
3602,857.9471,14.38,14.32,14.48,1300,F3061.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
2975,858.0091,14.36,14.25,14.63,7800,F3062.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
397,858.5198,1.71,1.6,2.18,4800,F3063.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
3832,858.8577,14.73,14.66,14.84,1600,F3064.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2952,859.0098,14.35,14.31,14.38,1600,F3065.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
398,859.5285,1.71,1.61,2.09,3500,F3066.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
168,860.5335,1.62,1.52,2.29,7300,F3067.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
809,860.5999,2.92,2.79,3.05,8300,F3068.png,TRUE,FALSE,FALSE,8300,FALSE,FALSE,FALSE
3628,860.935,14.59,14.16,14.84,18000,F3069.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
2920,860.9909,14.33,14.18,14.51,5900,F3070.png,TRUE,FALSE,FALSE,5900,FALSE,FALSE,FALSE
399,861.5411,1.71,1.53,2.23,5300,F3071.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
810,861.6025,2.92,2.86,3.01,4200,F3072.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
3603,861.9384,14.58,14.21,14.82,4400,F3073.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
2921,862.0005,14.33,14.21,14.66,6400,F3074.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
1884,862.3665,10.12,10.03,10.19,2000,F3075.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3330,862.505,14.48,14.28,14.53,1800,F3076.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
344,862.555,1.7,1.55,2.64,6300,F3077.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
811,862.6072,2.92,2.88,2.96,1600,F3078.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3748,862.8442,14.66,14.47,14.82,1600,F3079.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3693,862.9372,14.63,14.28,14.82,4100,F3080.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
2987,862.9957,14.37,14.22,14.56,2100,F3081.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
400,863.5602,1.71,1.56,2.12,3000,F3082.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2128,864.2766,10.59,10.47,10.64,3000,F3083.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
208,864.5734,1.65,1.53,2.59,27000,F3084.png,TRUE,FALSE,FALSE,27000,FALSE,FALSE,FALSE
2527,864.642,11.93,11.89,12.03,3500,F3085.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
3563,864.9321,14.57,14.47,14.76,2600,F3086.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2953,865.0255,14.35,14.28,14.4,1100,F3087.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2270,865.1156,11.06,11,11.21,6400,F3088.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
2533,865.1438,11.94,11.89,11.98,2300,F3089.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
7,865.5011,1.51,1.43,1.88,6000,F3090.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
226,865.5767,1.66,1.55,2.61,14000,F3091.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
2528,865.643,11.93,11.9,11.98,1200,F3092.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3293,865.9967,14.47,14.25,14.66,7300,F3093.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
2263,866.1168,11.05,11.02,11.11,1500,F3094.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2575,866.1224,12.11,11.98,12.21,1900,F3095.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2247,866.3531,10.99,10.85,11.13,9100,F3096.png,TRUE,FALSE,FALSE,9100,FALSE,FALSE,FALSE
401,866.5864,1.71,1.53,2.11,49000,F3097.png,TRUE,FALSE,FALSE,49000,FALSE,FALSE,FALSE
2244,866.8553,10.98,10.85,11.12,8200,F3098.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
3052,866.9967,14.4,14.34,14.57,1900,F3099.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2245,867.3565,10.98,10.87,11.09,3900,F3100.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
169,867.5407,1.62,1.55,1.97,12000,F3101.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
209,867.591,1.65,1.53,2.68,20000,F3102.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
2239,867.8579,10.96,10.91,11.05,1200,F3103.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
244,868.5458,1.67,1.6,1.69,4700,F3104.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
190,868.6015,1.64,1.53,3.22,27000,F3105.png,TRUE,FALSE,FALSE,27000,FALSE,FALSE,FALSE
3564,868.922,14.57,14.17,14.86,32000,F3106.png,TRUE,FALSE,FALSE,32000,FALSE,FALSE,FALSE
2441,869.0397,11.71,11.65,11.75,1200,F3107.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2976,869.0608,14.36,14.23,14.46,1600,F3108.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1990,869.1173,10.33,10.28,10.37,1800,F3109.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
170,869.6055,1.62,1.53,2.47,12000,F3110.png,FALSE,TRUE,FALSE,12000,FALSE,FALSE,FALSE
3604,869.9243,14.58,14.27,14.82,7100,F3111.png,TRUE,FALSE,FALSE,7100,FALSE,FALSE,FALSE
3166,869.9893,14.44,14.23,14.69,7800,F3112.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
2988,870.4912,14.37,14.27,14.63,2500,F3113.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
345,870.6142,1.7,1.55,1.89,8000,F3114.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
3538,870.9203,14.56,14.28,14.85,11000,F3115.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
1282,871.1216,8.74,8.64,8.82,2900,F3116.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
402,871.5394,1.71,1.66,1.76,1600,F3117.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
119,871.619,1.6,1.57,2,2800,F3118.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
3652,871.9254,14.61,14.55,14.74,1700,F3119.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
403,872.5639,1.71,1.6,1.89,3000,F3120.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
148,872.6322,1.61,1.56,1.86,2800,F3121.png,FALSE,TRUE,FALSE,2800,FALSE,FALSE,FALSE
3694,872.9201,14.63,14.45,14.77,2800,F3122.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
286,873.5679,1.69,1.64,1.78,1400,F3123.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3331,873.983,14.48,14.23,14.69,4900,F3124.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
1802,874.0928,9.93,9.84,9.99,4800,F3125.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
3403,874.4848,14.51,14.33,14.61,1600,F3126.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
446,874.5885,1.72,1.57,1.89,2000,F3127.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
812,874.6162,2.92,2.87,2.99,2100,F3128.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3104,874.9396,14.42,14.21,14.63,2700,F3129.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3167,874.9814,14.44,14.31,14.63,1800,F3130.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1814,875.0941,9.94,9.88,9.96,1300,F3131.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2529,875.6321,11.93,11.91,12.02,1800,F3132.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1815,876.0892,9.94,9.87,9.98,1600,F3133.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
914,876.4103,3.06,3.01,3.22,1300,F3134.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
191,876.6073,1.64,1.55,2.1,4300,F3135.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
3695,876.9091,14.63,14.17,14.84,7700,F3136.png,TRUE,FALSE,FALSE,7700,FALSE,FALSE,FALSE
3133,876.9653,14.43,14.17,14.79,8000,F3137.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
1302,877.1375,8.78,8.64,8.83,2200,F3138.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
2047,877.2541,10.42,10.4,10.5,1200,F3139.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
171,877.6094,1.62,1.56,2.06,1900,F3140.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
3749,877.9125,14.66,14.47,14.81,2300,F3141.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3253,877.9741,14.46,14.21,14.75,8800,F3142.png,TRUE,FALSE,FALSE,8800,FALSE,FALSE,FALSE
2084,878.3077,10.49,10.45,10.62,9100,F3143.png,TRUE,FALSE,FALSE,9100,FALSE,FALSE,FALSE
3214,878.4779,14.45,14.28,14.59,2400,F3144.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
617,878.6117,2.04,1.87,2.06,1800,F3145.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
149,878.62,1.61,1.56,1.64,3100,F3146.png,FALSE,TRUE,FALSE,3100,FALSE,FALSE,FALSE
2670,878.8377,12.63,12.54,12.7,1300,F3147.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3674,878.9715,14.62,14.59,14.71,1900,F3148.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3053,878.97260000000006,14.4,14.25,14.57,3400,F3149.png,FALSE,TRUE,FALSE,3400,FALSE,FALSE,FALSE
3054,879.042,14.4,14.18,14.79,120000,F3150.png,TRUE,FALSE,FALSE,120000,FALSE,FALSE,FALSE
2092,879.3104,10.5,10.46,10.57,2200,F3151.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
227,879.6212,1.66,1.56,1.72,1500,F3152.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3011,880.0451,14.38,14.2,14.74,28000,F3153.png,TRUE,FALSE,FALSE,28000,FALSE,FALSE,FALSE
3710,880.9069,14.64,14.57,14.75,1500,F3154.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3012,881.0462,14.38,14.21,14.64,7500,F3155.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
2271,881.0832,11.06,11.02,11.13,1400,F3156.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
346,881.5158,1.7,1.61,1.97,2100,F3157.png,FALSE,TRUE,FALSE,2100,FALSE,FALSE,FALSE
3404,881.9711,14.51,14.22,14.68,4700,F3158.png,TRUE,FALSE,FALSE,4700,FALSE,FALSE,FALSE
3254,882.4725,14.46,14.37,14.56,1500,F3159.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
404,882.5195,1.71,1.65,1.81,1100,F3160.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
405,882.5859,1.71,1.69,1.94,1900,F3161.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
3105,882.9772,14.42,14.32,14.51,1900,F3162.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
347,883.5317,1.7,1.57,2.55,15000,F3163.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
752,883.5326,2.88,2.55,3.04,2000,F3164.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
2559,884.1483,12.03,11.92,12.1,2700,F3165.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
348,884.5357,1.7,1.59,2.61,7500,F3166.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
753,884.5364,2.88,2.61,2.98,1100,F3167.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
3675,884.8961,14.62,14.38,14.84,13000,F3168.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2829,884.898,14.23,14.18,14.27,1200,F3169.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
2837,884.9541,14.25,14.17,14.37,2000,F3170.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
349,885.5458,1.7,1.58,2.55,12000,F3171.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
763,885.5464,2.89,2.55,3.04,1700,F3172.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3765,885.8979,14.67,14.47,14.82,2700,F3173.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3255,885.9627,14.46,14.21,14.71,5000,F3174.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
3429,886.4659,14.52,14.28,14.62,2100,F3175.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
406,886.551,1.71,1.57,2.44,6400,F3176.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
813,886.6153,2.92,2.86,3.03,5100,F3177.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
3653,886.8929,14.61,14.43,14.77,5500,F3178.png,TRUE,FALSE,FALSE,5500,FALSE,FALSE,FALSE
3462,886.9581,14.53,14.26,14.67,3100,F3179.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
2989,887.029,14.37,14.23,14.59,5100,F3180.png,TRUE,FALSE,FALSE,5100,FALSE,FALSE,FALSE
2264,887.0968,11.05,11.01,11.09,1600,F3181.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3256,887.531,14.46,14.3,14.54,2000,F3182.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
407,887.558,1.71,1.58,2.07,3100,F3183.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
814,887.6181,2.92,2.88,2.99,2600,F3184.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
3013,888.0308,14.38,14.33,14.48,1200,F3185.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
408,888.5717,1.71,1.56,2.28,3900,F3186.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
815,888.6302,2.92,2.85,3.06,8000,F3187.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
3796,888.8885,14.69,14.59,14.78,1400,F3188.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
409,889.5751,1.71,1.57,2.05,1800,F3189.png,FALSE,TRUE,FALSE,1800,FALSE,FALSE,FALSE
816,889.6333,2.92,2.87,3.01,4000,F3190.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
3332,889.9568,14.48,14.23,14.67,4100,F3191.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
3605,890.4597,14.58,14.51,14.62,1400,F3192.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
172,890.5885,1.62,1.53,2.64,18000,F3193.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
3134,890.9144,14.43,14.22,14.72,3200,F3194.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
2977,891.0245,14.36,14.24,14.55,3900,F3195.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
1986,891.1003,10.32,10.29,10.37,1100,F3196.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
192,891.5917,1.64,1.53,2.59,9300,F3197.png,TRUE,FALSE,FALSE,9300,FALSE,FALSE,FALSE
173,892.6021,1.62,1.53,2.61,15000,F3198.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
3750,892.8828,14.66,14.46,14.84,3900,F3199.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
3539,892.9392,14.56,14.18,14.81,6600,F3200.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
120,893.6063,1.6,1.55,2.72,6800,F3201.png,TRUE,FALSE,FALSE,6800,FALSE,FALSE,FALSE
3565,893.9484,14.57,14.22,14.76,5400,F3202.png,TRUE,FALSE,FALSE,5400,FALSE,FALSE,FALSE
150,894.615,1.61,1.55,2.68,7400,F3203.png,TRUE,FALSE,FALSE,7400,FALSE,FALSE,FALSE
3405,894.946,14.51,14.34,14.77,3200,F3204.png,FALSE,TRUE,FALSE,3200,FALSE,FALSE,FALSE
3215,895.0157,14.45,14.18,14.82,130000,F3205.png,TRUE,FALSE,FALSE,130000,FALSE,FALSE,FALSE
3333,895.5179,14.48,14.31,14.58,2300,F3206.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
210,895.6206,1.65,1.55,1.96,3000,F3207.png,FALSE,TRUE,FALSE,3000,FALSE,FALSE,FALSE
3334,896.0188,14.48,14.2,14.78,34000,F3208.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
1816,896.074,9.94,9.84,10,3500,F3209.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
121,896.6265,1.6,1.56,1.77,1700,F3210.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
2922,896.9229,14.33,14.18,14.67,3800,F3211.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3294,897.0169,14.47,14.2,14.78,18000,F3212.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
3540,897.9432,14.56,14.22,14.71,3500,F3213.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
3168,898.0191,14.44,14.25,14.67,3500,F3214.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1817,898.072,9.94,9.85,9.98,1300,F3215.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
410,898.5786,1.71,1.6,1.9,2200,F3216.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3106,899.0111,14.42,14.23,14.63,9200,F3217.png,TRUE,FALSE,FALSE,9200,FALSE,FALSE,FALSE
3014,899.5111,14.38,14.25,14.55,2900,F3218.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
447,899.5781,1.72,1.66,1.8,1100,F3219.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3015,900.011,14.38,14.31,14.51,1900,F3220.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
448,900.5919,1.72,1.58,2.06,2600,F3221.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2706,900.7909,12.97,12.56,13.7,2100,F3222.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3728,900.8698,14.65,14.51,14.85,3500,F3223.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2877,900.9278,14.3,14.18,14.68,2100,F3224.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3516,901.9371,14.55,14.21,14.76,2800,F3225.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
411,902.6045,1.71,1.61,1.85,1200,F3226.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3846,902.8646,14.74,14.57,14.83,2000,F3227.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3566,902.9346,14.57,14.46,14.72,1900,F3228.png,FALSE,TRUE,FALSE,1900,FALSE,FALSE,FALSE
3055,903.0029,14.4,14.17,14.78,78000,F3229.png,TRUE,FALSE,FALSE,78000,FALSE,FALSE,FALSE
3295,903.5056,14.47,14.25,14.61,2300,F3230.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3016,904.0059,14.38,14.18,14.72,19000,F3231.png,TRUE,FALSE,FALSE,19000,FALSE,FALSE,FALSE
667,904.5511,2.05,2,2.57,1700,F3232.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3017,905.0046,14.38,14.2,14.65,6000,F3233.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
3567,905.9329,14.57,14.46,14.72,2300,F3234.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2923,906.0072,14.33,14.31,14.41,1200,F3235.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2560,906.1312,12.03,11.98,12.09,1000,F3236.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3711,906.8904,14.64,14.3,14.77,2100,F3237.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3463,906.9344,14.53,14.45,14.59,1500,F3238.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3257,906.9979,14.46,14.24,14.65,8500,F3239.png,TRUE,FALSE,FALSE,8500,FALSE,FALSE,FALSE
3296,907.4988,14.47,14.28,14.61,3300,F3240.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
3335,907.9978,14.48,14.43,14.62,2200,F3241.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3857,908.8572,14.75,14.63,14.85,1900,F3242.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3568,908.9127,14.57,14.22,14.83,5000,F3243.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
3654,909.9217,14.61,14.44,14.78,3200,F3244.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3751,910.915,14.66,14.4,14.78,2400,F3245.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
3371,910.9898,14.5,14.2,14.83,78000,F3246.png,TRUE,FALSE,FALSE,78000,FALSE,FALSE,FALSE
2954,911.1284,14.35,14.21,14.46,2800,F3247.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
3258,911.4915,14.46,14.25,14.62,2900,F3248.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3336,911.9924,14.48,14.21,14.81,20000,F3249.png,TRUE,FALSE,FALSE,20000,FALSE,FALSE,FALSE
174,912.5725,1.62,1.56,2.05,2600,F3250.png,FALSE,TRUE,FALSE,2600,FALSE,FALSE,FALSE
817,912.6293,2.92,2.88,2.98,1600,F3251.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3056,912.8977,14.4,14.2,14.76,4000,F3252.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
3464,912.9895,14.53,14.21,14.81,14000,F3253.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
3606,913.9143,14.58,14.54,14.75,2000,F3254.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3337,913.9923,14.48,14.32,14.73,3000,F3255.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
151,914.5873,1.61,1.55,2.12,2900,F3256.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
818,914.6451,2.92,2.87,3.01,3600,F3257.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3338,914.9844,14.48,14.23,14.71,7700,F3258.png,TRUE,FALSE,FALSE,7700,FALSE,FALSE,FALSE
3077,915.4854,14.41,14.26,14.65,2300,F3259.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
122,915.591,1.6,1.55,1.87,1300,F3260.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
