ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_chromatogram_artifact,score_inten_isotope,score_MS2_library_fragment,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
30601,30576,138,1746,1745,-0.08560621525544986,Natural_abundance,[10]B1B-1,1,0,B1C12H23O12,[10]B1C12H23O12,97,1,0,-0.01999904508977561,,,,0.980001,1
45689,45670,139,2393,2392,-0.08607622381822623,Natural_abundance,[10]B1B-1,1,0,B1C12H21O12,[10]B1C12H21O12,105,1,0,-0.24127700241060457,,,,0.758723,1
39367,39012,147,2157,2141,-0.6596691672041342,Natural_abundance,[10]B1B-1,1,0,B1C11H17O12,[10]B1C11H17O12,113,1,0,-0.008480761813392225,,,,0.9915192,1
63074,63035,174,3129,3128,0.5708384085205559,Natural_abundance,[10]B1B-1,1,0,B1C6H9O11Si1,[10]B1C6H9O11Si1,126,1,0,-0.018065577937947216,,,,0.9819344,1
23049,22850,184,1458,1451,-1.911628008573666,Natural_abundance,[10]B1B-1,1,0,[13]C1B1C8H15O9,[10]B1[13]C1C8H15O9,136,1,0,-0.02850386828868541,,,,0.9714961,1
23266,23234,185,1466,1465,-0.11404455994846695,Natural_abundance,[10]B1B-1,1,0,B1C9H15O9,[10]B1C9H15O9,145,1,0,-0.0027327783529145014,,,,0.9972672,1
19367,34268,271,1240,1887,-0.17302798990832574,Biotransform,H-1N-1O1,0,0,C3H7N1O2,C3H6O3,180,0,0,,,,,0,0
35218,34268,272,1939,1887,-0.17302798990832574,Biotransform,H-1N-1O1,0,0,C3H7N1O2,C3H6O3,184,0,0,,,,,0,0
31534,16381,281,1770,981,-0.14972025759592875,Biotransform,H-1N-1O1,0,0,C4H9N1O2,C4H8O3,202,0,0,,,,,0,0
31534,19604,282,1770,1255,-0.14972025759592875,Biotransform,H-1N-1O1,0,0,C4H9N1O2,C4H8O3,206,0,0,,,,,0,0
43287,16381,283,2298,981,-0.14972025759592875,Biotransform,H-1N-1O1,0,0,C4H9N1O2,C4H8O3,210,0,0,,,0.1700167971033318,,0.1700168,1
43287,19604,284,2298,1255,-0.14972025759592875,Biotransform,H-1N-1O1,0,0,C4H9N1O2,C4H8O3,214,0,0,,,,,0,0
40810,33465,287,2206,1849,-0.14692528816006503,Biotransform,H-1N-1O1,0,0,C3H7N1O3,C3H6O4,226,0,0,,,,,0,0
40810,35159,288,2206,1933,-0.14692528816006503,Biotransform,H-1N-1O1,0,0,C3H7N1O3,C3H6O4,230,0,0,,,,,0,0
22983,13078,294,1456,759,-0.13423827820030526,Biotransform,H-1N-1O1,0,0,C5H9N1O2,C5H8O3,239,0,0,,,,,0,0
23335,15380,298,1468,896,-0.13194641761433737,Biotransform,H-1N-1O1,0,0,C5H11N1O2,C5H10O3,247,0,0,,,,,0,0
37034,26841,301,2043,1621,0.6700223793890232,Biotransform,H-1N-1O1,0,0,C2H7N1O3S1,C2H6O4S1,255,0,0,,,,,0,0
16079,14715,302,955,843,0.6543074240798313,Biotransform,H-1N-1O1,0,0,C5H8N2S1,C5H7N1O1S1,259,0,0,,,,,0,0
43349,16186,304,2300,964,-0.11980618472968085,Biotransform,H-1N-1O1,0,0,C5H7N1O3,C5H6O4,267,0,0,,,0.15207000149234054,,0.15207,1
43349,61626,305,2300,3061,0.649266268747618,Biotransform,H-1N-1O1,0,0,C5H7N1O3,C5H6O4,271,0,0,,,0.1581982439719508,,0.1581982,1
34457,45398,312,1892,2382,0.6393553515252334,Biotransform,H-1N-1O1,0,0,C5H9N1O3,C5H8O4,283,0,0,,,,,0,0
34457,47203,313,1892,2471,0.6393553515252334,Biotransform,H-1N-1O1,0,0,C5H9N1O3,C5H8O4,287,0,0,,,,,0,0
47084,45398,318,2461,2382,-0.11797727675733374,Biotransform,H-1N-1O1,0,0,C5H9N1O3,C5H8O4,307,0,0,,,,,0,0
47084,47203,319,2461,2471,-0.11797727675733374,Biotransform,H-1N-1O1,0,0,C5H9N1O3,C5H8O4,311,0,0,,,,,0,0
35242,40403,320,1940,2190,0.6393011252018769,Biotransform,H-1N-1O1,0,0,C4H9N3O2,C4H8N2O3,315,0,0,,,,,0,0
40403,33471,322,2190,1851,-0.11709473673398199,Biotransform,H-1N-1O1,0,0,C4H8N2O3,C4H7N1O4,321,0,0,,,,,0,0
21063,14633,356,1347,836,-0.1011599979252063,Biotransform,H-1N-1O1,0,0,C3H7N1O4S1,C3H6O5S1,372,0,0,,,,,0,0
21063,56426,357,1347,2832,-0.1011599979252063,Biotransform,H-1N-1O1,0,0,C3H7N1O4S1,C3H6O5S1,375,0,0,,,,,0,0
42593,14633,358,2272,836,-0.1011599979252063,Biotransform,H-1N-1O1,0,0,C3H7N1O4S1,C3H6O5S1,378,0,0,,,,,0,0
42593,56426,359,2272,2832,-0.1011599979252063,Biotransform,H-1N-1O1,0,0,C3H7N1O4S1,C3H6O5S1,381,0,0,,,,,0,0
15384,65054,361,897,3202,-0.09987627565197935,Biotransform,H-1N-1O1,0,0,C2H5N1O5S1,C2H4O6S1,385,0,0,,,,,0,0
52878,65116,369,2655,3207,-0.7133718898505879,Biotransform,H-1N-1O1,0,0,C5H7N1O5,C5H6O6,401,0,0,,,,,0,0
20857,45800,370,1334,2396,-0.09612911743035349,Biotransform,H-1N-1O1,0,0,C6H11N1O4,C6H10O5,411,0,0,,,0.1239955770186525,,0.1239956,1
22907,45800,371,1453,2396,-0.09612911743035349,Biotransform,H-1N-1O1,0,0,C6H11N1O4,C6H10O5,417,0,0,,,0.1138526257955535,,0.1138526,1
46527,59699,380,2432,2950,-0.09164139821266944,Biotransform,H-1N-1O1,0,0,C3H7N1O5S1,C3H6O6S1,451,0,0,,,,,0,0
33282,18021,386,1838,1150,-0.0889741929499615,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,464,0,0,,,0.16383307813482312,,0.1638331,1
68688,41077,388,3410,2218,-0.6600848309649621,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,472,0,0,,,0.4267117724141274,,0.4267118,1
14893,47152,389,859,2467,3.8876243117523783,Biotransform,H-1N-1O1,0,0,C7H13N1O2S1,C7H12O3S1,476,0,0,,,,,0,0
41077,33294,390,2218,1840,0.47945313019715563,Biotransform,H-1N-1O1,0,0,C6H13N3O3,C6H12N2O4,481,0,0,,,,,0,0
33294,37949,392,1840,2085,-0.08797959866515435,Biotransform,H-1N-1O1,0,0,C6H12N2O4,C6H11N1O5,487,0,0,,,,,0,0
30136,34632,394,1734,1900,-0.6418740018059796,Biotransform,H-1N-1O1,0,0,C6H13N1O5,C6H12O6,502,0,0,,,,,0,0
30136,44063,395,1734,2324,-0.08651393567289273,Biotransform,H-1N-1O1,0,0,C6H13N1O5,C6H12O6,511,0,0,,,,,0,0
15012,27804,398,869,1659,-0.08603113653117186,Biotransform,H-1N-1O1,0,0,C9H12N2O2,C9H11N1O3,524,0,0,,,,,0,0
15012,44633,399,869,2349,-0.08603113653117186,Biotransform,H-1N-1O1,0,0,C9H12N2O2,C9H11N1O3,529,0,0,,,,,0,0
27804,18933,400,1659,1206,-0.08556614927823028,Biotransform,H-1N-1O1,0,0,C9H11N1O3,C9H10O4,534,0,0,,,0.2430352689698539,,0.2430353,1
44633,18933,401,2349,1206,-0.08556614927823028,Biotransform,H-1N-1O1,0,0,C9H11N1O3,C9H10O4,541,0,0,,,,,0,0
53331,58951,411,2679,2920,-0.08375580579422934,Biotransform,H-1N-1O1,0,0,C3H8N1O6P1,C3H7O7P1,573,0,0,,,,,0,0
43868,16491,412,2316,992,0.4538095587963662,Biotransform,H-1N-1O1,0,0,C4H12N1O5P1,C4H11O6P1,586,0,0,,,,,0,0
33648,27246,413,1858,1634,-0.08282655537280828,Biotransform,H-1N-1O1,0,0,C7H13N3O3,C7H12N2O4,592,0,0,,,,,0,0
33648,40511,414,1858,2195,-0.08282655537280828,Biotransform,H-1N-1O1,0,0,C7H13N3O3,C7H12N2O4,596,0,0,,,,,0,0
27246,46230,417,1634,2417,0.4465263359507635,Biotransform,H-1N-1O1,0,0,C7H12N2O4,C7H11N1O5,602,0,0,,,,,0,0
40511,46230,418,2195,2417,0.4465263359507635,Biotransform,H-1N-1O1,0,0,C7H12N2O4,C7H11N1O5,608,0,0,,,,,0,0
46230,27254,419,2417,1635,-0.08196881902187451,Biotransform,H-1N-1O1,0,0,C7H11N1O5,C7H10O6,614,0,0,,,,,0,0
46230,44980,420,2417,2362,-0.08196881902187451,Biotransform,H-1N-1O1,0,0,C7H11N1O5,C7H10O6,625,0,0,,,,,0,0
24958,16411,432,1554,985,-0.07867117464329795,Biotransform,H-1N-1O1,0,0,C6F3H6N1O3,C6F3H5O4,695,0,0,,,,,0,0
21252,16384,443,1361,982,-0.0759628318517233,Biotransform,H-1N-1O1,0,0,C11H12N2O2,C11H11N1O3,743,0,0,,,,,0,0
87394,56716,458,3692,2845,-0.07348141761454993,Biotransform,H-1N-1O1,0,0,C5H9N1O6S1,C5H8O7S1,808,0,0,,,,,0,0
87394,15592,459,3692,915,0.3982183401624399,Biotransform,H-1N-1O1,0,0,C5H9N1O6S1,C5H8O7S1,811,0,0,,,,,0,0
54654,56716,460,2749,2845,-0.5451813632311092,Biotransform,H-1N-1O1,0,0,C5H9N1O6S1,C5H8O7S1,814,0,0,,,,,0,0
54654,15592,461,2749,915,-0.07348138295338559,Biotransform,H-1N-1O1,0,0,C5H9N1O6S1,C5H8O7S1,817,0,0,,,,,0,0
41961,35510,467,2254,1962,0.39077008950945635,Biotransform,H-1N-1O1,0,0,C5H14N1O6P1,C5H13O7P1,853,0,0,,,,,0,0
22162,35510,468,1409,1962,-0.53498407282426,Biotransform,H-1N-1O1,0,0,C5H14N1O6P1,C5H13O7P1,867,0,0,,,,,0,0
9051,64855,474,535,3193,0.3872769970754342,Biotransform,H-1N-1O1,0,0,C7H7N1O5S1,C7H6O6S1,903,0,0,,,,,0,0
4992,8978,482,293,523,-3.253112630376026,Biotransform,H-1N-1O1,0,0,C6H5N1O6S1,C6H4O7S1,946,0,0,,,,,0,0
44102,20098,488,2326,1289,-1.4213965402283029,Biotransform,H-1N-1O1,0,0,C7H11N1O5S1,C7H10O6S1,978,0,0,,,,,0,0
44102,21872,489,2326,1391,-1.4213965402283029,Biotransform,H-1N-1O1,0,0,C7H11N1O5S1,C7H10O6S1,986,0,0,,,,,0,0
48652,6398,496,2528,367,0.373523920131517,Biotransform,H-1N-1O1,0,0,C6H11N1O6S1,C6H10O7S1,1016,0,0,,,,,0,0
28718,34704,497,1692,1903,-0.06890817234136265,Biotransform,H-1N-1O1,0,0,C7H15N1O7,C7H14O8,1020,0,0,,,0.3102535719354092,,0.3102536,1
42689,16428,502,2276,988,-0.06859814869450478,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1051,0,0,,,,,0,0
42689,31548,503,2276,1772,0.37175442042758006,Biotransform,H-1N-1O1,0,0,C9H14N4O3,C9H13N3O4,1056,0,0,,,,,0,0
16428,14718,505,988,844,-0.06830219058576759,Biotransform,H-1N-1O1,0,0,C9H13N3O4,C9H12N2O5,1065,0,0,,,,,0,0
16428,32273,506,988,1795,3.4393088296069005,Biotransform,H-1N-1O1,0,0,C9H13N3O4,C9H12N2O5,1072,0,0,,,,,0,0
31548,14718,508,1772,844,-0.5067550759756927,Biotransform,H-1N-1O1,0,0,C9H13N3O4,C9H12N2O5,1083,0,0,,,,,0,0
31548,32273,509,1772,1795,3.0008574821390432,Biotransform,H-1N-1O1,0,0,C9H13N3O4,C9H12N2O5,1090,0,0,,,,,0,0
38518,24329,510,2118,1526,-0.06801319931116535,Biotransform,H-1N-1O1,0,0,C6H16N2O3S2,C6H15N1O4S2,1098,0,0,,,,,0,0
38518,42975,511,2118,2286,0.36858440091086875,Biotransform,H-1N-1O1,0,0,C6H16N2O3S2,C6H15N1O4S2,1101,0,0,,,,,0,0
41978,24173,523,2255,1516,-0.06770383112324584,Biotransform,H-1N-1O1,0,0,C9H15N3O4,C9H14N2O5,1174,0,0,,,,,0,0
8515,6438,525,494,372,-0.502181436776906,Biotransform,H-1N-1O1,0,0,C12H23N1O3,C12H22O4,1188,0,0,,,,,0,0
41406,33326,528,2234,1843,-0.06683256078160972,Biotransform,H-1N-1O1,0,0,C9H16N2O5,C9H15N1O6,1203,0,0,,,,,0,0
23623,58683,530,1488,2905,-0.06572139567634457,Biotransform,H-1N-1O1,0,0,C7H12N2O5S1,C7H11N1O6S1,1213,0,0,,,,,0,0
8534,7377,538,497,434,-0.06514832984550165,Biotransform,H-1N-1O1,0,0,C12H18N2O3,C12H17N1O4,1259,0,0,,,,,0,0
8534,9691,539,497,609,-0.06514832984550165,Biotransform,H-1N-1O1,0,0,C12H18N2O3,C12H17N1O4,1263,0,0,,,,,0,0
30145,34730,542,1735,1905,-0.48140535182059324,Biotransform,H-1N-1O1,0,0,C8H17N1O7,C8H16O8,1283,0,0,,,0.29721510429261166,,0.2972151,1
30145,44234,543,1735,2332,-0.06488544050626113,Biotransform,H-1N-1O1,0,0,C8H17N1O7,C8H16O8,1291,0,0,,,0.21427713050265318,,0.2142771,1
7377,6444,544,434,373,-0.06488133280445693,Biotransform,H-1N-1O1,0,0,C12H17N1O4,C12H16O5,1299,0,0,,,,,0,0
7377,10229,545,434,650,-0.06488133280445693,Biotransform,H-1N-1O1,0,0,C12H17N1O4,C12H16O5,1306,0,0,,,,,0,0
9691,6444,546,609,373,-0.06488133280445693,Biotransform,H-1N-1O1,0,0,C12H17N1O4,C12H16O5,1313,0,0,,,,,0,0
9691,10229,547,609,650,-0.06488133280445693,Biotransform,H-1N-1O1,0,0,C12H17N1O4,C12H16O5,1320,0,0,,,,,0,0
45023,62564,597,2366,3102,0.34169350000676285,Biotransform,H-1N-1O1,0,0,C9H14N2O6,C9H13N1O7,1575,0,0,,,,,0,0
16136,62564,599,962,3102,-0.0630511164213019,Biotransform,H-1N-1O1,0,0,C9H14N2O6,C9H13N1O7,1587,0,0,,,,,0,0
24360,20831,600,1528,1333,0.340382362743002,Biotransform,H-1N-1O1,0,0,C5H15N1O6P2,C5H14O7P2,1593,0,0,,,,,0,0
50233,59405,601,2594,2941,-0.06279813882895253,Biotransform,H-1N-1O1,0,0,C8H13N3O6,C8H12N2O7,1605,0,0,,,0.3565208764883579,,0.3565209,1
31279,26362,623,1761,1607,0.32710880861744634,Biotransform,H-1N-1O1,0,0,C10H15N3O5,C10H14N2O6,1730,0,0,,,,,0,0
20305,7458,626,1303,440,-0.06034549103564689,Biotransform,H-1N-1O1,0,0,C13H23N1O4,C13H22O5,1754,0,0,,,,,0,0
46359,54659,629,2425,2750,-0.059908500417438545,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,1774,0,0,,,,,0,0
46359,52113,630,2425,2638,0.3246625683880854,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,1793,0,0,,,,,0,0
50248,54659,631,2595,2750,-0.44447969429743733,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,1812,0,0,,,,,0,0
50248,52113,632,2595,2638,-0.05990847759696721,Biotransform,H-1N-1O1,0,0,C6H14N1O8P1,C6H13O9P1,1830,0,0,,,,,0,0
24191,58366,638,1518,2897,2.9938071098433827,Biotransform,H-1N-1O1,0,0,C9H11N1O6S1,C9H10O7S1,1871,0,0,,,,,0,0
45547,58366,639,2388,2897,-0.059454639266733035,Biotransform,H-1N-1O1,0,0,C9H11N1O6S1,C9H10O7S1,1883,0,0,,,,,0,0
41575,46384,644,2241,2426,0.3221226759176553,Biotransform,H-1N-1O1,0,0,C9H15N3O6,C9H14N2O7,1941,0,0,,,,,0,0
41575,59278,645,2241,2936,0.3221226759176553,Biotransform,H-1N-1O1,0,0,C9H15N3O6,C9H14N2O7,1953,0,0,,,,,0,0
46384,64609,652,2426,3187,-0.05921746643852572,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2032,0,0,,,,,0,0
46384,31966,653,2426,1785,1.081186999235094,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2040,0,0,,,,,0,0
59278,64609,654,2936,3187,-0.05921746643852572,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2047,0,0,,,,,0,0
59278,31966,655,2936,1785,1.081186999235094,Biotransform,H-1N-1O1,0,0,C9H14N2O7,C9H13N1O8,2055,0,0,,,,,0,0
41146,22613,656,2223,1436,0.3197609519335525,Biotransform,H-1N-1O1,0,0,C5H15N1O7P2,C5H14O8P2,2062,0,0,,,,,0,0
41422,32830,675,2235,1819,-0.05810961142578652,Biotransform,H-1N-1O1,0,0,C9H17N1O8,C9H16O9,2232,0,0,,,,,0,0
41422,44687,676,2235,2353,-0.05810961142578652,Biotransform,H-1N-1O1,0,0,C9H17N1O8,C9H16O9,2245,0,0,,,,,0,0
43891,47323,684,2318,2477,0.308058247484947,Biotransform,H-1N-1O1,0,0,C7H16N1O8P1,C7H15O9P1,2306,0,0,,,,,0,0
36697,32014,691,2024,1786,0.3068641396304011,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2351,0,0,,,,,0,0
36697,45939,692,2024,2403,0.3068641396304011,Biotransform,H-1N-1O1,0,0,C10H18N4O5,C10H17N3O6,2360,0,0,,,,,0,0
20005,53629,696,1283,2700,-2.5924008050551457,Biotransform,H-1N-1O1,0,0,C10H13N1O6S1,C10H12O7S1,2401,0,0,,,,,0,0
32014,41435,697,1786,2236,-0.41861545155560287,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2410,0,0,,,,,0,0
32014,45566,698,1786,2389,-0.05642240847606326,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2421,0,0,,,,,0,0
32014,54799,699,1786,2759,-0.05642240847606326,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2432,0,0,,,,,0,0
32014,58697,700,1786,2906,0.30577037203019763,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2443,0,0,,,,,0,0
45939,41435,701,2403,2236,-0.41861545155560287,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2453,0,0,,,0.145659429366324,,0.1456594,1
45939,45566,702,2403,2389,-0.05642240847606326,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2464,0,0,,,0.145659429366324,,0.1456594,1
45939,54799,703,2403,2759,-0.05642240847606326,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2475,0,0,,,0.20565527601242134,,0.2056553,1
45939,58697,704,2403,2906,0.30577037203019763,Biotransform,H-1N-1O1,0,0,C10H17N3O6,C10H16N2O7,2486,0,0,,,0.20565527601242134,,0.2056553,1
22269,20705,713,1416,1328,1.382655901533381,Biotransform,H-1N-1O1,0,0,C6H17N1O7P2,C6H16O8P2,2550,0,0,,,,,0,0
13181,7638,737,772,451,0.29507299566484513,Biotransform,H-1N-1O1,0,0,C13H19N1O6,C13H18O7,2767,0,0,,,,,0,0
17741,7690,746,1138,453,0.2930087623314657,Biotransform,H-1N-1O1,0,0,C13H21N1O6,C13H20O7,2855,0,0,,,,,0,0
17741,10824,747,1138,697,0.2930087623314657,Biotransform,H-1N-1O1,0,0,C13H21N1O6,C13H20O7,2864,0,0,,,,,0,0
17741,13881,748,1138,799,0.6400848499184072,Biotransform,H-1N-1O1,0,0,C13H21N1O6,C13H20O7,2874,0,0,,,,,0,0
23649,32948,760,1491,1827,-0.39032000929956406,Biotransform,H-1N-1O1,0,0,C11H21N1O8,C11H20O9,2944,0,0,,,,,0,0
36162,23909,768,1999,1504,0.2813073870930127,Biotransform,H-1N-1O1,0,0,C10H21N1O9,C10H20O10,2984,0,0,,,,,0,0
3724,15195,772,232,883,2.264854532673282,Biotransform,H-1N-1O1,0,0,C16H31N1O2S1,C16H30O3S1,3012,0,0,,,,,0,0
54095,41488,784,2717,2238,-0.3776412434155179,Biotransform,H-1N-1O1,0,0,C18H11N1O4,C18H10O5,3134,0,0,,,,,0,0
44346,25107,808,2339,1563,-0.37391047539486466,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3363,0,0,,,,,0,0
44346,38603,809,2339,2123,-0.05039692231576399,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3373,0,0,,,,,0,0
44346,43663,810,2339,2310,-0.05039692231576399,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3383,0,0,,,,,0,0
44346,31062,811,2339,1754,0.27311642125754865,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3393,0,0,,,,,0,0
44346,53292,812,2339,2676,0.27311642125754865,Biotransform,H-1N-1O1,0,0,C11H20N2O8,C11H19N1O9,3403,0,0,,,,,0,0
28807,33331,829,1698,1844,-0.049912549535778,Biotransform,H-1N-1O1,0,0,C11H21N1O9,C11H20O10,3595,0,0,,,,,0,0
48673,46971,848,2530,2457,-0.3566825066490248,Biotransform,H-1N-1O1,0,0,C9H14N3O8P1,C9H13N2O9P1,3762,0,0,,,0.3295494376175028,,0.3295494,1
67639,32962,864,3370,1828,-0.04761683865571217,Biotransform,H-1N-1O1,0,0,C12H26N2O8,C12H25N1O9,3928,0,0,,,,,0,0
47006,47850,888,2458,2494,3.6903664728771894,Biotransform,H-1N-1O1,0,0,C10H14N5O7P1,C10H13N4O8P1,4140,0,0,,,0.22171472630171352,,0.2217147,1
41791,47850,889,2248,2494,0.2425590019649806,Biotransform,H-1N-1O1,0,0,C10H14N5O7P1,C10H13N4O8P1,4159,0,0,,,0.26272019957021,,0.2627202,1
37226,40878,890,2054,2211,-0.0446240232075444,Biotransform,H-1N-1O1,0,0,C12H20N4O6S1,C12H19N3O7S1,4178,0,0,,,,,0,0
15229,54760,899,888,2754,1.6227972710437888,Biotransform,H-1N-1O1,0,0,C18H21N3O5,C18H20N2O6,4260,0,0,,,,,0,0
15532,13921,911,912,801,0.22690000821323414,Biotransform,H-1N-1O1,0,0,C19H17N1O5S1,C19H16O6S1,4364,0,0,,,,,0,0
65272,27080,942,3237,1630,0.470335691522916,Biotransform,H-1N-1O1,0,0,C20F2H19N1O5,C20F2H18O6,4672,0,0,,,,,0,0
58786,55578,945,2910,2798,-0.03855916008167451,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4705,0,0,,,0.3344394658930183,,0.3344395,1
58786,61925,946,2910,3073,0.2089639622050083,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4716,0,0,,,0.32598781611287525,,0.3259878,1
63708,55578,947,3153,2798,-0.03855916008167451,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4727,0,0,,,0.37074884549011045,,0.3707488,1
63708,61925,948,3153,3073,0.2089639622050083,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4738,0,0,,,0.36237860384308507,,0.3623786,1
66532,55578,949,3309,2798,-0.28608233395107985,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4749,0,0,,,,,0,0
66532,61925,950,3309,3073,-0.03855915039669058,Biotransform,H-1N-1O1,0,0,C9H15N3O11P2,C9H14N2O12P2,4760,0,0,,,,,0,0
1056,10536,972,97,672,3.861057153229915,Biotransform,H-1N-1O1,0,0,C21H42N1O6P1,C21H41O7P1,4949,0,0,,,,,0,0
1056,6792,973,97,400,4.090277702441674,Biotransform,H-1N-1O1,0,0,C21H42N1O6P1,C21H41O7P1,4956,0,0,,,,,0,0
1056,14487,974,97,824,4.319498146699228,Biotransform,H-1N-1O1,0,0,C21H42N1O6P1,C21H41O7P1,4963,0,0,,,,,0,0
8210,6835,977,477,402,-0.0355438956267418,Biotransform,H-1N-1O1,0,0,C21H44N1O6P1,C21H43O7P1,4972,0,0,,,,,0,0
8210,9968,978,477,623,-0.0355438956267418,Biotransform,H-1N-1O1,0,0,C21H44N1O6P1,C21H43O7P1,4983,0,0,,,,,0,0
14576,6835,979,830,402,-0.0355438956267418,Biotransform,H-1N-1O1,0,0,C21H44N1O6P1,C21H43O7P1,4994,0,0,,,,,0,0
14576,9968,980,830,623,-0.0355438956267418,Biotransform,H-1N-1O1,0,0,C21H44N1O6P1,C21H43O7P1,5005,0,0,,,,,0,0
64117,61981,992,3168,3075,-0.032188006996287384,Biotransform,H-1N-1O1,0,0,C9H16N3O14P3,C9H15N2O15P3,5101,0,0,,,0.5498436909836981,,0.5498437,1
59150,62203,1019,2929,3084,-0.20940153570086747,Biotransform,H-1N-1O1,0,0,C9H20N3O14P3S2,C9H19N2O15P3S2,5174,0,0,,,,,0,0
63864,62215,1021,3157,3085,-0.02752491956378091,Biotransform,H-1N-1O1,0,0,C24Cl4H15N3O5,C24Cl4H14N2O6,5177,0,0,,,0.5815790296137808,,0.581579,1
13785,7053,1025,791,415,0.1487994424591249,Biotransform,H-1N-1O1,0,0,C27H55N2O8P1,C27H54N1O9P1,5190,0,0,,,,,0,0
23335,23405,1073,1468,1469,-0.2960802988150784,Natural_abundance,[15]N1N-1,1,0,C5H11N1O2,[15]N1C5H11O2,5347,1,0,-0.06449280780962119,,,,0.9355072,1
37034,36842,1075,2043,2029,0.5161422354425337,Natural_abundance,[15]N1N-1,1,0,C2H7N1O3S1,[15]N1C2H7O3S1,5352,1,0,-0.013898928559777297,,,,0.9861011,1
38295,38497,1079,2103,2116,1.1222151262325988,Natural_abundance,[15]N1N-1,1,0,C5H10N2O3,[15]N1C5H10N1O3,5361,1,0,-0.009539184274960427,,,,0.9904608,1
16913,16869,1080,1078,1065,-0.23467768769507444,Natural_abundance,[15]N1N-1,1,0,H1N2Na1O6,[15]N1H1N1Na1O6,5364,1,0,-0.004535079796238589,,,,0.9954649,1
22761,22765,1082,1443,1444,-0.21981742556417994,Natural_abundance,[15]N1N-1,1,0,C4H6N4O3,[15]N1C4H6N3O3,5365,1,0,-0.04691666509243929,,,,0.9530833,1
12848,13110,1086,746,764,-0.2055612351617574,Natural_abundance,[15]N1N-1,1,0,C8H11N1O3,[15]N1C8H11O3,5373,1,0,-0.003653949913659699,,,,0.9963461,1
48128,48174,1096,2503,2504,0.7783691240768031,Natural_abundance,[15]N1N-1,1,0,C4H10N3O5P1,[15]N1C4H10N2O5P1,5396,1,0,-0.02121340209415167,,,,0.9787866,1
46384,46268,1135,2426,2420,0.24722764429277838,Natural_abundance,[15]N1N-1,1,0,C9H14N2O7,[15]N1C9H14N1O7,5542,1,0,-0.028199564358970294,,,,0.9718004,1
46385,46268,1135,2426,2420,0.24722764429277838,Natural_abundance,[15]N1N-1,1,0,C9H14N2O7,[15]N1C9H14N1O7,5543,1,0,-0.028199564358970294,,,,0.9718004,1
59278,59306,1136,2936,2937,1.007459486175003,Natural_abundance,[15]N1N-1,1,0,C9H14N2O7,[15]N1C9H14N1O7,5550,1,0,-0.20211642747275368,,,,0.7978836,1
59280,59306,1136,2936,2937,1.007459486175003,Natural_abundance,[15]N1N-1,1,0,C9H14N2O7,[15]N1C9H14N1O7,5552,1,0,-0.20211642747275368,,,,0.7978836,1
25107,24518,1170,1563,1539,0.8546827288014786,Natural_abundance,[15]N1N-1,1,0,C11H19N1O9,[15]N1C11H19O9,5769,1,0,-0.26118579705283185,,,,0.7388142,1
47883,47915,1211,2495,2496,0.3901016882133568,Natural_abundance,[15]N1N-1,1,0,C8H20N6O10P2,[15]N1C8H20N5O10P2,6331,1,0,-2.2030456215660766e-05,,,,0.999978,1
