groupId,sample,peakMz,mzmax,mzmin,peakArea,peakIntensity,rt,rtmax,rtmin
1584,n_glc,112.0533,112.0535,112.0531,20000,130000,4.3,4.41,4.19
1586,n_glc,113.0487,113.0488,113.0487,43000,190000,4.33,4.56,4.13
1588,n_glc,113.0551,113.0551,113.055,240000,750000,4.36,4.93,4.16
1589,n_glc,267.0736,267.0737,267.0736,39000,250000,4.36,4.44,4.22
1600,n_glc,145.0144,145.0144,145.0143,390000,890000,4.47,5.07,4.3
1602,n_glc,177.0228,177.0229,177.0224,330000,680000,4.47,5.3,4.19
1603,n_glc,181.9952,181.9953,181.9951,27000,120000,4.47,4.7,4.3
1604,n_glc,203.9869,203.987,203.9868,6900,51000,4.47,4.59,4.41
1613,n_glc,322.1638,322.164,322.1637,31000,92000,4.53,4.56,4.07
1617,n_glc,279.0392,279.0394,279.039,43000,150000,4.59,4.87,4.41
1628,n_glc,306.0581,306.0584,306.0578,8900,82000,4.62,4.7,4.53
1631,n_glc,382.185,382.1853,382.1847,14000,110000,4.62,4.73,4.53
1634,n_glc,127.0336,127.0337,127.0336,33000,150000,4.64,4.87,4.44
1639,n_glc,243.0624,243.0626,243.0621,68000,210000,4.64,4.96,4.44
1648,n_glc,248.9977,248.9979,248.9976,230000,740000,4.7,5.13,4.41
1660,n_glc,246.0814,246.0815,246.0811,41000,130000,4.76,5.1,4.62
1662,n_glc,85.0296,85.0296,85.0295,440000,1400000,4.79,5.1,4.67
1663,n_glc,110.9758,110.9759,110.9757,87000,280000,4.79,5.25,4.59
1667,n_glc,130.0228,130.0228,130.0227,190000,480000,4.82,5.59,4.64
1668,n_glc,245.0781,245.0794,245.0778,500000,1300000,4.82,5.42,4.56
1669,n_glc,283.0519,283.0521,283.0517,72000,210000,4.82,5.36,4.62
1671,n_glc,129.0194,129.0195,129.0194,3700000,8600000,4.84,5.73,4.64
1675,n_glc,281.0548,281.055,281.0546,260000,680000,4.84,5.88,4.59
1676,n_glc,282.0582,282.0585,282.0578,20000,79000,4.84,5.07,4.59
1677,n_glc,305.0993,305.0999,305.099,58000,200000,4.84,5.22,4.64
1680,n_glc,115.0038,115.0038,115.0037,270000,890000,4.9,5.22,4.79
1682,n_glc,328.1517,328.1521,328.1515,220000,350000,4.9,5.67,4.47
1684,n_glc,82.9542,82.9543,82.9542,24000,100000,4.93,5.13,4.76
1685,n_glc,110.9581,110.9581,110.958,12000,60000,4.93,5.05,4.79
1686,n_glc,247.9977,247.9979,247.9975,30000,100000,4.93,5.25,4.82
1691,n_glc,144.0126,144.0126,144.0125,2000000,3600000,4.99,5.88,4.67
1693,n_glc,265.0581,265.0582,265.0579,97000,300000,4.99,5.45,4.84
1694,n_glc,308.0189,308.0193,308.0187,27000,97000,4.99,5.3,4.84
1696,n_glc,331.9801,331.9804,331.9799,20000,88000,4.99,5.1,4.76
1698,n_glc,100.0227,100.0228,100.0227,2100000,4000000,5.02,5.79,4.67
1705,n_glc,266.0083,266.0084,266.0082,12000,69000,5.05,5.13,4.87
1708,n_glc,311.0145,311.0147,311.0142,25000,130000,5.07,5.13,4.82
1719,n_glc,512.2693,512.2697,512.269,13000,53000,5.16,5.3,4.99
1723,n_glc,103.0401,103.0402,103.0401,2100000,4400000,5.22,5.96,4.96
1727,n_glc,204.0667,204.0668,204.0666,160000,360000,5.22,5.7,4.9
1728,n_glc,254.0107,254.0109,254.0103,77000,170000,5.22,5.91,5.02
1739,n_glc,169.0119,169.012,169.0118,190000,280000,5.33,6.51,5.07
1742,n_glc,197.0068,197.007,197.0067,67000,160000,5.36,5.88,5.1
1755,n_glc,162.0197,162.0198,162.0196,16000,68000,5.45,5.65,5.33
1759,n_glc,192.0337,192.0339,192.0336,130000,290000,5.47,6.14,5.1
1790,n_glc,226.0834,226.0835,226.0831,510000,1100000,5.76,6.74,5.42
1794,n_glc,264.0572,264.0575,264.057,16000,69000,5.76,5.96,5.56
1798,n_glc,262.0602,262.0605,262.0601,48000,170000,5.79,5.99,5.47
1801,n_glc,286.1046,286.1061,286.1044,130000,310000,5.82,6.28,5.39
1805,n_glc,185.0223,185.0224,185.0221,32000,120000,5.91,6.02,5.62
1808,n_glc,126.9051,126.9052,126.905,310000,1000000,5.96,6.42,5.76
1810,n_glc,201.0536,201.0537,201.0535,19000,100000,5.99,6.14,5.88
1811,n_glc,211.8827,211.8828,211.8827,33000,170000,6.02,6.22,5.85
1819,n_glc,289.9023,289.9025,289.9021,45000,140000,6.08,6.42,6.02
1821,n_glc,374.8799,374.8801,374.8798,71000,220000,6.08,6.51,6.02
1822,n_glc,224.8036,224.8038,224.8034,93000,240000,6.11,6.54,5.82
1824,n_glc,279.7967,279.7968,279.7967,31000,130000,6.11,6.37,6.05
1825,n_glc,316.7392,316.7394,316.739,21000,100000,6.11,6.28,5.96
1826,n_glc,357.1014,357.1017,357.1012,220000,580000,6.11,6.74,5.88
1827,n_glc,704.0083,704.009,704.0073,19000,89000,6.11,6.31,6.05
1828,n_glc,215.8804,215.8806,215.8803,60000,210000,6.14,6.45,6.02
1829,n_glc,227.9309,227.9311,227.9307,15000,65000,6.14,6.4,6.08
1830,n_glc,342.1154,342.1156,342.1153,27000,110000,6.14,6.4,6.02
1831,n_glc,401.8989,401.899,401.8985,290000,1200000,6.14,6.48,6.02
1832,n_glc,544.8353,544.8356,544.8349,24000,120000,6.14,6.37,6.05
1833,n_glc,741.8098,741.8105,741.8082,11000,62000,6.14,6.31,6.08
1834,n_glc,188.8947,188.8948,188.8946,20000,79000,6.16,6.4,6.05
1835,n_glc,197.808,197.8081,197.8079,7200,72000,6.16,6.19,6.02
1836,n_glc,242.8962,242.8965,242.896,18000,100000,6.16,6.37,6.08
1837,n_glc,306.8157,306.8158,306.8156,28000,140000,6.16,6.31,6.05
1838,n_glc,395.8819,395.882,395.8818,53000,230000,6.16,6.4,6.05
1839,n_glc,417.8729,417.8731,417.8726,62000,270000,6.16,6.37,6.02
1840,n_glc,453.8407,453.8409,453.8405,17000,73000,6.16,6.4,6.08
1841,n_glc,459.8577,459.858,459.8574,42000,160000,6.16,6.42,6.02
1842,n_glc,571.8544,571.8549,571.8539,79000,400000,6.16,6.4,6.05
1843,n_glc,735.7927,735.7934,735.7919,9100,62000,6.16,6.31,6.11
1844,n_glc,788.9859,788.9873,788.9851,13000,83000,6.16,6.28,6.08
1845,n_glc,124.9841,124.9841,124.984,27000,110000,6.19,6.42,6.05
1846,n_glc,162.9399,162.94,162.9399,27000,96000,6.19,6.51,6.02
1848,n_glc,195.9061,195.9061,195.906,100000,490000,6.19,6.4,6.05
1849,n_glc,210.9462,210.9465,210.9461,66000,340000,6.19,6.42,6.05
1852,n_glc,211.9467,211.9468,211.9466,920000,4100000,6.19,6.51,5.99
1853,n_glc,211.9533,211.9535,211.9533,110000,480000,6.19,6.48,6.02
1854,n_glc,213.9166,213.9167,213.9165,18000,130000,6.19,6.34,6.11
1855,n_glc,225.9267,225.9268,225.9266,780000,3100000,6.19,6.57,5.99
1857,n_glc,316.9212,316.9215,316.9211,290000,1200000,6.19,6.48,6.02
1858,n_glc,358.1049,358.1052,358.1046,31000,120000,6.19,6.45,5.99
1859,n_glc,486.8766,486.877,486.8764,150000,670000,6.19,6.45,6.05
1860,n_glc,565.8376,565.8381,565.837,30000,190000,6.19,6.34,6.08
1861,n_glc,587.8284,587.8288,587.8281,22000,140000,6.19,6.34,6.08
1862,n_glc,612.9869,612.9876,612.9865,24000,130000,6.19,6.34,6.08
1863,n_glc,186.8977,186.8978,186.8976,83000,290000,6.22,6.48,6.05
1864,n_glc,209.9491,209.9492,209.949,5600000,24000000,6.22,6.6,5.99
1865,n_glc,209.9534,209.9535,209.9525,41000,220000,6.22,6.37,6.08
1866,n_glc,212.8847,212.8848,212.8846,140000,510000,6.22,6.48,6.02
1867,n_glc,213.9509,213.9509,213.9508,14000,77000,6.22,6.37,6.08
1868,n_glc,216.8771,216.8771,216.8769,810000,2600000,6.22,6.57,5.99
1869,n_glc,226.8015,226.8019,226.8011,14000,77000,6.22,6.34,6.08
1870,n_glc,229.9195,229.9197,229.9194,14000,69000,6.22,6.37,6.08
1871,n_glc,231.9436,231.9438,231.9434,270000,980000,6.22,6.54,5.96
1872,n_glc,239.9037,239.9038,239.9036,120000,590000,6.22,6.4,6.05
1873,n_glc,240.9021,240.9024,240.902,60000,290000,6.22,6.4,6.05
1874,n_glc,241.899,241.8991,241.8989,2100000,9300000,6.22,6.51,6.02
1876,n_glc,310.9043,310.9045,310.9041,11000,75000,6.22,6.31,6.11
1877,n_glc,364.0974,364.0976,364.0972,14000,60000,6.22,6.37,6.02
1878,n_glc,376.877,376.8773,376.8766,18000,65000,6.22,6.42,6.05
1879,n_glc,379.0834,379.0836,379.0831,13000,66000,6.22,6.31,6.05
1880,n_glc,480.8597,480.8599,480.8595,50000,230000,6.22,6.4,6.05
1881,n_glc,502.8506,502.8511,502.8503,41000,190000,6.22,6.4,6.02
1882,n_glc,528.0094,528.0098,528.0091,29000,130000,6.22,6.42,6.05
1883,n_glc,534.0531,534.0535,534.0528,23000,110000,6.22,6.37,6.02
1884,n_glc,656.832,656.8325,656.8318,27000,140000,6.22,6.34,6.05
1886,n_glc,143.9915,143.9915,143.9914,110000,250000,6.25,6.6,5.85
1887,n_glc,170.8841,170.8842,170.884,57000,270000,6.25,6.48,6.05
1888,n_glc,209.9449,209.9456,209.9446,35000,200000,6.25,6.34,6.11
1889,n_glc,215.8771,215.8772,215.8769,15000,63000,6.25,6.42,6.08
1890,n_glc,217.8775,217.8778,217.8774,19000,87000,6.25,6.42,6.08
1894,n_glc,243.89940000000001,243.8997,243.8992,13000,72000,6.25,6.37,6.08
1896,n_glc,279.9732,279.9734,279.9731,63000,270000,6.25,6.48,6.08
1897,n_glc,311.9232,311.9234,311.923,23000,150000,6.25,6.37,6.11
1898,n_glc,332.8952,332.8954,332.895,27000,130000,6.25,6.37,6.08
1899,n_glc,122.8942,122.8943,122.8941,22000,100000,6.28,6.4,6.08
1900,n_glc,147.963,147.9632,147.963,28000,63000,6.28,6.57,5.99
1901,n_glc,168.8871,168.8872,168.887,190000,650000,6.28,6.48,6.02
1902,n_glc,185.8657,185.8659,185.8656,60000,190000,6.28,6.51,6.02
1903,n_glc,206.9746,206.9747,206.9745,42000,140000,6.28,6.48,6.02
1904,n_glc,213.8832,213.8833,213.8831,18000,71000,6.28,6.4,6.05
1905,n_glc,214.88,214.8802,214.8799,2500000,8200000,6.28,6.6,5.93
1907,n_glc,132.0125,132.0126,132.0124,1500000,2100000,6.31,7.25,5.88
1908,n_glc,148.9702,148.9704,148.9701,55000,130000,6.31,6.6,5.96
1909,n_glc,191.8552,191.8553,191.8551,100000,320000,6.31,6.54,5.99
1910,n_glc,204.9246,204.9247,204.9244,9900,48000,6.31,6.45,6.19
1911,n_glc,216.8842,216.8844,216.8841,28000,110000,6.31,6.48,6.08
1912,n_glc,284.9042,284.9045,284.904,18000,75000,6.31,6.45,6.11
1913,n_glc,347.8609,347.861,347.8608,8400,52000,6.31,6.48,6.28
1914,n_glc,146.966,146.9661,146.9659,5500000,8900000,6.34,7.02,5.62
1915,n_glc,170.9847,170.9848,170.9846,220000,390000,6.34,6.54,5.62
1917,n_glc,187.8611,187.8612,187.861,1200000,3300000,6.34,6.57,5.7
1918,n_glc,188.8615,188.8616,188.8614,16000,84000,6.34,6.51,6.19
1919,n_glc,189.8581,189.8582,189.858,730000,2000000,6.34,6.57,5.82
1921,n_glc,222.9521,222.9523,222.952,79000,220000,6.34,6.54,5.99
1923,n_glc,143.8652,143.8653,143.865,22000,85000,6.37,6.51,6.02
1924,n_glc,204.0001,204.0002,203.9999,15000,79000,6.37,6.51,6.22
1925,n_glc,214.0157,214.0158,214.0154,57000,170000,6.37,6.65,6.05
1926,n_glc,219.9776,219.9777,219.9775,72000,180000,6.37,6.6,5.96
1929,n_glc,141.8681,141.8682,141.868,39000,110000,6.4,6.51,6.02
1930,n_glc,216.9901,216.9903,216.99,79000,220000,6.4,6.57,5.99
1931,n_glc,290.0018,290.0019,290.0017,20000,84000,6.4,6.6,6.25
1932,n_glc,274.0243,274.0244,274.0241,8700,61000,6.42,6.57,6.4
1933,n_glc,235.9976,235.9978,235.9975,14000,73000,6.45,6.6,6.34
1934,n_glc,238.9721,238.9723,238.972,9000,43000,6.45,6.48,6.22
1939,n_glc,181.0718,181.0719,181.0718,1400000,3500000,6.54,6.99,6.31
1942,n_glc,422.1799,422.1802,422.1796,14000,86000,6.54,6.57,6.31
1944,n_glc,182.0751,182.0752,182.0751,73000,250000,6.57,6.77,6.28
1945,n_glc,267.0736,267.0737,267.0735,42000,190000,6.57,6.65,6.4
1946,n_glc,286.0674,286.0675,286.0673,38000,190000,6.57,6.77,6.45
1947,n_glc,309.058,309.0581,309.0578,30000,160000,6.57,6.71,6.48
1948,n_glc,236.0038,236.004,236.0037,320000,1200000,6.6,6.97,6.4
1949,n_glc,239.037,239.0371,239.0369,120000,590000,6.6,6.8,6.4
1950,n_glc,263.0231,263.0234,263.0229,93000,260000,6.6,6.94,6.37
1951,n_glc,282.0389,282.0394,282.0388,26000,120000,6.6,6.77,6.48
1952,n_glc,283.0685,283.0687,283.0683,360000,960000,6.6,7.02,6.37
1953,n_glc,325.0355,325.0356,325.0354,26000,160000,6.6,6.68,6.48
1954,n_glc,151.029,151.0296,151.0288,57000,250000,6.62,6.82,6.48
1955,n_glc,208.9848,208.9849,208.9847,17000,140000,6.62,6.68,6.48
1956,n_glc,296.0637,296.0639,296.0635,17000,120000,6.62,6.71,6.48
1959,n_glc,152.0232,152.0233,152.0232,110000,490000,6.65,6.82,6.42
1960,n_glc,176.0928,176.0929,176.0928,150000,570000,6.65,6.88,6.42
1961,n_glc,204.0642,204.0644,204.0642,160000,550000,6.65,6.97,6.45
1962,n_glc,214.0219,214.022,214.0218,1000000,3100000,6.65,7.14,6.37
1963,n_glc,229.0595,229.0597,229.0594,26000,180000,6.65,6.74,6.51
1964,n_glc,246.0748,246.0751,246.0748,1300000,3100000,6.65,7.31,6.4
1966,n_glc,259.0548,259.0551,259.0547,36000,160000,6.65,6.74,6.4
1967,n_glc,306.0835,306.0837,306.0834,300000,830000,6.65,7.14,6.42
1968,n_glc,326.1107,326.1109,326.1106,51000,300000,6.65,6.8,6.54
1969,n_glc,328.0779,328.0782,328.0778,22000,150000,6.65,6.68,6.45
1970,n_glc,148.0074,148.0075,148.0074,250000,860000,6.68,7.05,6.48
1972,n_glc,157.0273,157.0274,157.0273,47000,200000,6.68,6.74,6.37
1977,n_glc,232.0592,232.0593,232.0591,49000,260000,6.68,6.8,6.48
1978,n_glc,248.9247,248.9249,248.9245,12000,88000,6.68,6.71,6.51
1979,n_glc,289.0682,289.0689,289.068,22000,120000,6.68,6.74,6.45
1980,n_glc,296.0736,296.0738,296.0735,52000,290000,6.68,6.77,6.45
1981,n_glc,298.0165,298.0166,298.0163,27000,160000,6.68,6.77,6.51
1982,n_glc,318.0515,318.0518,318.0513,190000,990000,6.68,6.88,6.51
1983,n_glc,322.061,322.0613,322.0609,380000,950000,6.68,7.25,6.45
1984,n_glc,338.0872,338.0874,338.087,130000,680000,6.68,6.85,6.51
1985,n_glc,367.1066,367.1068,367.1065,63000,300000,6.68,6.88,6.62
1986,n_glc,391.1251,391.1253,391.1248,91000,420000,6.68,6.88,6.54
1987,n_glc,400.1978,400.1982,400.1977,1300000,3000000,6.68,7.28,5.88
1988,n_glc,401.2012,401.2015,401.2007,210000,590000,6.68,6.88,6.08
1989,n_glc,413.139,413.1392,413.1389,26000,150000,6.68,6.82,6.57
1990,n_glc,414.1158,414.1164,414.1154,37000,230000,6.68,6.8,6.54
1991,n_glc,509.1221,509.1224,509.121,30000,170000,6.68,6.77,6.54
1992,n_glc,598.2025,598.2033,598.2023,74000,330000,6.68,6.88,6.57
1993,n_glc,152.0295,152.0296,152.0295,530000,1700000,6.71,7.08,6.4
1995,n_glc,286.1297,286.1299,286.1296,180000,850000,6.71,6.91,6.48
1996,n_glc,303.0597,303.06,303.0596,28000,180000,6.71,6.77,6.54
1997,n_glc,323.0643,323.0646,323.0641,23000,130000,6.71,6.77,6.48
1998,n_glc,338.0334,338.0337,338.0333,87000,360000,6.71,6.85,6.48
1999,n_glc,351.1326,351.1329,351.1323,2000000,7100000,6.71,7.16,6.48
2000,n_glc,427.1189,427.1192,427.1185,210000,810000,6.71,6.97,6.51
2001,n_glc,428.1222,428.1226,428.1217,37000,200000,6.71,6.85,6.54
2002,n_glc,493.1446,493.145,493.1443,50000,200000,6.71,6.82,6.51
2003,n_glc,533.1803,533.1808,533.1798,33000,170000,6.71,6.88,6.62
2004,n_glc,620.1973,620.1977,620.1966,27000,180000,6.71,6.8,6.6
2005,n_glc,166.0759,166.076,166.0759,250000,860000,6.74,7.08,6.48
2007,n_glc,167.0212,167.0214,167.0211,57000,290000,6.74,6.85,6.51
2008,n_glc,174.0772,174.0774,174.0771,2300000,7000000,6.74,7.85,6.31
2010,n_glc,260.0596,260.0597,260.0594,110000,470000,6.74,6.94,6.51
2011,n_glc,307.0871,307.0873,307.0868,20000,110000,6.74,6.77,6.51
2012,n_glc,433.1359,433.136,433.1357,94000,540000,6.74,6.85,6.54
2013,n_glc,443.0912,443.0916,443.091,72000,350000,6.74,6.85,6.51
2014,n_glc,517.2023,517.2029,517.2017,40000,250000,6.74,6.85,6.62
2015,n_glc,538.194,538.1943,538.1938,160000,780000,6.74,6.91,6.57
2016,n_glc,548.1494,548.1496,548.1489,84000,520000,6.74,6.85,6.57
2017,n_glc,599.2053,599.2057,599.2045,24000,170000,6.74,6.8,6.6
2018,n_glc,614.1801,614.1814,614.1796,54000,240000,6.74,6.88,6.57
2019,n_glc,164.0166,164.0171,164.0163,140000,490000,6.77,7.08,6.51
2020,n_glc,164.0687,164.0692,164.0686,400000,1600000,6.77,6.94,6.51
2023,n_glc,164.1279,164.1281,164.1276,180000,680000,6.77,7.08,6.54
2024,n_glc,165.0687,165.0689,165.0687,240000,820000,6.77,7.11,6.51
2025,n_glc,165.075,165.0752,165.075,7600000,23000000,6.77,7.96,6.4
2026,n_glc,166.0179,166.0181,166.0179,1900000,6800000,6.77,7.02,6.42
2027,n_glc,175.0805,175.0806,175.0805,110000,600000,6.77,6.85,6.42
2029,n_glc,224.0274,224.0276,224.0271,100000,340000,6.77,6.97,6.48
2031,n_glc,250.9956,250.9958,250.9955,53000,190000,6.77,6.85,6.45
2033,n_glc,329.1508,329.1509,329.1506,130000,680000,6.77,6.91,6.57
2034,n_glc,352.136,352.1368,352.1358,390000,1600000,6.77,6.99,6.48
2035,n_glc,411.1413,411.1417,411.1412,290000,990000,6.77,7.05,6.51
2036,n_glc,516.1993,516.1996,516.1989,170000,760000,6.77,6.97,6.57
2037,n_glc,539.1973,539.1977,539.1969,51000,290000,6.77,6.85,6.6
2039,n_glc,147.0452,147.0453,147.0452,730000,2400000,6.8,7.19,6.42
2043,n_glc,168.0137,168.0141,168.0136,73000,310000,6.8,6.91,6.48
2047,n_glc,222.0304,222.0308,222.0302,360000,980000,6.8,7.25,6.45
2048,n_glc,247.0782,247.0783,247.078,110000,410000,6.8,6.88,6.42
2049,n_glc,249.0493,249.0495,249.0493,770000,2000000,6.8,7.31,6.42
2050,n_glc,252.1453,252.1454,252.1452,140000,720000,6.8,7.02,6.6
2051,n_glc,281.1507,281.1509,281.1506,130000,570000,6.8,6.88,6.51
2052,n_glc,289.9444,289.9446,289.9442,46000,210000,6.8,6.94,6.51
2053,n_glc,318.1517,318.1518,318.1514,200000,790000,6.8,7.08,6.65
2054,n_glc,375.1596,375.1599,375.1594,120000,420000,6.8,7.02,6.45
2055,n_glc,409.1069,409.1072,409.1065,64000,300000,6.8,6.99,6.68
2056,n_glc,412.1443,412.1454,412.1424,45000,230000,6.8,6.85,6.54
2057,n_glc,468.1991,468.1997,468.1986,47000,230000,6.8,6.97,6.71
2058,n_glc,532.177,532.1772,532.1767,120000,670000,6.8,6.85,6.57
2059,n_glc,130.0651,130.0655,130.0646,53000,250000,6.82,7.05,6.74
2060,n_glc,130.0893,130.0896,130.089,740000,2900000,6.82,7.11,6.65
2061,n_glc,130.1099,130.1104,130.1095,64000,310000,6.82,7.05,6.74
2062,n_glc,131.0935,131.0936,131.0934,150000,680000,6.82,7.05,6.65
2067,n_glc,295.1664,295.1666,295.1663,62000,410000,6.82,6.91,6.68
2069,n_glc,317.1484,317.1486,317.1482,1400000,4900000,6.82,7.45,6.57
2071,n_glc,482.2148,482.2156,482.2144,110000,470000,6.82,6.97,6.62
2072,n_glc,498.1926,498.193,498.1923,78000,510000,6.82,6.91,6.65
2074,n_glc,131.0844,131.0845,131.0844,370000,1300000,6.85,7.11,6.68
2075,n_glc,132.0941,132.0942,132.094,150000,570000,6.85,7.11,6.74
2076,n_glc,173.0456,173.0457,173.0455,810000,2300000,6.85,7.59,6.68
2077,n_glc,261.182,261.1821,261.1819,77000,470000,6.85,6.99,6.74
2079,n_glc,393.188,393.1886,393.1877,110000,550000,6.85,7.08,6.71
2080,n_glc,504.2097,504.2102,504.2091,68000,360000,6.85,6.97,6.68
2081,n_glc,130.0511,130.0512,130.051,1400000,3900000,6.88,7.59,6.68
2084,n_glc,130.1271,130.1272,130.127,290000,1200000,6.88,7.08,6.65
2085,n_glc,131.0907,131.0908,131.0907,6000000,22000000,6.88,7.08,6.6
2087,n_glc,180.0415,180.0416,180.0414,57000,360000,6.88,6.99,6.8
2088,n_glc,181.0507,181.0509,181.0506,510000,1500000,6.88,7.73,6.71
2092,n_glc,282.1025,282.1027,282.1023,540000,1600000,6.88,7.42,6.71
2093,n_glc,304.049,304.0492,304.04880000000003,130000,480000,6.88,7.16,6.68
2094,n_glc,322.0772,322.0778,322.0771,230000,800000,6.88,7.19,6.74
2095,n_glc,367.1181,367.1185,367.1176,47000,220000,6.88,7.05,6.74
2096,n_glc,370.137,370.1372,370.1367,260000,950000,6.88,7.16,6.68
2097,n_glc,377.1569,377.1573,377.1568,280000,890000,6.88,7.22,6.6
2098,n_glc,393.1345,393.1349,393.1344,210000,710000,6.88,7.08,6.62
2099,n_glc,406.1677,406.1679,406.1672,68000,380000,6.88,7.08,6.82
2100,n_glc,414.2462,414.2464,414.2457,88000,500000,6.88,7.02,6.74
2101,n_glc,448.2306,448.2308,448.2302,140000,700000,6.88,7.05,6.71
2102,n_glc,464.2081,464.2084,464.2077,120000,590000,6.88,7.08,6.68
2103,n_glc,480.1805,480.1811,480.1802,59000,330000,6.88,7.05,6.77
2105,n_glc,131.0543,131.0544,131.0543,64000,340000,6.91,7.08,6.74
2106,n_glc,196.0286,196.0287,196.0284,45000,260000,6.91,7.08,6.82
2107,n_glc,218.0191,218.0196,218.0187,200000,770000,6.91,7.22,6.74
2108,n_glc,218.0992,218.0998,218.0985,760000,2300000,6.91,7.31,6.74
2109,n_glc,220.1077,220.1079,220.1076,1400000,3700000,6.91,7.85,6.71
2111,n_glc,254.0802,254.0804,254.08,2000000,5200000,6.91,8.02,6.65
2112,n_glc,255.0836,255.0839,255.0833,190000,670000,6.91,7.22,6.77
2113,n_glc,281.0991,281.0993,281.099,6500000,18000000,6.91,7.96,6.65
2114,n_glc,283.1033,283.1034,283.1032,71000,390000,6.91,7.05,6.77
2115,n_glc,283.164,283.1642,283.1636,950000,3700000,6.91,7.39,6.65
2116,n_glc,349.1616,349.1617,349.1614,25000,180000,6.91,6.99,6.82
2117,n_glc,405.1645,405.1646,405.1643,460000,1800000,6.91,7.22,6.71
2118,n_glc,89.0438,89.0442,89.0436,130000,590000,6.94,7.19,6.77
2121,n_glc,146.0823,146.0824,146.0822,1100000,3300000,6.94,7.59,6.48
2122,n_glc,212.0906,212.0907,212.0904,1000000,2400000,6.94,7.65,6.57
2124,n_glc,218.1896,218.1898,218.1891,280000,1000000,6.94,7.34,6.74
2125,n_glc,219.1068,219.107,219.1067,14000000,40000000,6.94,8.1,6.65
2127,n_glc,284.1673,284.1676,284.1672,82000,370000,6.94,7.05,6.77
2128,n_glc,341.1752,341.1754,341.175,52000,290000,6.94,7.05,6.8
2129,n_glc,392.1563,392.1566,392.1561,270000,1100000,6.94,7.19,6.8
2130,n_glc,439.2201,439.2214,439.2189,150000,700000,6.94,7.19,6.82
2131,n_glc,88.0404,88.0405,88.0404,6500000,20000000,6.97,7.53,6.74
2134,n_glc,218.1079,218.1082,218.1069,760000,2700000,6.97,7.34,6.74
2136,n_glc,219.1007,219.1008,219.1004,410000,1600000,6.97,7.28,6.74
2137,n_glc,256.0772,256.0775,256.0771,640000,1800000,6.97,7.79,6.71
2138,n_glc,272.0228,272.023,272.0226,140000,580000,6.97,7.16,6.77
2139,n_glc,272.0991,272.0994,272.0989,700000,1600000,6.97,7.67,6.62
2140,n_glc,274.0966,274.0969,274.0964,51000,250000,6.97,7.05,6.8
2141,n_glc,278.0591,278.0594,278.0589,66000,390000,6.97,7.14,6.82
2142,n_glc,321.0809,321.0814,321.0807,31000,240000,6.97,7.14,6.94
2143,n_glc,371.18,371.1804,371.1798,220000,1200000,6.97,7.16,6.77
2144,n_glc,400.1614,400.1617,400.161,44000,330000,6.97,7.08,6.88
2145,n_glc,405.1519,405.1522,405.1516,77000,330000,6.97,7.14,6.8
2146,n_glc,430.2237,430.2241,430.2234,70000,360000,6.97,7.05,6.8
2147,n_glc,437.2143,437.2147,437.2141,9200000,38000000,6.97,7.76,6.74
2148,n_glc,438.2176,438.2182,438.2175,1700000,7500000,6.97,7.36,6.8
2149,n_glc,103.0401,103.0401,103.0401,820000,3900000,6.99,7.16,6.8
2151,n_glc,221.1111,221.1112,221.1109,110000,410000,6.99,7.19,6.8
2152,n_glc,244.0999,244.1001,244.0996,140000,550000,6.99,7.22,6.8
2153,n_glc,288.0767,288.0769,288.0764,810000,1500000,6.99,7.59,6.57
2155,n_glc,343.1725,343.173,343.1723,250000,1100000,6.99,7.14,6.71
2156,n_glc,359.1501,359.1505,359.15,280000,930000,6.99,7.31,6.68
2157,n_glc,379.1433,379.1437,379.1431,69000,440000,6.99,7.11,6.85
2158,n_glc,445.2001,445.2004,445.1997,160000,820000,6.99,7.14,6.85
2159,n_glc,460.1996,460.2002,460.1994,68000,440000,6.99,7.14,6.91
2160,n_glc,240.0854,240.0856,240.0853,64000,410000,7.02,7.14,6.91
2161,n_glc,276.0621,276.0624,276.0618,280000,1100000,7.02,7.25,6.74
2162,n_glc,303.0811,303.0814,303.0808,580000,2000000,7.02,7.28,6.71
2163,n_glc,459.1963,459.1974,459.1959,350000,1900000,7.02,7.22,6.85
2165,n_glc,226.0894,226.0895,226.0892,270000,930000,7.14,7.53,6.88
2167,n_glc,315.1248,315.125,315.1246,370000,930000,7.14,7.87,7.02
2168,n_glc,316.1211,316.1212,316.121,1600000,4400000,7.14,7.96,7.02
2169,n_glc,317.1245,317.1248,317.1243,190000,520000,7.14,7.79,7.08
2170,n_glc,190.0511,190.0511,190.051,110000,590000,7.16,7.25,6.99
2171,n_glc,207.0776,207.0778,207.0775,220000,1100000,7.16,7.36,6.99
2172,n_glc,219.0683,219.0684,219.068,370000,1500000,7.16,7.47,7.02
2173,n_glc,235.0726,235.0726,235.0724,180000,780000,7.16,7.28,6.94
2175,n_glc,89.0271,89.0274,89.0267,480000,1500000,7.19,7.73,7.05
2177,n_glc,131.0908,131.0908,131.0907,5800000,15000000,7.19,8.41,7.08
2178,n_glc,144.0667,144.0667,144.0666,550000,2000000,7.19,7.76,6.99
2179,n_glc,196.0729,196.073,196.0727,370000,1800000,7.19,7.5,7.02
2183,n_glc,132.0941,132.0942,132.0941,99000,450000,7.22,7.47,7.11
2184,n_glc,190.0722,190.0722,190.072,240000,970000,7.22,7.42,6.97
