ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
14836,2773,35319,1451,397,-0.1195311242626498,Biotransform,O1,0,0,C20H28O4,C20H28O5,87606,0,0,NA,NA,NA,0,0
25320,25590,35320,2598,2632,-0.2085620137638422,Biotransform,O1,0,0,C20H28O4,C20H28O5,87611,0,0,NA,NA,NA,0,0
25320,2773,35321,2598,397,-0.1195311242626498,Biotransform,O1,0,0,C20H28O4,C20H28O5,87616,0,0,NA,NA,NA,0,0
53609,50988,35322,5535,5241,-0.6434361531916957,Biotransform,O1,0,0,C12H19N3O6S1,C12H19N3O7S1,87621,0,0,NA,NA,NA,0,0
53609,55722,35323,5535,5827,-0.38276162570808847,Biotransform,O1,0,0,C12H19N3O6S1,C12H19N3O7S1,87630,0,0,NA,NA,NA,0,0
1685,1041,35326,253,181,-0.1189109737637892,Biotransform,O1,0,0,C15H10O7S1,C15H10O8S1,87643,0,0,NA,0.5735032252954625,NA,0.5735032252954625,1
5522,1041,35327,648,181,-0.293191833738135,Biotransform,O1,0,0,C15H10O7S1,C15H10O8S1,87651,0,0,NA,0.5734990004150281,NA,0.5734990004150281,1
2986,4164,35333,424,528,-0.6414542231537655,Biotransform,O1,0,0,C19H26O5,C19H26O6,87680,0,0,NA,NA,NA,0,0
14601,40523,35334,1423,4171,-0.46720619887241116,Biotransform,O1,0,0,C20H30O4,C20H30O5,87685,0,0,NA,NA,NA,0,0
14601,5927,35336,1423,698,-0.11884314389871042,Biotransform,O1,0,0,C20H30O4,C20H30O5,87695,0,0,NA,NA,NA,0,0
3664,2554,35349,484,366,-0.4647962024692488,Biotransform,O1,0,0,C15H12O7S1,C15H12O8S1,87748,0,0,NA,NA,NA,0,0
1025,1831,35351,179,266,-0.29148285572689214,Biotransform,O1,0,0,C16H16O6S1,C16H16O7S1,87758,0,0,NA,NA,NA,0,0
50575,79930,35356,5185,7051,0.0550403197787432,Biotransform,O1,0,0,C11H20N4O6S1,C11H20N4O7S1,87785,0,0,NA,NA,NA,0,0
25702,15185,35357,2649,1498,-0.3793597308348791,Biotransform,O1,0,0,C20H32O4,C20H32O5,87790,0,0,NA,NA,NA,0,0
15481,15185,35359,1541,1498,-0.6377172784854942,Biotransform,O1,0,0,C20H32O4,C20H32O5,87797,0,0,NA,NA,NA,0,0
6375,7548,35375,772,879,-0.5492876769503694,Biotransform,O1,0,0,C22H42O2,C22H42O3,87852,0,0,NA,NA,NA,0,0
90586,88620,35379,7415,7321,-0.11721671975301161,Biotransform,O1,0,0,C10H17N3O8S1,C10H17N3O9S1,87863,0,0,NA,NA,NA,0,0
106525,88620,35380,8115,7321,-0.2045237433023484,Biotransform,O1,0,0,C10H17N3O8S1,C10H17N3O9S1,87869,0,0,NA,NA,NA,0,0
106278,83459,35402,8073,7213,0.8220347019758277,Biotransform,O1,0,0,C12H22O11,C12H22O12,87949,0,0,NA,NA,NA,0,0
60516,83459,35404,6292,7213,0.4813585907413173,Biotransform,O1,0,0,C12H22O11,C12H22O12,87958,0,0,NA,NA,NA,0,0
82461,83459,35406,7152,7213,0.4813585907413173,Biotransform,O1,0,0,C12H22O11,C12H22O12,87967,0,0,NA,NA,NA,0,0
17210,17425,35409,1799,1821,0.5676689883624549,Biotransform,O1,0,0,C20H38O4,C20H38O5,87979,0,0,NA,NA,NA,0,0
17210,25870,35410,1799,2668,0.5676689883624549,Biotransform,O1,0,0,C20H38O4,C20H38O5,87982,0,0,NA,NA,NA,0,0
17210,12665,35411,1799,1269,0.6514041569123274,Biotransform,O1,0,0,C20H38O4,C20H38O5,87985,0,0,NA,NA,NA,0,0
16029,22964,35419,1630,2266,0.309172968101003,Biotransform,O1,0,0,C19H36O5,C19H36O6,88006,0,0,NA,NA,NA,0,0
16029,15332,35420,1630,1519,0.5617741917678347,Biotransform,O1,0,0,C19H36O5,C19H36O6,88010,0,0,NA,NA,NA,0,0
24452,22964,35421,2479,2266,0.309172968101003,Biotransform,O1,0,0,C19H36O5,C19H36O6,88014,0,0,NA,NA,NA,0,0
24452,15332,35422,2479,1519,0.5617741917678347,Biotransform,O1,0,0,C19H36O5,C19H36O6,88018,0,0,NA,NA,NA,0,0
2912,5614,35423,417,657,0.6477598858194249,Biotransform,O1,0,0,C20H40O4,C20H40O5,88022,0,0,NA,NA,NA,0,0
77734,94084,35432,6962,7545,0.5574311320919451,Biotransform,O1,0,0,C10H14N5O7P1,C10H14N5O8P1,88038,0,0,NA,0.5288336237054193,NA,0.5288336237054193,1
25590,3376,35439,2632,457,0.30583036109906475,Biotransform,O1,0,0,C20H28O5,C20H28O6,88082,0,0,NA,NA,NA,0,0
2773,3376,35440,397,457,0.2207096824509122,Biotransform,O1,0,0,C20H28O5,C20H28O6,88087,0,0,NA,0.5550500778545625,NA,0.5550500778545625,1
1831,1711,35461,266,256,-0.5287773783106687,Biotransform,O1,0,0,C16H16O7S1,C16H16O8S1,88157,0,0,NA,NA,NA,0,0
15185,13277,35468,1498,1313,0.22100915190105203,Biotransform,O1,0,0,C20H32O5,C20H32O6,88194,0,0,NA,NA,NA,0,0
11496,39046,35473,1148,3963,-0.19405377692569933,Biotransform,O1,0,0,C12H19N1O9S1,C12H19N1O10S1,88204,0,0,NA,NA,NA,0,0
13905,2571,35493,1360,370,-0.5200831065516103,Biotransform,O1,0,0,C22H30O4,C22H30O5,88269,0,0,NA,NA,NA,0,0
13905,14823,35494,1360,1449,-0.2742314010286123,Biotransform,O1,0,0,C22H30O4,C22H30O5,88274,0,0,NA,NA,NA,0,0
22964,17849,35508,2266,1851,-0.35513980090701397,Biotransform,O1,0,0,C19H36O6,C19H36O7,88324,0,0,NA,NA,NA,0,0
15332,17849,35509,1519,1851,-0.5970027097468762,Biotransform,O1,0,0,C19H36O6,C19H36O7,88326,0,0,NA,NA,NA,0,0
1255,2527,35522,210,363,-0.43266476330955295,Biotransform,O1,0,0,C20H26O6,C20H26O7,88359,0,0,NA,NA,NA,0,0
54473,54728,35527,5647,5685,-0.4315953709675471,Biotransform,O1,0,0,C13H21N3O7S1,C13H21N3O8S1,88378,0,0,NA,NA,NA,0,0
3376,15591,35533,457,1556,-0.1883826317104579,Biotransform,O1,0,0,C20H28O6,C20H28O7,88396,0,0,NA,0.1801130552682472,NA,0.1801130552682472,1
3376,24284,35534,457,2456,0.13251485530161594,Biotransform,O1,0,0,C20H28O6,C20H28O7,88401,0,0,NA,NA,NA,0,0
13277,13839,35548,1313,1354,0.20920576124017534,Biotransform,O1,0,0,C20H32O6,C20H32O7,88485,0,0,NA,NA,NA,0,0
13445,14533,35561,1322,1413,0.7621867793886844,Biotransform,O1,0,0,C20H34O6,C20H34O7,88520,0,0,NA,NA,NA,0,0
13445,17801,35562,1322,1843,0.8398604807526191,Biotransform,O1,0,0,C20H34O6,C20H34O7,88526,0,0,NA,NA,NA,0,0
17937,14533,35563,1858,1413,0.44631346219980633,Biotransform,O1,0,0,C20H34O6,C20H34O7,88532,0,0,NA,NA,NA,0,0
17937,17801,35564,1858,1843,0.5239871880988094,Biotransform,O1,0,0,C20H34O6,C20H34O7,88538,0,0,NA,NA,NA,0,0
18527,40437,35571,1909,4153,0.20705291395408235,Biotransform,O1,0,0,C19H32O7,C19H32O8,88574,0,0,NA,NA,NA,0,0
2571,15280,35584,370,1511,0.521213819586102,Biotransform,O1,0,0,C22H30O5,C22H30O6,88616,0,0,NA,NA,NA,0,0
2571,6181,35585,370,749,0.7544246652955501,Biotransform,O1,0,0,C22H30O5,C22H30O6,88621,0,0,NA,NA,NA,0,0
14823,15280,35586,1449,1511,0.28544003946324453,Biotransform,O1,0,0,C22H30O5,C22H30O6,88626,0,0,NA,NA,NA,0,0
14823,6181,35587,1449,749,0.5186509401577238,Biotransform,O1,0,0,C22H30O5,C22H30O6,88631,0,0,NA,NA,NA,0,0
5444,2841,35592,641,404,0.43698889250808326,Biotransform,O1,0,0,C21H28O6,C21H28O7,88645,0,0,NA,NA,NA,0,0
1206,2114,35602,202,295,0.3587663663812736,Biotransform,O1,0,0,C18H18O7S1,C18H18O8S1,88670,0,0,NA,0.97468509389124,NA,0.97468509389124,1
15591,24796,35607,1556,2521,-0.02933020832395776,Biotransform,O1,0,0,C20H28O7,C20H28O8,88680,0,0,NA,NA,NA,0,0
15591,17045,35608,1556,1773,0.12464074520292756,Biotransform,O1,0,0,C20H28O7,C20H28O8,88684,0,0,NA,NA,NA,0,0
24284,24796,35609,2456,2521,-0.33727215361636265,Biotransform,O1,0,0,C20H28O7,C20H28O8,88688,0,0,NA,NA,NA,0,0
24284,17045,35610,2456,1773,-0.1833011526753638,Biotransform,O1,0,0,C20H28O7,C20H28O8,88692,0,0,NA,NA,NA,0,0
4714,16834,35617,581,1739,-0.4862451946436588,Biotransform,O1,0,0,C20H30O7,C20H30O8,88701,0,0,NA,NA,NA,0,0
4714,14502,35618,581,1409,0.04866969751780381,Biotransform,O1,0,0,C20H30O7,C20H30O8,88706,0,0,NA,NA,NA,0,0
15261,16834,35620,1509,1739,-0.6394367909947385,Biotransform,O1,0,0,C20H30O7,C20H30O8,88716,0,0,NA,NA,NA,0,0
15261,14502,35621,1509,1409,-0.10452181688884948,Biotransform,O1,0,0,C20H30O7,C20H30O8,88721,0,0,NA,NA,NA,0,0
13839,23983,35630,1354,2419,-0.02903476079855445,Biotransform,O1,0,0,C20H32O7,C20H32O8,88753,0,0,NA,NA,NA,0,0
14533,40457,35637,1413,4161,-0.7100993330726751,Biotransform,O1,0,0,C20H34O7,C20H34O8,88774,0,0,NA,NA,NA,0,0
14533,24667,35638,1413,2504,-0.33220165606994223,Biotransform,O1,0,0,C20H34O7,C20H34O8,88781,0,0,NA,NA,NA,0,0
17801,40457,35639,1843,4161,-0.7846843762122837,Biotransform,O1,0,0,C20H34O7,C20H34O8,88788,0,0,NA,NA,NA,0,0
17801,24667,35640,1843,2504,-0.4067866710240563,Biotransform,O1,0,0,C20H34O7,C20H34O8,88795,0,0,NA,NA,NA,0,0
2371,4503,35643,332,560,-0.33056250312163393,Biotransform,O1,0,0,C23H32O5,C23H32O6,88812,0,0,NA,NA,NA,0,0
15035,15933,35644,1480,1615,-0.25385834407067537,Biotransform,O1,0,0,C20H36O7,C20H36O8,88817,0,0,NA,NA,NA,0,0
24894,15933,35647,2536,1615,-0.33054523417662285,Biotransform,O1,0,0,C20H36O7,C20H36O8,88829,0,0,NA,NA,NA,0,0
18137,15933,35650,1871,1615,-0.6323452535935623,Biotransform,O1,0,0,C20H36O7,C20H36O8,88841,0,0,NA,NA,NA,0,0
2841,4471,35663,404,556,-0.6997428640992488,Biotransform,O1,0,0,C21H28O7,C21H28O8,88867,0,0,NA,NA,NA,0,0
23983,39543,35670,2419,4039,0.04656360617363063,Biotransform,O1,0,0,C20H32O8,C20H32O9,88895,0,0,NA,NA,NA,0,0
39476,43078,35671,4023,4597,0.7048314189523418,Biotransform,O1,0,0,C21H36O7,C21H36O8,88900,0,0,NA,NA,NA,0,0
40908,43078,35673,4238,4597,0.486208271073043,Biotransform,O1,0,0,C21H36O7,C21H36O8,88906,0,0,NA,NA,NA,0,0
43078,35101,35691,4597,3593,-0.23741649305035714,Biotransform,O1,0,0,C21H36O8,C21H36O9,88930,0,0,NA,NA,NA,0,0
1875,5791,35692,269,679,-0.09628657567420704,Biotransform,O1,0,0,C25H36O5,C25H36O6,88934,0,0,NA,NA,NA,0,0
35089,39085,35694,3591,3970,-0.6579267276362373,Biotransform,O1,0,0,C21H22O9,C21H22O10,88944,0,0,NA,NA,NA,0,0
35089,35009,35695,3591,3582,-0.44830779671761495,Biotransform,O1,0,0,C21H22O9,C21H22O10,88950,0,0,NA,NA,NA,0,0
35089,41449,35696,3591,4314,-0.44830779671761495,Biotransform,O1,0,0,C21H22O9,C21H22O10,88956,0,0,NA,NA,NA,0,0
35089,43017,35697,3591,4589,-0.3077940570167849,Biotransform,O1,0,0,C21H22O9,C21H22O10,88962,0,0,NA,NA,NA,0,0
91664,104760,35716,7453,7947,-0.3693249567759079,Biotransform,O1,0,0,C10H15N5O10P2,C10H15N5O11P2,89014,0,0,NA,0.321073399652416,NA,0.321073399652416,1
40622,37875,35726,4192,3827,-1.0505185605314524,Biotransform,O1,0,0,C21H18O10,C21H18O11,89040,0,0,NA,0.313398497745875,NA,0.313398497745875,1
3421,4570,35727,463,569,0.7291744499330604,Biotransform,O1,0,0,C25H34O6,C25H34O7,89048,0,0,NA,NA,NA,0,0
17834,26376,35731,1848,2709,0.04322814652003418,Biotransform,O1,0,0,C27H44O4,C27H44O5,89066,0,0,NA,NA,NA,0,0
17834,17860,35732,1848,1853,0.17929194762892323,Biotransform,O1,0,0,C27H44O4,C27H44O5,89071,0,0,NA,NA,NA,0,0
4699,6590,35733,579,791,0.11214899272202687,Biotransform,O1,0,0,C24H35N1O4S1,C24H35N1O5S1,89076,0,0,NA,NA,NA,0,0
21466,31861,35747,2104,3072,0.24571696800727175,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89132,0,0,NA,NA,NA,0,0
21466,36143,35748,2104,3681,0.38028986564567385,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89138,0,0,NA,NA,NA,0,0
21466,20424,35749,2104,2028,0.6494355525140977,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89144,0,0,NA,NA,NA,0,0
35948,31861,35750,3664,3072,0.24571696800727175,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89150,0,0,NA,NA,NA,0,0
35948,36143,35751,3664,3681,0.38028986564567385,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89156,0,0,NA,NA,NA,0,0
35948,20424,35752,3664,2028,0.6494355525140977,Biotransform,O1,0,0,C21H44N1O6P1,C21H44N1O7P1,89162,0,0,NA,NA,NA,0,0
4499,4192,35770,559,532,0.24143875292483635,Biotransform,O1,0,0,C24H47N1O4S1,C24H47N1O5S1,89198,0,0,NA,NA,NA,0,0
26039,14595,35772,2685,1421,-0.5507697885807001,Biotransform,O1,0,0,C27H42O5,C27H42O6,89204,0,0,NA,NA,NA,0,0
26039,31375,35773,2685,3007,-0.28687090591673947,Biotransform,O1,0,0,C27H42O5,C27H42O6,89208,0,0,NA,NA,NA,0,0
26039,35235,35774,2685,3607,0.1738702518944254,Biotransform,O1,0,0,C27H42O5,C27H42O6,89212,0,0,NA,NA,NA,0,0
27145,35096,35801,2764,3592,-0.8614597189946511,Biotransform,O1,0,0,C29H46O4,C29H46O5,89289,0,0,NA,NA,NA,0,0
27145,15644,35802,2764,1564,-0.6675036056224211,Biotransform,O1,0,0,C29H46O4,C29H46O5,89293,0,0,NA,NA,NA,0,0
27145,18493,35803,2764,1907,-0.41030104961744307,Biotransform,O1,0,0,C29H46O4,C29H46O5,89297,0,0,NA,NA,NA,0,0
17845,35096,35805,1850,3592,-0.9247062354492367,Biotransform,O1,0,0,C29H46O4,C29H46O5,89305,0,0,NA,NA,NA,0,0
17845,15644,35806,1850,1564,-0.7307501098099687,Biotransform,O1,0,0,C29H46O4,C29H46O5,89309,0,0,NA,NA,NA,0,0
17845,18493,35807,1850,1907,-0.473547537537839,Biotransform,O1,0,0,C29H46O4,C29H46O5,89313,0,0,NA,NA,NA,0,0
4799,9368,35813,587,1026,-0.6010024055050193,Biotransform,O1,0,0,C26H37N1O4S1,C26H37N1O5S1,89337,0,0,NA,NA,NA,0,0
37259,23771,35845,3780,2391,0.42050311305437277,Biotransform,O1,0,0,C22H44N1O7P1,C22H44N1O8P1,89393,0,0,NA,NA,NA,0,0
21798,23771,35847,2126,2391,0.040267567604291093,Biotransform,O1,0,0,C22H44N1O7P1,C22H44N1O8P1,89399,0,0,NA,NA,NA,0,0
35028,31827,35849,3584,3065,0.35606473735925503,Biotransform,O1,0,0,C23H48N1O6P1,C23H48N1O7P1,89407,0,0,NA,NA,NA,0,0
35028,35479,35850,3584,3624,0.35606473735925503,Biotransform,O1,0,0,C23H48N1O6P1,C23H48N1O7P1,89410,0,0,NA,0.3654881562079034,NA,0.3654881562079034,1
35028,20444,35851,3584,2030,0.420471332249288,Biotransform,O1,0,0,C23H48N1O6P1,C23H48N1O7P1,89413,0,0,NA,0.3242943168380978,NA,0.3242943168380978,1
35028,32069,35852,3584,3110,0.420471332249288,Biotransform,O1,0,0,C23H48N1O6P1,C23H48N1O7P1,89416,0,0,NA,NA,NA,0,0
915,2063,35857,162,290,0.41960842618536376,Biotransform,O1,0,0,C27H46O4S1,C27H46O5S1,89435,0,0,NA,0.650654916234285,NA,0.650654916234285,1
15567,42653,35869,1552,4520,0.35447379250205396,Biotransform,O1,0,0,C29H42O5,C29H42O6,89461,0,0,NA,NA,NA,0,0
24263,42653,35872,2451,4520,0.10359896552915078,Biotransform,O1,0,0,C29H42O5,C29H42O6,89470,0,0,NA,NA,NA,0,0
16193,14584,35875,1654,1420,0.03984910985099369,Biotransform,O1,0,0,C30H46O4,C30H46O5,89480,0,0,NA,NA,NA,0,0
16193,39099,35876,1654,3972,0.16527714388913148,Biotransform,O1,0,0,C30H46O4,C30H46O5,89484,0,0,NA,NA,NA,0,0
16193,25285,35877,1654,2594,0.2290192474284372,Biotransform,O1,0,0,C30H46O4,C30H46O5,89488,0,0,NA,NA,NA,0,0
16193,17838,35878,1654,1849,0.29070514646288853,Biotransform,O1,0,0,C30H46O4,C30H46O5,89492,0,0,NA,NA,NA,0,0
16193,34493,35879,1654,3525,0.29070514646288853,Biotransform,O1,0,0,C30H46O4,C30H46O5,89496,0,0,NA,NA,NA,0,0
34537,35265,35884,3531,3610,0.4164943752832532,Biotransform,O1,0,0,C29H44O5,C29H44O6,89504,0,0,NA,NA,NA,0,0
17219,35265,35887,1802,3610,0.22809098003479183,Biotransform,O1,0,0,C29H44O5,C29H44O6,89513,0,0,NA,NA,NA,0,0
41372,35265,35890,4298,3610,0.22809098003479183,Biotransform,O1,0,0,C29H44O5,C29H44O6,89522,0,0,NA,NA,NA,0,0
26290,24753,35896,2699,2516,0.41441571842842895,Biotransform,O1,0,0,C30H48O4,C30H48O5,89540,0,0,NA,NA,NA,0,0
26290,15637,35897,2699,1563,0.7891465053038841,Biotransform,O1,0,0,C30H48O4,C30H48O5,89544,0,0,NA,NA,NA,0,0
17116,24753,35899,1786,2516,0.22807403260409764,Biotransform,O1,0,0,C30H48O4,C30H48O5,89550,0,0,NA,NA,NA,0,0
17116,15637,35900,1786,1563,0.6028048893075484,Biotransform,O1,0,0,C30H48O4,C30H48O5,89554,0,0,NA,NA,NA,0,0
9368,23419,35921,1026,2339,0.10255797940249353,Biotransform,O1,0,0,C26H37N1O5S1,C26H37N1O6S1,89606,0,0,NA,NA,NA,0,0
9368,16137,35922,1026,1648,0.4119824818070212,Biotransform,O1,0,0,C26H37N1O5S1,C26H37N1O6S1,89607,0,0,NA,NA,NA,0,0
26009,31750,35935,2681,3050,-0.1454777645532966,Biotransform,O1,0,0,C28H44O6,C28H44O7,89620,0,0,NA,NA,NA,0,0
9249,16111,35937,1019,1643,0.6576379752221567,Biotransform,O1,0,0,C26H39N1O5S1,C26H39N1O6S1,89625,0,0,NA,NA,NA,0,0
10597,16127,35947,1085,1646,0.2854629525928517,Biotransform,O1,0,0,C26H41N1O5S1,C26H41N1O6S1,89644,0,0,NA,NA,NA,0,0
10597,23655,35948,1085,2373,0.2854629525928517,Biotransform,O1,0,0,C26H41N1O5S1,C26H41N1O6S1,89645,0,0,NA,NA,NA,0,0
6970,14374,35955,818,1398,0.4069729295753212,Biotransform,O1,0,0,C26H43N1O5S1,C26H43N1O6S1,89655,0,0,NA,NA,NA,0,0
6970,23871,35956,818,2408,0.7749736628225364,Biotransform,O1,0,0,C26H43N1O5S1,C26H43N1O6S1,89656,0,0,NA,NA,NA,0,0
2063,3025,35966,290,427,-0.7578145332769768,Biotransform,O1,0,0,C27H46O5S1,C27H46O6S1,89673,0,0,NA,NA,NA,0,0
9582,16530,35967,1036,1696,0.2831581666326119,Biotransform,O1,0,0,C26H45N1O5S1,C26H45N1O6S1,89675,0,0,NA,0.44791241804701476,NA,0.44791241804701476,1
9582,24119,35968,1036,2435,0.40532991049923456,Biotransform,O1,0,0,C26H45N1O5S1,C26H45N1O6S1,89680,0,0,NA,0.44796623195096813,NA,0.44796623195096813,1
15412,40878,35976,1529,4232,0.40450591419971504,Biotransform,O1,0,0,C30H44O5,C30H44O6,89713,0,0,NA,NA,NA,0,0
15412,35136,35977,1529,3597,0.5883903009887896,Biotransform,O1,0,0,C30H44O5,C30H44O6,89718,0,0,NA,NA,NA,0,0
24201,40878,35980,2444,4232,0.40450591419971504,Biotransform,O1,0,0,C30H44O5,C30H44O6,89731,0,0,NA,NA,NA,0,0
24201,35136,35981,2444,3597,0.5883903009887896,Biotransform,O1,0,0,C30H44O5,C30H44O6,89736,0,0,NA,NA,NA,0,0
37088,40878,35984,3770,4232,-0.2670722414418715,Biotransform,O1,0,0,C30H44O5,C30H44O6,89749,0,0,NA,NA,NA,0,0
37088,35136,35985,3770,3597,-0.08318773116000962,Biotransform,O1,0,0,C30H44O5,C30H44O6,89754,0,0,NA,NA,NA,0,0
14584,15908,36010,1420,1611,0.16001446943556638,Biotransform,O1,0,0,C30H46O5,C30H46O6,89803,0,0,NA,NA,NA,0,0
14584,39613,36012,1420,4052,0.2814486556618626,Biotransform,O1,0,0,C30H46O5,C30H46O6,89814,0,0,NA,NA,NA,0,0
14584,32118,36013,1420,3119,0.34316109959540103,Biotransform,O1,0,0,C30H46O5,C30H46O6,89819,0,0,NA,NA,NA,0,0
39099,15908,36014,3972,1611,0.0385802490317721,Biotransform,O1,0,0,C30H46O5,C30H46O6,89824,0,0,NA,NA,NA,0,0
39099,39613,36016,3972,4052,0.1600144500043364,Biotransform,O1,0,0,C30H46O5,C30H46O6,89834,0,0,NA,NA,NA,0,0
39099,32118,36017,3972,3119,0.22172690143187854,Biotransform,O1,0,0,C30H46O5,C30H46O6,89839,0,0,NA,NA,NA,0,0
25285,15908,36018,2594,1611,-0.023132223573088802,Biotransform,O1,0,0,C30H46O5,C30H46O6,89844,0,0,NA,NA,NA,0,0
25285,39613,36020,2594,4052,0.09830198489348058,Biotransform,O1,0,0,C30H46O5,C30H46O6,89854,0,0,NA,NA,NA,0,0
25285,32118,36021,2594,3119,0.16001444012945085,Biotransform,O1,0,0,C30H46O5,C30H46O6,89859,0,0,NA,NA,NA,0,0
17838,15908,36022,1849,1611,-0.08285397137202219,Biotransform,O1,0,0,C30H46O5,C30H46O6,89864,0,0,NA,NA,NA,0,0
17838,39613,36024,1849,4052,0.038580244346810205,Biotransform,O1,0,0,C30H46O5,C30H46O6,89874,0,0,NA,NA,NA,0,0
17838,32118,36025,1849,3119,0.10029270326835607,Biotransform,O1,0,0,C30H46O5,C30H46O6,89879,0,0,NA,NA,NA,0,0
34493,15908,36026,3525,1611,-0.08285397137202219,Biotransform,O1,0,0,C30H46O5,C30H46O6,89884,0,0,NA,NA,NA,0,0
34493,39613,36028,3525,4052,0.038580244346810205,Biotransform,O1,0,0,C30H46O5,C30H46O6,89894,0,0,NA,NA,NA,0,0
34493,32118,36029,3525,3119,0.10029270326835607,Biotransform,O1,0,0,C30H46O5,C30H46O6,89899,0,0,NA,NA,NA,0,0
37889,14910,36074,3829,1464,-1.041837654254584,Biotransform,O1,0,0,C24H48N1O7P1,C24H48N1O8P1,89966,0,0,NA,NA,NA,0,0
37889,23413,36075,3829,2338,-0.8612015177797092,Biotransform,O1,0,0,C24H48N1O7P1,C24H48N1O8P1,89970,0,0,NA,NA,NA,0,0
16127,23951,36080,1646,2415,-0.5586586743539446,Biotransform,O1,0,0,C26H41N1O6S1,C26H41N1O7S1,89984,0,0,NA,NA,NA,0,0
16127,15305,36081,1646,1514,-0.498024168548105,Biotransform,O1,0,0,C26H41N1O6S1,C26H41N1O7S1,89985,0,0,NA,NA,NA,0,0
23655,23951,36082,2373,2415,-0.5586586743539446,Biotransform,O1,0,0,C26H41N1O6S1,C26H41N1O7S1,89987,0,0,NA,NA,NA,0,0
23655,15305,36083,2373,1514,-0.498024168548105,Biotransform,O1,0,0,C26H41N1O6S1,C26H41N1O7S1,89988,0,0,NA,NA,NA,0,0
14374,16861,36093,1398,1742,-0.6149130364650319,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90014,0,0,NA,NA,NA,0,0
14374,23862,36094,1398,2407,-0.4960684961965892,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90017,0,0,NA,NA,NA,0,0
14374,34942,36095,1398,3575,-0.020690617160020467,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90020,0,0,NA,NA,NA,0,0
23871,16861,36096,2408,1742,-0.9714464806268434,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90024,0,0,NA,NA,NA,0,0
23871,23862,36097,2408,2407,-0.8526018979863733,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90027,0,0,NA,NA,NA,0,0
23871,34942,36098,2408,3575,-0.3772238494617963,Biotransform,O1,0,0,C26H43N1O6S1,C26H43N1O7S1,90030,0,0,NA,0.5725476346404369,NA,0.5725476346404369,1
16530,18549,36113,1696,1913,-0.3757483825898198,Biotransform,O1,0,0,C26H45N1O6S1,C26H45N1O7S1,90072,0,0,NA,NA,NA,0,0
16530,34726,36114,1696,3558,-0.3757483825898198,Biotransform,O1,0,0,C26H45N1O6S1,C26H45N1O7S1,90077,0,0,NA,NA,NA,0,0
24119,18549,36115,2435,1913,-0.494127947266067,Biotransform,O1,0,0,C26H45N1O6S1,C26H45N1O7S1,90082,0,0,NA,NA,NA,0,0
24119,34726,36116,2435,3558,-0.494127947266067,Biotransform,O1,0,0,C26H45N1O6S1,C26H45N1O7S1,90087,0,0,NA,NA,NA,0,0
40878,39531,36125,4232,4037,-1.32211703391572,Biotransform,O1,0,0,C30H44O6,C30H44O7,90136,0,0,NA,NA,NA,0,0
40878,17192,36126,4232,1798,-0.729447455732682,Biotransform,O1,0,0,C30H44O6,C30H44O7,90142,0,0,NA,NA,NA,0,0
35136,39531,36128,3597,4037,-1.5003051431061165,Biotransform,O1,0,0,C30H44O6,C30H44O7,90154,0,0,NA,NA,NA,0,0
35136,17192,36129,3597,1798,-0.9076354593165465,Biotransform,O1,0,0,C30H44O6,C30H44O7,90160,0,0,NA,NA,NA,0,0
36009,23583,36168,3670,2364,-0.4922433132100683,Biotransform,O1,0,0,C25H46N1O7P1,C25H46N1O8P1,90308,0,0,NA,NA,NA,0,0
106228,104630,36172,8067,7933,-0.13960977873090374,Biotransform,O1,0,0,C18H32O16,C18H32O17,90317,0,0,NA,NA,NA,0,0
101227,106203,36175,7779,8058,0.1536929888630246,Biotransform,O1,0,0,C10H16N5O13P3,C10H16N5O14P3,90325,0,0,NA,0.6435569314397145,NA,0.6435569314397145,1
15030,36863,36176,1479,3749,0.32750421956652725,Biotransform,O1,0,0,C24H46N1O8P1,C24H46N1O9P1,90329,0,0,NA,NA,NA,0,0
23609,36863,36177,2367,3749,-0.07953510123585375,Biotransform,O1,0,0,C24H46N1O8P1,C24H46N1O9P1,90335,0,0,NA,NA,NA,0,0
15939,17419,36199,1616,1820,1.3037809515185355,Biotransform,O1,0,0,C30H42O7,C30H42O8,90395,0,0,NA,NA,NA,0,0
18549,39603,36202,1913,4049,-0.3079694923021364,Biotransform,O1,0,0,C26H45N1O7S1,C26H45N1O8S1,90409,0,0,NA,NA,NA,0,0
