mz,rt,rtmin,rtmax,n_glc
88.0041,567,559.2,607.8000000000001,2300000
171.0664,567,565.2,579,450000
211.0015,567,563.4000000000001,580.2,2200000
226.0652,567,565.2,580.2,490000
227.9513,567,562.1999999999999,577.1999999999999,1200000
232.065,567,535.8,587.4,3500000
233.0781,567,560.4,577.1999999999999,3500000
293.0103,567,563.4000000000001,575.4,1000000
74.0247,568.2,562.1999999999999,582,12000000
90.0307,568.2,558,587.4,1100000
112.9225,568.2,560.4,594,530000
118.051,568.2,559.2,666,210000000
118.0853,568.2,563.4000000000001,580.2,640000
119.0544,568.2,560.4,619.8,9700000
144.0667,568.2,565.2,577.1999999999999,610000
154.0277,568.2,562.1999999999999,580.2,2500000
154.0874,568.2,535.8,599.4,4900000
156.0248,568.2,565.2,580.2,830000
176.9811,568.2,567,583.8000000000001,470000
181.0718,568.2,562.1999999999999,589.2,7600000
208.9347,568.2,567,582,450000
217.0342,568.2,552.6,577.1999999999999,2200000
245.1144,568.2,565.2,590.4,1200000
288.0761,568.2,567,577.1999999999999,710000
290.0883,568.2,559.2,575.4,2800000
298.1145,568.2,562.1999999999999,582,7000000
306.1004,568.2,563.4000000000001,580.2,1100000
347.0752,568.2,552.6,580.2,3400000
349.0722,568.2,562.1999999999999,579,1400000
114.0561,570,559.2,583.8000000000001,960000
118.0174,570,565.2,580.2,500000
118.0529,570,563.4000000000001,580.2,1600000
144.0303,570,560.4,579,1000000
160.0616,570,568.2,594,340000
190.039,570,567,583.8000000000001,1500000
215.0559,570,567,589.2,750000
217.0482,570,554.4,583.8000000000001,980000
218.0359,570,568.2,579,360000
263.0774,570,567,580.2,350000
269.088,570,568.2,583.8000000000001,450000
281.0879,570,562.1999999999999,583.8000000000001,21000000
282.0913,570,565.2,582,2300000
317.0647,570,567,582,980000
323.0793,570,559.2,579,1200000
334.1259,570,568.2,580.2,780000
108.0125,571.8,565.2,590.4,6500000
120.0553,571.8,562.1999999999999,583.8000000000001,1300000
149.0456,571.8,563.4000000000001,606,5400000
150.049,571.8,567,577.1999999999999,460000
154.0623,571.8,563.4000000000001,619.8,70000000
155.0656,571.8,567,590.4,4600000
156.0665,571.8,568.2,582,470000
177.0406,571.8,565.2,587.4,730000
191.0562,571.8,563.4000000000001,585.6,640000
205.0718,571.8,570,583.8000000000001,300000
262.0741,571.8,567,579,1000000
327.1815,571.8,563.4000000000001,582,1300000
158.9094,573.6,562.1999999999999,585.6,710000
158.9106,573.6,562.1999999999999,619.8,930000
192.036,573.6,568.2,582,600000
212.0566,573.6,570,582,380000
245.0433,573.6,567,583.8000000000001,22000000
245.9587,573.6,568.2,583.8000000000001,380000
246.0467,573.6,568.2,580.2,1300000
273.1206,573.6,567,580.2,1300000
275.0541,573.6,563.4000000000001,594,6100000
276.0574,573.6,568.2,580.2,580000
293.176,573.6,565.2,582,840000
309.171,573.6,563.4000000000001,582,850000
319.0067,573.6,562.1999999999999,580.2,840000
328.185,573.6,568.2,582,250000
98.9669,575.4,554.4,607.8000000000001,2400000
125.0045,575.4,571.8,585.6,520000
158.8468,575.4,552.6,582,1700000
160.8436,575.4,552.6,583.8000000000001,1400000
160.9076,575.4,571.8,595.8,370000
163.8396,575.4,559.2,582,530000
165.0405,575.4,560.4,585.6,14000000
216.0877,575.4,570,583.8000000000001,620000
227.1039,575.4,571.8,585.6,280000
277.0511,575.4,567,583.8000000000001,1900000
279.077,575.4,570,585.6,2100000
304.0709,575.4,571.8,582,1600000
376.1019,575.4,568.2,582,570000
411.9839,575.4,570,587.4,3300000
429.9568,575.4,571.8,583.8000000000001,240000
543.0032,575.4,571.8,587.4,1400000
79.9574,577.1999999999999,571.8,590.4,1200000
114.9196,577.1999999999999,571.8,587.4,160000
116.9726,577.1999999999999,568.2,583.8000000000001,380000
124.0074,577.1999999999999,568.2,611.4,150000000
124.0443,577.1999999999999,573.6,589.2,510000
125.0068,577.1999999999999,571.8,595.8,1100000
125.0108,577.1999999999999,570,597.6,3400000
126.0032,577.1999999999999,568.2,600.6,6300000
126.0117,577.1999999999999,570,595.8,910000
164.8362,577.1999999999999,552.6,583.8000000000001,8000000
166.0438,577.1999999999999,562.1999999999999,582,850000
192.9587,577.1999999999999,571.8,585.6,330000
236.1055,577.1999999999999,571.8,582,320000
238.0934,577.1999999999999,558,607.8000000000001,1500000
240.0807,577.1999999999999,568.2,582,370000
249.0222,577.1999999999999,571.8,592.1999999999999,12000000
251.0179,577.1999999999999,571.8,583.8000000000001,1200000
293.0548,577.1999999999999,571.8,582,790000
306.9683,577.1999999999999,570,583.8000000000001,660000
347.1032,577.1999999999999,570,604.2,38000000
348.1065,577.1999999999999,570,583.8000000000001,5000000
349.1073,577.1999999999999,573.6,583.8000000000001,290000
379.1015,577.1999999999999,568.2,582,670000
543.0158,577.1999999999999,571.8,585.6,470000
123.9713,579,571.8,585.6,400000
134.8947,579,558,597.6,970000
136.8917,579,573.6,585.6,350000
139.897,579,567,592.1999999999999,380000
195.811,579,554.4,583.8000000000001,1200000
349.099,579,571.8,583.8000000000001,1700000
377.0857,579,560.4,585.6,12000000
472.118,579,573.6,585.6,700000
624.0666,579,573.6,585.6,1100000
102.0278,580.2,562.1999999999999,626.4,1100000
124.0055,580.2,571.8,585.6,1100000
124.0094,580.2,571.8,589.2,1200000
173.082,580.2,571.8,602.4,650000
197.8081,580.2,552.6,583.8000000000001,1900000
199.8051,580.2,559.2,583.8000000000001,900000
204.0514,580.2,575.4,587.4,290000
224.0566,580.2,575.4,587.4,490000
250.0255,580.2,573.6,583.8000000000001,560000
326.065,580.2,579,590.4,1000000
398.003,580.2,571.8,587.4,770000
499.0518,580.2,571.8,585.6,1600000
140.0718,582,571.8,599.4,480000
194.0493,582,577.1999999999999,592.1999999999999,820000
271.0041,582,570,597.6,13000000
280.1039,582,567,602.4,2700000
286.0604,582,577.1999999999999,589.2,240000
286.9781,582,571.8,589.2,370000
290.0883,582,575.4,607.8000000000001,2500000
291.0916,582,571.8,587.4,340000
300.0396,582,562.1999999999999,587.4,700000
396.0063,582,570,592.1999999999999,4100000
466.1239,582,573.6,604.2,2500000
467.1275,582,577.1999999999999,600.6,460000
521.0337,582,571.8,585.6,1300000
544.9998,582,573.6,585.6,520000
558.9808,582,571.8,585.6,1100000
176.0565,583.8000000000001,579,604.2,610000
178.0721,583.8000000000001,580.2,604.2,180000
270.0767,583.8000000000001,579,597.6,1600000
272.9999,583.8000000000001,571.8,590.4,980000
328.0228,583.8000000000001,579,599.4,650000
433.0384,583.8000000000001,579,594,1300000
183.0357,585.6,579,602.4,1900000
300.1315,585.6,580.2,602.4,290000
303.0513,585.6,580.2,604.2,940000
330.02,585.6,579,595.8,330000
344.0003,585.6,580.2,599.4,800000
438.1154,585.6,580.2,599.4,1800000
454.093,585.6,580.2,599.4,1200000
496.0742,585.6,582,597.6,360000
514.0486,585.6,582,595.8,180000
84.0455,587.4,579,600.6,470000
101.0721,587.4,580.2,602.4,1200000
127.0514,587.4,580.2,604.2,18000000
145.0162,587.4,580.2,602.4,1600000
145.0618,587.4,579,664.2,700000000
145.0641,587.4,580.2,604.2,6700000
145.0674,587.4,580.2,602.4,710000
145.1086,587.4,580.2,604.2,2200000
146.0652,587.4,577.1999999999999,618,38000000
146.0678,587.4,580.2,604.2,1100000
147.0661,587.4,579,604.2,4400000
182.0419,587.4,582,597.6,450000
227.0651,587.4,582,604.2,1200000
292.0586,587.4,579,600.6,3900000
325.1254,587.4,580.2,604.2,690000
350.0172,587.4,582,597.6,510000
512.0517,587.4,582,597.6,380000
92.9281,589.2,583.8000000000001,597.6,460000
128.0547,589.2,582,602.4,1100000
145.035,589.2,583.8000000000001,597.6,590000
145.0593,589.2,580.2,600.6,5000000
145.0651,589.2,580.2,600.6,2200000
146.059,589.2,579,606,4900000
147.0685,589.2,580.2,599.4,890000
181.0386,589.2,579,606,6400000
210.0259,589.2,582,597.6,180000
227.0525,589.2,582,600.6,280000
243.03,589.2,582,600.6,280000
279.0475,589.2,585.6,600.6,190000
291.1312,589.2,580.2,602.4,11000000
292.1345,589.2,582,600.6,1400000
308.0989,589.2,579,600.6,5400000
313.1007,589.2,583.8000000000001,600.6,440000
367.0518,589.2,580.2,600.6,880000
373.1217,589.2,582,600.6,510000
459.1699,589.2,582,600.6,3400000
481.1645,589.2,585.6,600.6,370000
606.1668,589.2,582,597.6,440000
622.1443,589.2,585.6,597.6,320000
102.0561,590.4,577.1999999999999,609.6,450000
145.0584,590.4,585.6,602.4,1400000
145.069,590.4,587.4,600.6,560000
195.0511,590.4,580.2,646.8,41000000
197.0554,590.4,583.8000000000001,607.8000000000001,520000
205.0176,590.4,582,602.4,920000
211.0014,590.4,583.8000000000001,599.4,540000
243.0389,590.4,585.6,600.6,200000
287.0737,590.4,580.2,602.4,680000
309.1022,590.4,580.2,597.6,640000
313.1132,590.4,582,604.2,7600000
314.1165,590.4,583.8000000000001,602.4,760000
329.0871,590.4,585.6,600.6,270000
350.0778,590.4,585.6,597.6,310000
389.0993,590.4,583.8000000000001,602.4,650000
460.1728,590.4,583.8000000000001,599.4,670000
475.1474,590.4,582,600.6,2700000
476.1507,590.4,583.8000000000001,599.4,630000
627.2214,590.4,585.6,599.4,640000
643.1985,590.4,585.6,600.6,460000
74.0247,592.1999999999999,582,650.4,68000000
74.0417,592.1999999999999,587.4,599.4,290000
75.0281,592.1999999999999,585.6,614.4,1400000
159.03,592.1999999999999,567,618,540000
177.0405,592.1999999999999,587.4,618,540000
196.0545,592.1999999999999,580.2,618,2200000
203.0206,592.1999999999999,580.2,604.2,2600000
249.1094,592.1999999999999,585.6,604.2,590000
265.0209,592.1999999999999,587.4,600.6,210000
329.0782,592.1999999999999,585.6,599.4,240000
349.0772,592.1999999999999,580.2,602.4,2400000
351.0744,592.1999999999999,582,600.6,1300000
365.0548,592.1999999999999,582,600.6,2200000
371.0717,592.1999999999999,583.8000000000001,600.6,1200000
373.0688,592.1999999999999,585.6,599.4,480000
381.0272,592.1999999999999,583.8000000000001,600.6,460000
461.1675,592.1999999999999,583.8000000000001,599.4,450000
517.1286,592.1999999999999,583.8000000000001,600.6,1200000
103.0287,594,579,604.2,180000
165.0405,594,585.6,611.4,7900000
166.0438,594,589.2,604.2,390000
224.0777,594,590.4,606,140000
232.0141,594,587.4,602.4,450000
242.0761,594,587.4,599.4,300000
260.9792,594,585.6,599.4,310000
366.0579,594,583.8000000000001,599.4,380000
519.1259,594,582,600.6,540000
533.1062,594,583.8000000000001,599.4,870000
74.0238,595.8,587.4,599.4,380000
171.0663,595.8,582,612.6,570000
215.0329,595.8,587.4,604.2,4500000
217.0485,595.8,590.4,604.2,200000
226.0018,595.8,592.1999999999999,602.4,330000
230.013,595.8,592.1999999999999,604.2,440000
148.0438,597.6,594,604.2,150000
165.0194,597.6,575.4,611.4,520000
168.0432,597.6,592.1999999999999,607.8000000000001,2200000
215.0688,597.6,590.4,606,1200000
216.0364,597.6,585.6,606,570000
217.03,597.6,587.4,604.2,1400000
229.0718,597.6,590.4,609.6,410000
231.0278,597.6,592.1999999999999,604.2,220000
238.0756,597.6,592.1999999999999,606,260000
239.0232,597.6,594,609.6,240000
245.1144,597.6,590.4,606,1100000
270.9346,597.6,589.2,602.4,280000
282.0654,597.6,589.2,618,3500000
283.0688,597.6,592.1999999999999,607.8000000000001,370000
318.0422,597.6,592.1999999999999,606,1100000
320.0392,597.6,592.1999999999999,604.2,400000
336.0944,597.6,590.4,602.4,770000
376.1019,597.6,590.4,604.2,220000
378.0891,597.6,573.6,607.8000000000001,2000000
379.0828,597.6,562.1999999999999,611.4,4800000
379.0905,597.6,590.4,604.2,200000
100.9051,599.4,590.4,604.2,120000
132.0496,599.4,594,606,660000
227.1038,599.4,589.2,606,300000
260.046,599.4,595.8,606,250000
289.0357,599.4,594,606,140000
377.0858,599.4,585.6,614.4,15000000
379.1014,599.4,592.1999999999999,606,1100000
380.0862,599.4,573.6,606,580000
131.0463,600.6,579,618,16000000
155.0656,600.6,590.4,606,470000
159.0663,600.6,590.4,616.1999999999999,520000
222.0984,600.6,585.6,616.1999999999999,360000
299.0975,600.6,594,606,1100000
487.1785,600.6,580.2,606,4100000
488.1819,600.6,587.4,606,800000
106.0396,602.4,599.4,614.4,470000
155.0351,602.4,597.6,607.8000000000001,150000
187.0725,602.4,592.1999999999999,607.8000000000001,860000
242.0519,602.4,597.6,607.8000000000001,210000
263.125,602.4,595.8,607.8000000000001,370000
300.0397,602.4,587.4,614.4,1700000
307.1148,602.4,577.1999999999999,612.6,11000000
308.1182,602.4,592.1999999999999,607.8000000000001,1300000
343.0915,602.4,594,607.8000000000001,290000
404.0577,602.4,595.8,607.8000000000001,550000
404.1048,602.4,594,611.4,1700000
496.1788,602.4,594,606,340000
73.5674,604.2,599.4,611.4,520000
104.0075,604.2,599.4,611.4,210000
104.0354,604.2,595.8,688.2,80000000
104.0369,604.2,599.4,612.6,500000
104.0638,604.2,599.4,611.4,230000
105.0387,604.2,597.6,622.8000000000001,2700000
189.0769,604.2,592.1999999999999,616.1999999999999,340000
215.0562,604.2,589.2,618,490000
217.0354,604.2,595.8,612.6,2100000
300.1204,604.2,592.1999999999999,612.6,570000
341.109,604.2,585.6,626.4,820000
348.0872,604.2,594,607.8000000000001,1100000
396.1149,604.2,595.8,607.8000000000001,150000
401.1302,604.2,587.4,626.4,520000
403.5558,604.2,597.6,616.1999999999999,2100000
405.1083,604.2,595.8,607.8000000000001,320000
537.1679,604.2,594,609.6,470000
663.1062,604.2,597.6,612.6,2700000
174.0884,606,600.6,619.8,1800000
193.0354,606,571.8,624.6,620000
233.0668,606,594,621.5999999999999,190000
236.0777,606,594,611.4,1100000
241.012,606,597.6,612.6,750000
245.0667,606,592.1999999999999,609.6,160000
249.0552,606,602.4,630,1200000
253.0566,606,599.4,614.4,450000
262.0246,606,599.4,612.6,640000
285.0954,606,600.6,611.4,570000
305.0645,606,595.8,609.6,400000
318.0766,606,600.6,612.6,2200000
408.0118,606,599.4,609.6,490000
540.0542,606,595.8,618,36000000
541.0579,606,597.6,616.1999999999999,5500000
542.0593,606,597.6,611.4,1100000
662.1024,606,595.8,616.1999999999999,12000000
664.1079,606,599.4,611.4,470000
97.0296,607.8000000000001,589.2,612.6,280000
112.9225,607.8000000000001,594,614.4,370000
131.0827,607.8000000000001,602.4,616.1999999999999,740000
231.0987,607.8000000000001,602.4,628.2,1100000
266.0883,607.8000000000001,599.4,614.4,470000
275.0886,607.8000000000001,604.2,614.4,530000
286.0605,607.8000000000001,594,609.6,150000
305.0451,607.8000000000001,600.6,619.8,1600000
140.0718,609.6,599.4,616.1999999999999,290000
205.0718,609.6,604.2,621.5999999999999,600000
210.0885,609.6,604.2,618,680000
260.0889,609.6,604.2,616.1999999999999,930000
288.0661,609.6,602.4,621.5999999999999,4000000
305.9364,609.6,604.2,618,980000
306.0643,609.6,606,618,660000
306.0688,609.6,604.2,621.5999999999999,3600000
306.2198,609.6,604.2,619.8,1300000
328.0586,609.6,602.4,621.5999999999999,9800000
329.062,609.6,602.4,618,1000000
344.0325,609.6,602.4,616.1999999999999,310000
346.0559,609.6,602.4,640.2,4700000
347.0593,609.6,604.2,618,350000
404.0448,609.6,604.2,614.4,640000
407.1242,609.6,600.6,612.6,160000
613.1609,609.6,604.2,616.1999999999999,6300000
76.5196,611.4,604.2,619.8,1500000
214.0487,611.4,600.6,622.8000000000001,3300000
228.0991,611.4,604.2,621.5999999999999,2000000
254.0784,611.4,602.4,621.5999999999999,3500000
272.0889,611.4,602.4,658.8000000000001,25000000
273.0923,611.4,602.4,619.8,2700000
274.0932,611.4,604.2,616.1999999999999,340000
289.0695,611.4,606,618,470000
306.0704,611.4,604.2,619.8,3200000
306.0765,611.4,602.4,657,610000000
306.0827,611.4,604.2,619.8,3300000
306.0843,611.4,602.4,619.8,5400000
306.0865,611.4,604.2,618,1900000
306.0886,611.4,604.2,616.1999999999999,880000
307.0741,611.4,602.4,622.8000000000001,5500000
307.0799,611.4,602.4,658.8000000000001,70000000
308.0725,611.4,602.4,650.4,27000000
308.0804,611.4,599.4,633.6,5600000
309.0758,611.4,602.4,621.5999999999999,3000000
309.0839,611.4,604.2,618,720000
328.0459,611.4,600.6,614.4,340000
802.3348,611.4,606,619.8,460000
801.8333,612.6,607.8000000000001,622.8000000000001,660000
114.0278,614.4,611.4,624.6,150000
135.03,614.4,609.6,648.6,430000
147.0299,614.4,560.4,624.6,1300000
203.0562,614.4,570,618,320000
280.0357,614.4,612.6,622.8000000000001,170000
489.143,614.4,609.6,630,3400000
78.9591,616.1999999999999,612.6,622.8000000000001,3800000
122.9854,616.1999999999999,611.4,628.2,1100000
152.0024,616.1999999999999,609.6,630,6300000
168.0432,616.1999999999999,607.8000000000001,660.6,40000000
169.0465,616.1999999999999,611.4,628.2,1800000
170.0474,616.1999999999999,612.6,624.6,300000
173.0456,616.1999999999999,612.6,638.4000000000001,630000
218.0355,616.1999999999999,611.4,640.2,760000
225.0647,616.1999999999999,609.6,624.6,3300000
225.0994,616.1999999999999,606,628.2,2700000
228.0644,616.1999999999999,609.6,657,16000000
238.0934,616.1999999999999,607.8000000000001,646.8,780000
242.08,616.1999999999999,609.6,720.6,99000000
243.0834,616.1999999999999,609.6,657,7700000
244.0843,616.1999999999999,611.4,624.6,1400000
307.0608,616.1999999999999,611.4,624.6,960000
324.0939,616.1999999999999,609.6,621.5999999999999,540000
664.1181,616.1999999999999,607.8000000000001,624.6,2600000
665.122,616.1999999999999,607.8000000000001,621.5999999999999,710000
95.0139,618,595.8,621.5999999999999,230000
154.0276,618,611.4,660.6,2100000
228.0366,618,612.6,643.8000000000001,1100000
229.0677,618,611.4,624.6,940000
242.0853,618,611.4,631.8,770000
337.0938,618,614.4,626.4,790000
351.094,618,614.4,630,500000
73.0295,619.8,568.2,634.8,2600000
83.0139,619.8,607.8000000000001,645.6,330000
129.0388,619.8,587.4,652.1999999999999,2100000
145.9998,619.8,614.4,630,1600000
146.0437,619.8,614.4,631.8,4900000
146.0485,619.8,612.6,638.4000000000001,5700000
146.05,619.8,614.4,626.4,1700000
146.0551,619.8,616.1999999999999,626.4,470000
146.0931,619.8,614.4,630,2200000
219.0511,619.8,595.8,628.2,260000
235.0727,619.8,618,643.8000000000001,170000
321.1305,619.8,614.4,626.4,1100000
329.1121,619.8,612.6,634.8,18000000
330.1155,619.8,614.4,626.4,1800000
102.0561,621.5999999999999,612.6,655.8,20000000
103.0595,621.5999999999999,614.4,628.2,740000
128.0354,621.5999999999999,585.6,650.4,44000000
146.042,621.5999999999999,616.1999999999999,628.2,1600000
146.0459,621.5999999999999,612.6,700.2,720000000
147.043,621.5999999999999,612.6,630,2500000
147.0493,621.5999999999999,612.6,662.4,38000000
147.0519,621.5999999999999,614.4,628.2,950000
148.0501,621.5999999999999,614.4,648.6,6000000
148.0526,621.5999999999999,614.4,628.2,660000
228.0491,621.5999999999999,614.4,628.2,780000
286.0604,621.5999999999999,612.6,630,1300000
334.0717,621.5999999999999,612.6,630,3300000
488.1625,621.5999999999999,612.6,626.4,490000
141.0194,622.8000000000001,619.8,636.5999999999999,510000
168.0279,622.8000000000001,614.4,630,790000
188.0565,622.8000000000001,614.4,628.2,830000
244.0141,622.8000000000001,612.6,643.8000000000001,1400000
308.0989,622.8000000000001,618,631.8,370000
315.0687,622.8000000000001,614.4,631.8,1800000
315.0812,622.8000000000001,614.4,640.2,8800000
316.0845,622.8000000000001,616.1999999999999,628.2,890000
498.1351,622.8000000000001,616.1999999999999,628.2,460000
681.2017,622.8000000000001,614.4,626.4,220000
130.0397,624.6,611.4,652.1999999999999,250000
184.0382,624.6,621.5999999999999,633.6,290000
239.0827,624.6,621.5999999999999,640.2,920000
272.0542,624.6,621.5999999999999,633.6,830000
331.0462,624.6,616.1999999999999,631.8,2100000
337.0507,624.6,619.8,631.8,600000
337.0632,624.6,619.8,634.8,980000
514.1126,624.6,616.1999999999999,628.2,420000
125.0245,626.4,612.6,643.8000000000001,750000
160.0616,626.4,616.1999999999999,636.5999999999999,1900000
175.0613,626.4,621.5999999999999,645.6,270000
179.0562,626.4,616.1999999999999,657,94000000
180.0596,626.4,614.4,654,5600000
220.0287,626.4,622.8000000000001,634.8,350000
223.0655,626.4,619.8,643.8000000000001,540000
225.0618,626.4,618,660.6,19000000
226.0651,626.4,619.8,648.6,1500000
227.0659,626.4,619.8,642,280000
239.0233,626.4,621.5999999999999,633.6,300000
239.0725,626.4,621.5999999999999,640.2,1000000
239.0774,626.4,616.1999999999999,707.4,130000000
239.1762,626.4,621.5999999999999,638.4000000000001,280000
240.0808,626.4,616.1999999999999,698.4000000000001,12000000
243.0988,626.4,619.8,633.6,1200000
295.0938,626.4,621.5999999999999,634.8,280000
301.053,626.4,622.8000000000001,643.8000000000001,1400000
301.0656,626.4,622.8000000000001,640.2,5000000
307.1149,626.4,616.1999999999999,642,2700000
315.0965,626.4,622.8000000000001,636.5999999999999,840000
353.0282,626.4,621.5999999999999,631.8,640000
88.0405,628.2,609.6,636.5999999999999,9300000
89.0357,628.2,622.8000000000001,636.5999999999999,340000
89.0438,628.2,622.8000000000001,636.5999999999999,370000
115.0038,628.2,622.8000000000001,638.4000000000001,2200000
132.0281,628.2,624.6,636.5999999999999,1500000
132.0303,628.2,621.5999999999999,658.8000000000001,240000000
133.0274,628.2,622.8000000000001,640.2,880000
133.0337,628.2,621.5999999999999,643.8000000000001,11000000
134.0346,628.2,622.8000000000001,640.2,2000000
175.0474,628.2,622.8000000000001,636.5999999999999,660000
180.0667,628.2,592.1999999999999,652.1999999999999,280000
181.0605,628.2,619.8,646.8,1200000
222.0621,628.2,611.4,662.4,6000000
222.0985,628.2,616.1999999999999,633.6,270000
239.0842,628.2,622.8000000000001,640.2,350000
241.0817,628.2,618,655.8,2100000
267.0723,628.2,616.1999999999999,642,1600000
317.0305,628.2,624.6,636.5999999999999,840000
323.035,628.2,624.6,636.5999999999999,680000
323.0475,628.2,624.6,636.5999999999999,580000
328.0588,628.2,621.5999999999999,650.4,1500000
339.0125,628.2,624.6,636.5999999999999,480000
97.0296,630,612.6,634.8,250000
131.9906,630,624.6,636.5999999999999,620000
132.0324,630,622.8000000000001,636.5999999999999,1500000
132.0413,630,622.8000000000001,636.5999999999999,350000
132.071,630,624.6,638.4000000000001,650000
154.0874,630,622.8000000000001,634.8,160000
189.0406,630,622.8000000000001,646.8,470000
191.0562,630,585.6,646.8,1300000
213.0171,630,624.6,642,430000
214.0335,630,622.8000000000001,642,280000
215.0563,630,622.8000000000001,642,260000
245.078,630,622.8000000000001,638.4000000000001,930000
251.0523,630,626.4,638.4000000000001,230000
287.0499,630,624.6,640.2,8300000
321.0681,630,624.6,634.8,150000
468.1297,630,626.4,642,470000
128.0375,621.5999999999999,616.1999999999999,626.4,420000
214.0209,631.8,624.6,642,690000
217.0831,631.8,626.4,652.1999999999999,210000
218.0672,631.8,624.6,642,4700000
219.0705,631.8,628.2,640.2,470000
227.0546,631.8,626.4,642,270000
231.0513,631.8,626.4,643.8000000000001,150000
257.0781,631.8,624.6,638.4000000000001,890000
259.0573,631.8,626.4,640.2,1200000
287.0374,631.8,624.6,636.5999999999999,1400000
309.0193,631.8,626.4,638.4000000000001,1200000
324.9969,631.8,626.4,638.4000000000001,790000
334.126,631.8,626.4,640.2,560000
131.0351,633.6,590.4,645.6,6100000
132.0382,633.6,624.6,646.8,300000
146.0652,633.6,621.5999999999999,648.6,210000
154.0123,633.6,626.4,640.2,360000
162.0409,633.6,626.4,643.8000000000001,790000
165.0194,633.6,624.6,643.8000000000001,460000
201.0406,633.6,624.6,645.6,250000
216.0362,633.6,624.6,638.4000000000001,260000
217.0355,633.6,631.8,645.6,140000
229.9985,633.6,622.8000000000001,643.8000000000001,770000
233.0668,633.6,626.4,645.6,260000
260.0236,633.6,622.8000000000001,646.8,2300000
261.027,633.6,630,642,190000
275.0887,633.6,626.4,642,2900000
302.0996,633.6,628.2,646.8,5800000
303.103,633.6,628.2,642,780000
366.1092,633.6,622.8000000000001,638.4000000000001,430000
367.1056,633.6,621.5999999999999,640.2,2200000
368.109,633.6,626.4,638.4000000000001,300000
99.0452,634.8,628.2,642,670000
161.0456,634.8,616.1999999999999,674.4,25000000
162.049,634.8,619.8,648.6,1500000
163.0499,634.8,626.4,646.8,230000
229.0831,634.8,626.4,642,730000
231.0624,634.8,628.2,645.6,16000000
232.0658,634.8,630,643.8000000000001,1400000
236.0155,634.8,630,642,340000
242.052,634.8,626.4,638.4000000000001,220000
274.1047,634.8,628.2,657,1800000
275.1081,634.8,631.8,643.8000000000001,170000
276.092,634.8,630,640.2,200000
282.0056,634.8,630,643.8000000000001,460000
285.0955,634.8,628.2,643.8000000000001,1100000
296.024,634.8,630,642,190000
312.0016,634.8,630,642,140000
343.0762,634.8,631.8,650.4,320000
105.0388,636.5999999999999,633.6,645.6,68000
170.046,636.5999999999999,631.8,645.6,430000
194.046,636.5999999999999,631.8,645.6,420000
243.0447,636.5999999999999,631.8,648.6,120000
254.0673,636.5999999999999,634.8,645.6,83000
254.0784,636.5999999999999,634.8,645.6,73000
280.104,636.5999999999999,631.8,642,230000
283.105,636.5999999999999,631.8,643.8000000000001,480000
363.0983,636.5999999999999,630,643.8000000000001,400000
144.0667,638.4000000000001,628.2,643.8000000000001,520000
154.0623,638.4000000000001,631.8,646.8,710000
168.0279,638.4000000000001,633.6,645.6,110000
188.0566,638.4000000000001,628.2,650.4,38000000
189.0599,638.4000000000001,631.8,645.6,2900000
193.0355,638.4000000000001,624.6,643.8000000000001,320000
250.0311,638.4000000000001,630,643.8000000000001,140000
262.0701,638.4000000000001,633.6,643.8000000000001,110000
306.05,638.4000000000001,633.6,645.6,220000
307.1514,638.4000000000001,633.6,646.8,230000
243.0625,640.2,631.8,648.6,1300000
247.0938,640.2,630,648.6,1100000
258.0386,640.2,633.6,650.4,1600000
261.073,640.2,628.2,650.4,14000000
262.0764,640.2,631.8,646.8,1400000
263.0773,640.2,633.6,645.6,240000
300.0493,640.2,633.6,655.8,570000
450.1735,640.2,633.6,648.6,1300000
539.1394,640.2,633.6,646.8,260000
98.972,642,630,650.4,170000
167.9974,642,638.4000000000001,652.1999999999999,590000
196.0729,642,636.5999999999999,648.6,830000
204.0515,642,622.8000000000001,655.8,200000
341.1092,642,631.8,654,190000
129.0325,643.8000000000001,634.8,646.8,81000
140.0119,643.8000000000001,640.2,654,260000
171.0065,643.8000000000001,634.8,682.8000000000001,8700000
172.0099,643.8000000000001,638.4000000000001,650.4,220000
175.025,643.8000000000001,638.4000000000001,650.4,760000
221.0934,643.8000000000001,640.2,652.1999999999999,180000
253.0097,643.8000000000001,638.4000000000001,650.4,520000
253.0502,643.8000000000001,636.5999999999999,658.8000000000001,1200000
260.089,643.8000000000001,636.5999999999999,650.4,130000
382.5507,643.8000000000001,634.8,657,1700000
383.0524,643.8000000000001,636.5999999999999,648.6,380000
504.1658,643.8000000000001,633.6,654,150000
766.1091,643.8000000000001,636.5999999999999,652.1999999999999,450000
157.0144,645.6,633.6,646.8,92000
203.0675,645.6,631.8,652.1999999999999,170000
265.0832,645.6,638.4000000000001,657,6400000
266.0865,645.6,638.4000000000001,654,770000
343.0203,645.6,638.4000000000001,650.4,740000
324.0323,646.8,642,654,140000
383.1198,646.8,631.8,655.8,290000
131.0544,648.6,643.8000000000001,655.8,330000
147.03,648.6,624.6,658.8000000000001,7700000
148.0334,648.6,640.2,657,400000
196.0228,648.6,643.8000000000001,654,310000
233.0781,648.6,638.4000000000001,669,580000
256.0315,648.6,643.8000000000001,654,650000
272.0091,648.6,642,654,730000
323.0288,648.6,640.2,667.8000000000001,1800000
346.0547,648.6,640.2,658.8000000000001,1000000
503.1624,648.6,630,657,690000
